#Peak halo mass range: 15.625 < log10(Mh/Msun) < 15.875
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
0.612498 0 0 0 0 0 0 0 0
0.607435 0 0 0 0 0 0 0 0
0.602373 0 0 0 0 0 0 0 0
0.597310 0 0 0 0 0 0 0 0
0.592248 0 0 0 0 0 0 0 0
0.587185 0 0 0 0 0 0 0 0
0.582123 0 0 0 0 0 0 0 0
0.577060 0 0 0 0 0 0 0 0
0.571997 0 0 0 0 0 0 0 0
0.566935 0 0 0 0 0 0 0 0
0.561872 0 0 0 0 0 0 0 0
0.556810 0 0 0 0 0 0 0 0
0.551747 0 0 0 0 0 0 0 0
0.546685 0 0 0 0 0 0 0 0
0.541622 0 0 0 0 0 0 0 0
0.536560 0 0 0 0 0 0 0 0
0.531497 0 0 0 0 0 0 0 0
0.526435 0 0 0 0 0 0 0 0
0.521372 0 0 0 0 0 0 0 0
0.516310 0 0 0 0 0 0 0 0
0.511247 0 0 0 0 0 0 0 0
0.506185 0 0 0 0 0 0 0 0
0.501122 0 0 0 0 0 0 0 0
0.496060 0 0 0 0 0 0 0 0
0.490997 0 0 0 0 0 0 0 0
0.485935 0 0 0 0 0 0 0 0
0.480872 0 0 0 0 0 0 0 0
0.475810 0 0 0 0 0 0 0 0
0.470747 0 0 0 0 0 0 0 0
0.465685 0 0 0 0 0 0 0 0
0.460622 0 0 0 0 0 0 0 0
0.455560 0 0 0 0 0 0 0 0
0.450497 0 0 0 0 0 0 0 0
0.445435 0 0 0 0 0 0 0 0
0.440372 0 0 0 0 0 0 0 0
0.435310 0 0 0 0 0 0 0 0
0.430247 0 0 0 0 0 0 0 0
0.425185 0 0 0 0 0 0 0 0
0.420122 0 0 0 0 0 0 0 0
0.415060 0 0 0 0 0 0 0 0
0.409997 0 0 0 0 0 0 0 0
0.404935 0 0 0 0 0 0 0 0
0.399872 0 0 0 0 0 0 0 0
0.394810 0 0 0 0 0 0 0 0
0.389747 0 0 0 0 0 0 0 0
0.384685 0 0 0 0 0 0 0 0
0.379622 0 0 0 0 0 0 0 0
0.374560 0 0 0 0 0 0 0 0
0.369497 0 0 0 0 0 0 0 0
0.364435 0 0 0 0 0 0 0 0
0.359372 0 0 0 0 0 0 0 0
0.354310 0 0 0 0 0 0 0 0
0.349247 0 0 0 0 0 0 0 0
0.344185 0 0 0 0 0 0 0 0
0.339122 0 0 0 0 0 0 0 0
0.334060 0 0 0 0 0 0 0 0
0.328997 0 0 0 0 0 0 0 0
0.323935 0 0 0 0 0 0 0 0
0.318873 0 0 0 0 0 0 0 0
0.313810 0 0 0 0 0 0 0 0
0.308748 0 0 0 0 0 0 0 0
0.303685 0 0 0 0 0 0 0 0
0.298623 0 0 0 0 0 0 0 0
0.293560 0 0 0 0 0 0 0 0
0.288498 0 0 0 0 0 0 0 0
0.283435 0 0 0 0 0 0 0 0
0.278373 0 0 0 0 0 0 0 0
0.273310 0 0 0 0 0 0 0 0
0.268248 0 0 0 0 0 0 0 0
0.263185 0 0 0 0 0 0 0 0
0.258123 0 0 0 0 0 0 0 0
0.253060 0 0 0 0 0 0 0 0
0.247998 0 0 0 0 0 0 0 0
0.242935 0 0 0 0 0 0 0 0
0.237873 0 0 0 0 0 0 0 0
0.232810 0 0 0 0 0 0 0 0
0.227748 0 0 0 0 0 0 0 0
0.222685 0 0 0 0 0 0 0 0
0.217623 0 0 0 0 0 0 0 0
0.212560 0 0 0 0 0 0 0 0
0.207498 0 0 0 0 0 0 0 0
0.202435 0 0 0 0 0 0 0 0
0.197373 0 0 0 0 0 0 0 0
0.192310 0 0 0 0 0 0 0 0
0.187248 0 0 0 0 0 0 0 0
0.182185 0 0 0 0 0 0 0 0
0.177123 0 0 0 0 0 0 0 0
0.172060 0 0 0 0 0 0 0 0
0.166998 0 0 0 0 0 0 0 0
0.161935 0 0 0 0 0 0 0 0
0.156873 0 0 0 0 0 0 0 0
0.151810 0 0 0 0 0 0 0 0
0.146748 0 0 0 0 0 0 0 0
0.141685 0 0 0 0 0 0 0 0
0.136623 0 0 0 0 0 0 0 0
0.133248 0 0 0 0 0 0 0 0
0.129873 0 0 0 0 0 0 0 0
0.126498 0 0 0 0 0 0 0 0
0.123123 0 0 0 0 0 0 0 0
0.119748 0 0 0 0 0 0 0 0
0.116373 0 0 0 0 0 0 0 0
0.112998 0 0 0 0 0 0 0 0
0.109623 0 0 0 0 0 0 0 0
0.106248 0 0 0 0 0 0 0 0
0.102873 0 0 0 0 0 0 0 0
0.099498 0 0 0 0 0 0 0 0
0.096123 0 0 0 0 0 0 0 0
0.092748 0 0 0 0 0 0 0 0
0.089373 0 0 0 0 0 0 0 0
0.085998 0 0 0 0 0 0 0 0
0.082623 0 0 0 0 0 0 0 0
0.080373 0 0 0 0 0 0 0 0
0.078123 0 0 0 0 0 0 0 0
0.075873 0 0 0 0 0 0 0 0
0.073623 0 0 0 0 0 0 0 0
0.071373 0 0 0 0 0 0 0 0
0.069123 0 0 0 0 0 0 0 0
0.066873 0 0 0 0 0 0 0 0
0.064623 0 0 0 0 0 0 0 0
0.062373 0 0 0 0 0 0 0 0
0.060123 0 0 0 0 0 0 0 0
0.055623 0 0 0 0 0 0 0 0
