#Observed stellar mass range: 11.6 < log10(M*/Msun) < 11.8
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.166998 0 0.0212766 0 0.00763359 0.0415705 0.00645434 61 655
0.161935 0 0.0133333 0 0.00763359 0.0332543 0.00763359 61 655
0.156873 0 0 0 0.00610687 0.0231689 0.00610687 61 655
0.151810 0 0 0 0.00458015 0.021614 0.00458015 61 655
0.146748 0 0 0 0.00458015 0.0151873 0.00458015 61 655
0.141685 0 0 0 0.00152672 0.0086477 0.00152672 61 655
0.136623 0 0 0 0 0.00408719 0 61 655
0.133248 0 0 0 0 0.00381194 0 61 655
0.129873 0 0 0 0 0.002886 0 61 655
0.126498 0 0 0 0 0.00144718 0 61 655
0.123123 0 0 0 0 0 0 61 655
0.119748 0 0 0 0 0.00157233 0 61 655
0.116373 0 0 0 0 0.00223214 0 61 655
0.112998 0 0 0 0 0 0 61 655
0.109623 0 0 0 0 0 0 61 655
0.106248 0 0 0 0 0 0 61 655
0.102873 0 0 0 0 0 0 61 655
0.099498 0 0 0 0 0 0 61 655
0.096123 0 0 0 0 0 0 61 655
0.092748 0 0 0 0 0 0 61 655
0.089373 0 0 0 0 0 0 61 655
0.085998 0 0 0 0 0 0 61 655
0.082623 0 0 0 0 0 0 61 655
0.080373 0 0 0 0 0 0 61 655
0.078123 0 0 0 0 0 0 61 655
0.075873 0 0 0 0 0 0 61 655
0.073623 0 0 0 0 0 0 61 655
0.071373 0 0 0 0 0 0 61 655
0.069123 0 0 0 0 0 0 61 655
0.066873 0 0 0 0 0 0 61 655
0.064623 0 0 0 0 0 0 61 655
0.062373 0 0 0 0 0 0 61 655
0.060123 0 0 0 0 0 0 61 655
0.055623 0 0 0 0 0 0 61 655
