#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 1.69986e-05 0.00030491 1.69986e-05 4.90634e-05 0.000430216 4.90634e-05 -1.08703e-06 0.00116662 -1.28057e-09 -1.08703e-06 1.08703e-06 1.9548e-05 10.375 10.625 1.1964e+06 276463 39880 3764 0
10.75 0.000227855 0.00140682 0.000227855 0.000246633 0.00192873 0.000246633 0.00120128 0.00343311 0.00120128 -5.96468e-06 5.96468e-06 6.35947e-05 10.625 10.875 635542 132581 27712 2485 0
11 0.00126282 0.00469567 0.00126282 0.00143076 0.00658128 0.00143076 0.00181951 0.0103957 0.00181951 -8.28366e-05 8.28366e-05 0.000346341 10.875 11.125 326520 60937 18499 1577 0
11.25 0.00669439 0.0140352 0.00669439 0.00693058 0.0149966 0.00693058 0.015341 0.0296352 0.015341 -0.000742281 0.000742281 0.00144034 11.125 11.375 161885 25818 11469 1057 0
11.5 0.0253555 0.0257751 0.0253555 0.018712 0.0211228 0.018712 0.0558593 0.0430122 0.0558593 -0.0042806 0.0042806 0.00543264 11.375 11.625 77037 10224 5654 715 0
11.75 0.0562038 0.0457264 0.0562038 0.0208631 0.0237822 0.0208631 0.112154 0.0729468 0.112154 -0.0191369 0.0191369 0.0205298 11.625 11.875 35451 3889 1575 457 0
12 0.130532 0.0412084 0.123641 0.0267008 0.0197077 0.0266278 0.22625 0.0596485 0.203478 -0.0623403 0.0622673 0.038543 11.875 12.125 15130 1431 146 298 0
12.25 0.125579 0.0447522 0.067338 0.56839 0.109001 0.327707 0.24326 0.066176 0.17007 -0.18161 0.172293 0.0543249 12.125 12.375 6147 459 4 193 0
12.5 0.139343 0.0428466 0.0226691 0.654968 0.0207613 0.849234 0.176244 0.0447814 0.0197338 -0.345032 0.231834 0.081562 12.375 12.625 2151 128 1 94 0
12.75 0.0483227 0.0562101 0.0589057 -0.576677 0.202875 0.190096 0.0362259 0.0536948 0.0565805 -0.576677 0.202875 0.190096 12.625 12.875 658 32 0 31 0
13 -0.146168 0.139929 0.123886 -0.812834 0.15508 0.149733 -0.479501 0.290553 0.290553 -0.812834 0.15508 0.149733 12.875 13.125 193 6 0 3 0
13.25 0.147059 0.0588235 0.117647 -0.852941 0.0588235 0.117647 -0.852941 0.0588235 0.117647 -0.852941 0.0588235 0.117647 13.125 13.375 35 1 0 0 0
13.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.375 13.625 4 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
