#Peak halo mass range: 12.375 < log10(Mh/Msun) < 12.625
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
0.782092 0.468194 0.00293651 0.0419705 0.635811 0.0161325 0.0195091 9385 15124
0.774498 0.468514 0.00246146 0.0425937 0.630984 0.0149866 0.0220394 9385 15124
0.766904 0.471923 0.00290197 0.0418687 0.625165 0.0153179 0.0210346 9385 15124
0.759310 0.470218 0.0011676 0.044706 0.614652 0.0165115 0.0192212 9385 15124
0.751717 0.463186 0.00265193 0.0433885 0.611346 0.0154261 0.0226816 9385 15124
0.744123 0.471391 0.000920177 0.0470208 0.605924 0.0157296 0.0250772 9385 15124
0.736529 0.465424 0.0027774 0.0427781 0.600106 0.0159753 0.026397 9385 15124
0.728935 0.466915 0.00155771 0.0478256 0.592766 0.0156765 0.0270576 9385 15124
0.721342 0.470112 0.000760406 0.0508114 0.588601 0.0172557 0.0243387 9385 15124
0.713748 0.475013 0.00110903 0.0529258 0.582187 0.0159096 0.0267361 9385 15124
0.706154 0.4748 0.0023132 0.0524932 0.580865 0.0133389 0.0281951 9385 15124
0.698560 0.470218 0.00483313 0.0482613 0.571806 0.0172673 0.0263895 9385 15124
0.690967 0.464784 0.00325933 0.0511189 0.565657 0.0145371 0.0274089 9385 15124
0.683373 0.457752 0.00729236 0.0491109 0.562219 0.0143553 0.0307927 9385 15124
0.678310 0.456793 0.00635779 0.0493247 0.556863 0.0143546 0.0279701 9385 15124
0.673248 0.455834 0.00770789 0.0471929 0.555871 0.0149951 0.0299669 9385 15124
0.668185 0.452104 0.0074237 0.0514599 0.550516 0.0135688 0.0303547 9385 15124
0.663123 0.446564 0.0084216 0.0505659 0.551706 0.0131373 0.0333788 9385 15124
0.658060 0.444539 0.00951996 0.0529101 0.546218 0.0132403 0.0343322 9385 15124
0.652998 0.444646 0.0105103 0.0506774 0.540994 0.0138139 0.0328626 9385 15124
0.647935 0.438679 0.00686142 0.0519819 0.533787 0.0153738 0.0332842 9385 15124
0.642873 0.436015 0.00705293 0.0533712 0.529622 0.0125665 0.0330372 9385 15124
0.637810 0.438679 0.00496918 0.0547152 0.524795 0.0143685 0.0326783 9385 15124
0.632748 0.435269 0.00628218 0.0542236 0.523935 0.0134928 0.0350045 9385 15124
0.627685 0.433777 0.00527874 0.0559334 0.521621 0.0141667 0.034578 9385 15124
0.622623 0.427704 0.00621939 0.056478 0.5121 0.0141286 0.0339618 9385 15124
0.617560 0.421524 0.00606248 0.0531472 0.51415 0.0129541 0.0362551 9385 15124
0.612498 0.42504 0.00439993 0.055866 0.510315 0.0136515 0.0360968 9385 15124
0.607435 0.41886 0.00584248 0.0550585 0.505819 0.0139638 0.0386269 9385 15124
0.602373 0.41545 0.00369292 0.0534152 0.499273 0.015388 0.0376385 9385 15124
0.597310 0.419499 0.00335598 0.0577818 0.491933 0.0157307 0.0366127 9385 15124
0.592248 0.410975 0.00269368 0.0536392 0.487503 0.0169751 0.0363596 9385 15124
0.587185 0.412147 0.00408301 0.0552468 0.484396 0.0138145 0.0397336 9385 15124
0.582123 0.404369 0.0049496 0.0557487 0.483205 0.0141707 0.040112 9385 15124
0.577060 0.405541 0.00164121 0.058106 0.482809 0.0132176 0.0394142 9385 15124
0.571997 0.40309 0.00155759 0.0585373 0.474742 0.015022 0.0400472 9385 15124
0.566935 0.396271 0.00346753 0.0562799 0.476197 0.0119875 0.0416616 9385 15124
0.561872 0.394992 0.00118077 0.059646 0.473221 0.0125061 0.0421941 9385 15124
0.556810 0.389771 0.000961393 0.0535681 0.465618 0.0136614 0.0433354 9385 15124
0.551747 0.382632 0.00129378 0.0519558 0.456757 0.00988784 0.0420602 9385 15124
0.546685 0.370911 0.00470406 0.0502733 0.450212 0.00941205 0.0418395 9385 15124
0.541622 0.368887 0.000829488 0.0535079 0.442872 0.00832605 0.0380829 9385 15124
0.536560 0.363452 0.00175455 0.0564536 0.438905 0.00864699 0.0423235 9385 15124
0.531497 0.355781 0.00165603 0.055618 0.432954 0.00836092 0.0427884 9385 15124
0.526435 0.3496 0.0010305 0.0511998 0.426276 0.00783956 0.0411727 9385 15124
0.521372 0.343314 0.000619978 0.0534502 0.418342 0.00850797 0.0400382 9385 15124
0.516310 0.341183 0.00136635 0.0545161 0.413383 0.00793892 0.0422008 9385 15124
0.511247 0.335749 0.000579923 0.0546768 0.406638 0.00749293 0.041356 9385 15124
0.506185 0.326585 -0.00043878 0.0535613 0.402803 0.00461248 0.0443673 9385 15124
0.501122 0.319552 0.000740588 0.0543118 0.393679 0.00647852 0.0401764 9385 15124
0.496060 0.316249 0.000300825 0.0547732 0.391894 0.00428742 0.0430591 9385 15124
0.490997 0.31284 -0.00374514 0.0598395 0.385348 0.00503531 0.0404346 9385 15124
0.485935 0.306446 -0.00405949 0.0547653 0.372124 0.00617045 0.0407698 9385 15124
0.480872 0.296644 -0.00343055 0.0527985 0.370603 0.00232583 0.0451849 9385 15124
0.475810 0.292275 -0.00648263 0.0553578 0.367429 0.000991791 0.0443885 9385 15124
0.470747 0.282898 -0.00318873 0.05056 0.357776 0.00131273 0.0439523 9385 15124
0.465685 0.276185 -0.00318804 0.0512114 0.351362 0.000389785 0.0424206 9385 15124
0.460622 0.269899 -0.00393251 0.0504656 0.3427 -0.00134665 0.0443684 9385 15124
0.455560 0.263825 -0.00596437 0.0545382 0.330336 -0.000545114 0.0417269 9385 15124
0.450497 0.254768 -0.0047377 0.0512331 0.32498 -0.00162205 0.0466864 9385 15124
0.445435 0.252211 -0.00507189 0.0532757 0.309971 -3.49879e-05 0.042104 9385 15124
0.440372 0.244539 -0.00478302 0.0538236 0.303954 -0.00165683 0.0468723 9385 15124
0.435310 0.236548 -0.00462204 0.052986 0.293044 -0.00107718 0.0461777 9385 15124
0.430247 0.232925 -0.00772803 0.055862 0.287292 -0.00136319 0.0465761 9385 15124
0.425185 0.219606 -0.00594611 0.0540249 0.28101 -0.00162125 0.0494156 9385 15124
0.420122 0.215024 -0.00540328 0.0549991 0.273076 -0.00202948 0.0466826 9385 15124
0.415060 0.203729 -0.00451061 0.0505743 0.26534 -0.00300422 0.0473157 9385 15124
0.409997 0.200533 -0.00674979 0.0533163 0.254695 -0.00211784 0.0489472 9385 15124
0.404935 0.188386 -0.00629532 0.050323 0.247091 -0.00295809 0.0485986 9385 15124
0.399872 0.18764 -0.00713944 0.0576359 0.239685 -0.00207423 0.0500486 9385 15124
0.394810 0.177944 -0.00697532 0.0557625 0.228908 -0.00242685 0.0500568 9385 15124
0.389747 0.168034 -0.00194003 0.0512655 0.219122 -0.0021614 0.0472442 9385 15124
0.384685 0.163239 -0.00372742 0.0540236 0.21251 -0.00129561 0.0483514 9385 15124
0.379622 0.15578 -0.00247662 0.0552286 0.202195 -0.00120191 0.0507807 9385 15124
0.374560 0.14651 -0.00169197 0.0512527 0.192079 0 0.0521578 9385 15124
0.369497 0.137773 0.00187857 0.0490362 0.184938 0.000721067 0.0518759 9385 15124
0.364435 0.134683 0.00100619 0.0559218 0.178458 0.00209747 0.0517584 9385 15124
0.359372 0.122003 0.00221182 0.0496192 0.172243 0.000362843 0.0545162 9385 15124
0.354310 0.110709 0.00186968 0.0485293 0.166094 0.00346008 0.0577402 9385 15124
0.349247 0.107299 0.000588581 0.0492967 0.151415 0.00862597 0.0525436 9385 15124
0.344185 0.101865 0.00212929 0.0508567 0.141365 0.00995067 0.0538181 9385 15124
0.339122 0.0938732 0.00338605 0.0490266 0.134687 0.00931615 0.0553597 9385 15124
0.334060 0.0855621 0.00580284 0.0476634 0.12576 0.00908577 0.0563284 9385 15124
0.328997 0.0809803 0.00385566 0.0491131 0.118818 0.00966793 0.0578453 9385 15124
0.323935 0.0726692 0.00381315 0.0452719 0.110421 0.0114368 0.0564178 9385 15124
0.318873 0.0676612 0.00462297 0.0425073 0.100701 0.0104861 0.0538538 9385 15124
0.313810 0.0613745 0.00700987 0.0417236 0.0945517 0.0112892 0.0557241 9385 15124
0.308748 0.0577517 0.00295786 0.041687 0.0848321 0.0119091 0.0526638 9385 15124
0.303685 0.0515717 0.00637841 0.0408618 0.0771621 0.0121284 0.0504982 9385 15124
0.298623 0.0460309 0.00589883 0.036716 0.0691616 0.0134186 0.0478417 9385 15124
0.293560 0.0410229 0.00597163 0.0343865 0.0613594 0.0146187 0.0447017 9385 15124
0.288498 0.0369739 0.00554161 0.0327467 0.0574583 0.0139741 0.0450093 9385 15124
0.283435 0.0328183 0.00438273 0.0296567 0.0495239 0.0113023 0.0404539 9385 15124
0.278373 0.0297283 0.0061972 0.027656 0.0421185 0.011105 0.0357495 9385 15124
0.273310 0.0264251 0.00529391 0.0253773 0.0380852 0.0113956 0.0330668 9385 15124
0.268248 0.0204582 0.00899523 0.0196937 0.0300846 0.011073 0.026654 9385 15124
0.263185 0.0186468 0.00626097 0.0182214 0.0265142 0.0124145 0.0242441 9385 15124
0.258123 0.0158764 0.00821464 0.0155718 0.0235387 0.0105424 0.0219566 9385 15124
0.253060 0.0125733 0.00797064 0.0124398 0.0208278 0.012779 0.0198602 9385 15124
0.247998 0.0108684 0.00435477 0.0108684 0.0191748 0.0119769 0.0186693 9385 15124
0.242935 0.00905701 0.00356048 0.00905701 0.0148109 0.0133447 0.0144498 9385 15124
0.237873 0.00820458 0.00376915 0.00820458 0.0138852 0.0105612 0.0137249 9385 15124
0.232810 0.00511454 0.00438822 0.00511454 0.00925681 0.0104374 0.0092057 9385 15124
0.227748 0.00351625 0.00466055 0.00351625 0.00780217 0.00796384 0.00780217 9385 15124
0.222685 0.00277038 0.00518542 0.00277038 0.00568633 0.00625762 0.00568633 9385 15124
0.217623 0.00277038 0.00269976 0.00277038 0.00416556 0.00523034 0.00416556 9385 15124
0.212560 0.0015983 0.0019499 0.0015983 0.0029754 0.00392554 0.00292137 9385 15124
0.207498 0.00138519 0.00170873 0.00138519 0.00257868 0.00405585 0.00257868 9385 15124
0.202435 0.000745871 0.00199906 0.000745871 0.00185136 0.00321843 0.00185136 9385 15124
0.197373 0.000639318 0.00147217 0.000639318 0.00145464 0.00270642 0.00145464 9385 15124
0.192310 0.000319659 0.0016302 0.000319659 0.00152076 0.00155202 0.00152076 9385 15124
0.187248 0.000532765 0.000628553 0.000532765 0.000727321 0.00174542 0.000727321 9385 15124
0.182185 0.000213106 0.000759775 0.000213106 0.000528961 0.00155039 0.000528961 9385 15124
0.177123 0.000106553 0.000421319 0.000106553 0.00026448 0.00152133 0.00026448 9385 15124
0.172060 0 0.00039992 0 0.00026448 0.00124911 0.00026448 9385 15124
0.166998 0.000106553 0.000409656 0.000106553 0 0.000896229 0 9385 15124
0.161935 0.000106553 0.000203172 0.000106553 0 0.000401043 0 9385 15124
0.156873 0 0.000105574 0 0 0.000280994 0 9385 15124
0.151810 0 0.000255754 0 0 0.000192049 0 9385 15124
0.146748 0 0.000187512 0 0 6.87994e-05 0 9385 15124
0.141685 0 0 0 0 0.000192049 0 9385 15124
0.136623 0 0 0 0 6.78196e-05 0 9385 15124
0.133248 0 0 0 0 5.89136e-05 0 9385 15124
0.129873 0 0 0 0 0 0 9385 15124
0.126498 0 0 0 0 0 0 9385 15124
0.123123 0 0 0 0 0 0 9385 15124
0.119748 0 0 0 0 0 0 9385 15124
0.116373 0 0 0 0 0 0 9385 15124
0.112998 0 0 0 0 0 0 9385 15124
0.109623 0 0 0 0 0 0 9385 15124
0.106248 0 0 0 0 0 0 9385 15124
0.102873 0 0 0 0 0 0 9385 15124
0.099498 0 0 0 0 0 0 9385 15124
0.096123 0 0 0 0 0 0 9385 15124
0.092748 0 0 0 0 0 0 9385 15124
0.089373 0 0 0 0 0 0 9385 15124
0.085998 0 0 0 0 0 0 9385 15124
0.082623 0 0 0 0 0 0 9385 15124
0.080373 0 0 0 0 0 0 9385 15124
0.078123 0 0 0 0 0 0 9385 15124
0.075873 0 0 0 0 0 0 9385 15124
0.073623 0 0 0 0 0 0 9385 15124
0.071373 0 0 0 0 0 0 9385 15124
0.069123 0 0 0 0 0 0 9385 15124
0.066873 0 0 0 0 5.57383e-05 0 9385 15124
0.064623 0 0 0 0 0 0 9385 15124
0.062373 0 0 0 0 0 0 9385 15124
0.060123 0 0 0 0 0 0 9385 15124
0.055623 0 0 0 0 0 0 9385 15124
