#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 9.79088e-05 0.000460859 9.39949e-05 0.000122953 0.000827643 0.000122953 -3.76885e-06 0.00121987 -1.88824e-06 -3.76885e-06 3.76885e-06 1.60126e-05 10.375 10.625 1.40556e+06 344225 55239 9478 0
10.75 0.000640197 0.00195801 0.000635144 0.000986602 0.00237287 0.000986602 0.00151408 0.00300601 0.00151408 -3.6786e-05 3.6786e-05 8.86046e-05 10.625 10.875 784173 186120 40063 6448 0
11 0.00275837 0.00631818 0.00275837 0.0034052 0.00764442 0.0034052 0.0066526 0.0129468 0.0066526 -0.000195097 0.000195097 0.000420644 10.875 11.125 417090 89048 27220 4235 0
11.25 0.0129503 0.0154515 0.0129278 0.0125129 0.0159545 0.0125129 0.0246045 0.0252248 0.0246045 -0.00132279 0.00131711 0.00164021 11.125 11.375 216849 40706 17491 2777 0
11.5 0.0398904 0.031628 0.0386617 0.0274629 0.0241684 0.0270235 0.0668735 0.0419789 0.062418 -0.00704416 0.00703331 0.00631536 11.375 11.625 109455 17322 8520 1894 0
11.75 0.0969295 0.0360809 0.0840203 0.045818 0.0240657 0.0425284 0.147127 0.0412579 0.124735 -0.0296213 0.0292769 0.0136042 11.625 11.875 53707 7254 2333 1273 0
12 0.15208 0.0519969 0.090275 0.0514041 0.0318277 0.0338976 0.20436 0.0687061 0.106313 -0.0985959 0.0900208 0.0264763 11.875 12.125 25466 2960 240 812 0
12.25 0.169314 0.0637143 0.0228047 -0.0821258 0.253468 -0.118545 0.245581 0.0708882 0.0533878 -0.235972 0.160421 0.0304609 12.125 12.375 11115 1135 13 515 0
12.5 0.143661 0.0772261 -0.0031918 -0.445625 0.167462 0.0548371 0.137709 0.0819384 -0.00941703 -0.445625 0.161229 0.0596848 12.375 12.625 4667 336 1 252 0
12.75 0.0370531 0.0498136 0.00885969 0.383588 0.122774 0.166667 0.0264449 0.051993 0.0126681 -0.616412 0.124682 0.151399 12.625 12.875 1673 101 1 70 0
13 0.0947565 0.00486892 0.093633 -0.805243 0.0936329 0.132959 -0.00524342 0.0123595 0.0722847 -0.805243 0.0936329 0.132959 12.875 13.125 554 20 0 10 0
13.25 -0.0952381 0.0357143 0.05 -0.928571 0.0571429 0.05 0.0714286 0.0571429 0.05 -0.928571 0.0571429 0.05 13.125 13.375 146 6 0 1 0
13.5 0.0322581 0.032258 0.0322581 -0.967742 0.032258 0.0322581 -0.967742 0.032258 0.0322581 -0.967742 0.032258 0.0322581 13.375 13.625 34 3 0 0 0
13.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.625 13.875 1 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
