#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.044177 0.0119723 0.0264722 0.0368745 0.0174671 0.0225591 0.0502745 0.0183816 0.0282699 0.0657344 0.0101341 0.0419666 10.375 10.625 1.42378e+06 315822 36184 38609 37965
10.75 0.0891316 0.0227251 0.0381974 0.0723708 0.0371286 0.0278308 0.0945489 0.0279492 0.0399327 0.122227 0.0125914 0.0579697 10.625 10.875 890124 224165 27838 29209 28560
11 0.148151 0.0329949 0.0450048 0.117487 0.0581799 0.0304199 0.149148 0.0379396 0.0401889 0.188476 0.0122362 0.0642976 10.875 11.125 550801 153264 21854 20435 20114
11.25 0.201325 0.0369247 0.0321213 0.164364 0.0710069 0.0216346 0.197958 0.0405301 0.028613 0.251891 0.0163653 0.0496665 11.125 11.375 333197 93908 16468 13236 12955
11.5 0.245989 0.0461814 0.00676998 0.185604 0.0758191 0.0023026 0.234816 0.0589814 0.00216956 0.30493 0.0215145 0.0182055 11.375 11.625 199473 54725 10658 8617 8097
11.75 0.286542 0.0600337 -0.00734004 0.205183 0.0875701 -0.0145997 0.27082 0.0793346 -0.0140746 0.332359 0.0375827 0.00246832 11.625 11.875 119149 31881 3740 5694 5185
12 0.299456 0.0628193 -0.00775743 0.259933 0.08849 -0.00856227 0.276946 0.0879853 -0.0164783 0.326455 0.0405975 0.0019742 11.875 12.125 70344 18580 436 3982 3352
12.25 0.280995 0.0513438 0.000757009 0.299893 0.0926343 -0.00403816 0.26735 0.0709987 -0.0084655 0.30902 0.0319209 0.00790235 12.125 12.375 41463 10453 75 2657 2089
12.5 0.257476 0.0342391 0.0283408 0.313597 0.0375909 0.0808204 0.250124 0.0398797 0.0228741 0.250533 0.0320771 0.0354394 12.375 12.625 24473 5891 23 1707 1292
12.75 0.212167 0.0218948 0.0655609 0.338651 -0.0164068 0.127557 0.213651 0.0228155 0.0712633 0.209369 0.0200109 0.0659989 12.625 12.875 14400 3368 7 560 905
13 0.152849 0.0131018 0.0624924 -0.0986956 0.00998127 0.113978 0.0704587 0.0315838 0.0248545 0.161008 0.0146309 0.0720776 12.875 13.125 8197 1834 3 67 584
13.25 0.108546 0.00651473 0.0663536 -0.824787 0 0.11626 -0.0247875 0.039995 0.0274578 0.126743 0.00794089 0.0736493 13.125 13.375 4607 960 0 10 392
13.5 0.0865935 0.00238991 0.0555897 -0.863614 -0.00640082 0.0969965 0.136386 -0.00640082 0.10192 0.0942404 0.00550514 0.0581465 13.375 13.625 2513 482 0 1 261
13.75 0.0568658 -0.0090574 0.0508185 -0.9082 -0.0124777 0.0730838 -0.9082 -0.0124777 0.0730838 0.0405183 -0.0102598 0.0447635 13.625 13.875 1351 229 0 0 78
14 0.015755 -0.00863343 0.0421436 -0.920415 -0.0155709 0.0709342 -0.920415 -0.0155709 0.0709342 -0.170415 0.0128185 0.0692042 13.875 14.125 672 94 0 0 8
14.25 0.0104529 0.00348437 0.0352099 -0.940767 -0.00696862 0.0487804 -0.940767 -0.00696862 0.0487804 0.0592334 -0.00696862 0.0592334 14.125 14.375 328 41 0 0 1
14.5 0.0396826 0 0.0396826 -0.960317 0 0.0396826 -0.960317 0 0.0396826 -0.960317 0 0.0396826 14.375 14.625 130 4 0 0 0
14.75 -0.938776 -0.0204082 0.0408163 -0.938776 -0.0204082 0.0408163 -0.938776 -0.0204082 0.0408163 -0.938776 -0.0204082 0.0408163 14.625 14.875 49 0 0 0 0
15 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 6 1 0 0 0
15.25 -0.5 0 0.5 -0.5 0 0.5 -0.5 0 0.5 -0.5 0 0.5 15.125 15.375 2 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
