#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00788352 0.00783769 0.00202149 0.00748246 0.0102515 0.00125564 0.0112648 0.0101574 0.00279898 0.0165982 0.0097618 0.00765901 10.375 10.625 1.60171e+06 374677 54645 43995 24070
10.75 0.0233353 0.0163015 0.00470107 0.0223229 0.0181841 0.00305699 0.026339 0.0171753 0.00496028 0.0430963 0.0150721 0.0158318 10.625 10.875 987997 264099 44791 32316 17947
11 0.0519822 0.0246577 0.0064586 0.0467263 0.028258 0.00191739 0.0593306 0.0275256 0.00690079 0.0866358 0.0221024 0.0219503 10.875 11.125 598287 169686 34794 22554 11867
11.25 0.102944 0.029247 0.00493425 0.0831234 0.0371921 -0.00203061 0.119818 0.0318404 0.00598073 0.155458 0.0200842 0.0226589 11.125 11.375 348423 95422 24737 14620 7643
11.5 0.170426 0.0414037 0.0024368 0.119248 0.0495986 -0.00701385 0.182592 0.045091 0.00150952 0.239653 0.0249283 0.0225878 11.375 11.625 203150 52769 14665 9878 4790
11.75 0.239273 0.0570486 -0.000900492 0.143404 0.065134 -0.00668125 0.26256 0.0615655 -0.0039089 0.306081 0.0400144 0.0110296 11.625 11.875 117942 29264 4647 6689 3131
12 0.273077 0.0655772 -0.00804767 0.165119 0.0751003 -0.00879723 0.290493 0.0727659 -0.00859785 0.344452 0.0519905 0.00663602 11.875 12.125 67906 16061 519 4737 1902
12.25 0.266748 0.061647 -0.00538895 0.319264 0.0769279 -0.00199232 0.266366 0.0682341 -0.0104679 0.330798 0.0542168 0.00119886 12.125 12.375 38716 8645 76 3164 1232
12.5 0.223228 0.0478846 0.00238949 0.27362 0.0730453 0.0094794 0.188484 0.0537558 -0.0015952 0.268285 0.0341581 0.0149445 12.375 12.625 21720 4533 14 1829 830
12.75 0.140128 0.0357664 0.0117655 0.259371 0.041086 0.0314609 0.123632 0.0304568 0.0108513 0.156145 0.0326978 0.011959 12.625 12.875 11954 2323 3 582 620
13 0.0859079 0.0281768 0.0161821 -0.180936 0.283486 0.0125837 0.0734499 0.0186749 0.0196944 0.0974234 0.0303981 0.017351 12.875 13.125 6384 1128 3 76 382
13.25 0.0555256 0.00867182 0.0210263 0.0924188 0.0220217 0.0252708 -0.193295 0.150799 0.00505418 0.0726559 0.0177162 0.0229149 13.125 13.375 3285 515 2 7 253
13.5 0.0080623 0.013439 -0.00584531 -0.94961 0.012775 0.00638753 -0.94961 0.012775 0.00638753 -0.00184846 0.0171492 -0.00519121 13.375 13.625 1598 189 0 0 134
13.75 0.0132424 0.00750864 0.00517493 -0.964286 1.00155 0.00465834 -0.964286 0.00776398 0.00465834 -0.00510204 0.00776398 0.00465834 13.625 13.875 733 89 0 0 49
14 0.0035587 0.00355875 0 -0.996441 0.00355875 0 -0.996441 0.00355875 0 0.0035587 0.00355875 0 13.875 14.125 298 17 0 0 6
14.25 0.0210527 0 0 -0.978947 0 0 -0.978947 0 0 -0.978947 0 0 14.125 14.375 102 7 0 0 0
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 20 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 4 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 1 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
