#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0319501 0.0072559 0.0141587 0.0267558 0.0134527 0.0114869 0.0365357 0.0110641 0.0146561 0.0495977 0.00405621 0.0246295 10.375 10.625 1.46543e+06 329927 39738 40618 36404
10.75 0.0696625 0.0158406 0.0208451 0.0609254 0.0302057 0.016111 0.0745913 0.0167383 0.0218339 0.09765 0.00806569 0.0370624 10.625 10.875 912934 232997 31160 30523 27538
11 0.12126 0.024092 0.0245296 0.0980952 0.0439734 0.0157909 0.125227 0.0260002 0.0221678 0.158741 0.00814144 0.0408068 10.875 11.125 565184 159260 24656 21591 19083
11.25 0.179124 0.0303695 0.0165425 0.146632 0.0551607 0.00704047 0.183552 0.032652 0.0147261 0.235139 0.0102348 0.0350014 11.125 11.375 339079 95929 18431 13958 12261
11.5 0.236858 0.0417454 0.00399774 0.175086 0.0627135 -0.00146323 0.237348 0.0476379 0.00381491 0.305233 0.0167804 0.0193081 11.375 11.625 201959 55061 11595 9151 7584
11.75 0.281954 0.0527632 -0.0047363 0.185075 0.0795422 -0.0102106 0.273263 0.0666125 -0.00827551 0.33029 0.0274023 0.00577226 11.625 11.875 120137 31776 3941 6047 4943
12 0.301199 0.0598294 -0.00716236 0.2518 0.0796356 -0.0176582 0.310994 0.0805046 -0.0137218 0.322102 0.0379544 -0.00137854 11.875 12.125 70705 18560 467 4285 3145
12.25 0.285525 0.0496828 -0.00489342 0.295726 0.0920908 -0.0154233 0.275879 0.0600405 -0.00713363 0.291896 0.0370765 -0.000391632 12.125 12.375 41422 10235 61 2839 1969
12.5 0.239264 0.0409743 0.00372851 0.421921 0.0367132 0.0392168 0.222836 0.0505059 -0.000941992 0.252234 0.0310958 0.00450075 12.375 12.625 24173 5743 17 1748 1214
12.75 0.162973 0.0313988 0.0219808 0.0900064 0.0834948 0.0382889 0.129876 0.0318851 0.0138832 0.17332 0.0278272 0.0204363 12.625 12.875 14113 3196 5 612 857
13 0.131576 0.0190486 0.0327401 0.195248 0.0272793 0.0574229 0.118325 0.0167153 0.035024 0.126283 0.0199991 0.0322223 12.875 13.125 7946 1759 2 65 551
13.25 0.0695315 0.0161541 0.0258601 -0.877361 0.99408 0.0259374 0.0115277 0.0308461 0.0390722 0.0741695 0.0196779 0.0261414 13.125 13.375 4432 885 0 9 392
13.5 0.0365461 0.0174504 0.0053134 -0.937753 0.0217611 0.0222672 0.062247 0.0217611 0.0222672 0.0405079 0.0158448 0.00647104 13.375 13.625 2404 428 0 2 230
13.75 0.0303896 0.0181879 0.0100076 -0.94971 0.0125726 0.0270793 -0.94971 0.0125726 0.0270793 0.0374696 0.0135397 0.016441 13.625 13.875 1235 201 0 0 78
14 0.0365912 -0.00581479 0.0360385 -0.951644 0.00580275 0.0309477 -0.951644 0.00580275 0.0309477 0.0483559 0 0.0820975 13.875 14.125 602 85 0 0 9
14.25 0.0390625 0.00390625 0.0351562 -0.960938 0.00390625 0.0351562 -0.960938 0.00390625 0.0351562 -0.960938 0.00390625 0.0351562 14.125 14.375 282 26 0 0 0
14.5 0.032967 -0.010989 0.300366 -0.967033 0 0.032967 -0.967033 0 0.032967 -0.967033 0 0.032967 14.375 14.625 94 3 0 0 0
14.75 -0.972222 0 0.0277778 -0.972222 0 0.0277778 -0.972222 0 0.0277778 -0.972222 0 0.0277778 14.625 14.875 36 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 3 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
