#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0109274 0.00787757 0.0024834 0.0107459 0.0100334 0.00124741 0.0135623 0.0101101 0.00281842 0.0210375 0.00957627 0.00857673 10.375 10.625 1.57235e+06 364812 50615 43634 28366
10.75 0.0310205 0.016791 0.00477017 0.0285752 0.020921 0.00138762 0.0354118 0.0192383 0.00471683 0.0517709 0.0138775 0.0155615 10.625 10.875 971366 255836 41190 32100 20742
11 0.0645838 0.022821 0.00613487 0.0551694 0.0288424 0.000618834 0.0715005 0.0246627 0.00575778 0.101038 0.0168156 0.0205754 10.875 11.125 593373 168129 32483 22727 13964
11.25 0.117516 0.0280889 0.00222916 0.0981163 0.0380339 -0.0028086 0.124989 0.0273615 0.00262459 0.165405 0.0185319 0.0195669 11.125 11.375 347511 96160 23396 14699 8994
11.5 0.182539 0.0411436 -0.000711501 0.124658 0.0554551 -0.00961128 0.193773 0.045191 -0.00408405 0.246639 0.0191951 0.0207645 11.375 11.625 204242 53692 14041 9809 5672
11.75 0.24344 0.0607869 -0.00760473 0.152239 0.0729738 -0.0113192 0.251199 0.0703433 -0.0117483 0.32175 0.0373798 0.0062902 11.625 11.875 118826 30006 4430 6619 3614
12 0.282058 0.0607571 -0.00978017 0.194003 0.0858098 -0.0159348 0.289536 0.0694046 -0.0092653 0.327421 0.0388489 0.00976533 11.875 12.125 69113 16820 497 4639 2313
12.25 0.271767 0.0613031 -0.00585169 0.25258 0.0853228 -0.0120127 0.260534 0.0742541 -0.0123906 0.315781 0.0433416 0.00264561 12.125 12.375 39842 9074 77 3050 1438
12.5 0.231438 0.0448145 0.00138587 0.323269 0.0568706 0.0109168 0.198988 0.0509861 0 0.249752 0.0421904 0.000446558 12.375 12.625 22380 4832 22 1817 967
12.75 0.150405 0.0290588 0.0117397 0.265612 0.038 0.0272456 0.109768 0.0260173 0.0107156 0.156123 0.0379504 0.0128694 12.625 12.875 12596 2604 7 616 685
13 0.0914063 0.0251271 0.0101818 0.165026 0.0252031 0.0277675 0.0463819 0.0324635 0.0102671 0.104561 0.0236279 0.0153587 12.875 13.125 6891 1304 3 59 430
13.25 0.0572624 0.00847685 0.0192839 0.0971295 0.0163551 0.0253672 0.0971295 0.0163551 0.0253672 0.0503669 0.0124073 0.016191 13.125 13.375 3598 602 1 8 278
13.5 0.0354846 0.00269341 0.0133409 -0.942618 0.00967115 0.0122502 -0.275951 0.00967115 0.0122502 0.0518575 0.00547963 0.0126424 13.375 13.625 1825 274 0 3 181
13.75 0.0332118 0.00064528 0.0104707 -0.957529 0.00128698 0.00772202 -0.957529 0.00128698 0.00772202 0.0424711 0.00128698 0.009009 13.625 13.875 885 108 0 0 50
14 -0.0163314 0 0.00643682 -0.976331 0 0.0029586 -0.976331 0 0.0029586 0.0236686 0 0.0029586 13.875 14.125 363 25 0 0 4
14.25 0.0151515 0 0 -0.984848 0 0 -0.984848 0 0 0.0151515 0 0 14.125 14.375 142 10 0 0 1
14.5 0.0322581 0 0 -0.967742 0 0 -0.967742 0 0 -0.967742 0 0 14.375 14.625 33 2 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 7 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
