#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0378702 0.00977514 0.0201131 0.0309802 0.0175199 0.0160139 0.0440194 0.015736 0.0213043 0.0592912 0.00542187 0.0338561 10.375 10.625 1.44397e+06 323275 37787 39899 37332
10.75 0.0801252 0.0181013 0.0313621 0.0661326 0.0334273 0.021867 0.0847588 0.0233255 0.0306261 0.11158 0.00669049 0.0519836 10.625 10.875 900804 228751 29550 30229 28044
11 0.133947 0.0287702 0.0358103 0.108505 0.0502501 0.0244554 0.136926 0.0298932 0.0345918 0.173318 0.0085765 0.0531744 10.875 11.125 557942 156672 23302 21165 19709
11.25 0.189445 0.0352692 0.0229059 0.153377 0.0629511 0.0133904 0.188679 0.0383906 0.0194695 0.242098 0.0145111 0.0385143 11.125 11.375 336065 95100 17559 13634 12653
11.5 0.243641 0.0420254 0.00559574 0.179521 0.0692547 0 0.235261 0.0508568 0.00608101 0.306258 0.0201589 0.0177657 11.375 11.625 200645 54986 11057 8973 7887
11.75 0.290537 0.0553223 -0.00583017 0.200295 0.0757919 -0.00884843 0.291418 0.0659054 -0.00822097 0.333515 0.0309289 0.00191104 11.625 11.875 119696 31874 3882 5847 5041
12 0.304271 0.0587919 -0.0053902 0.259004 0.0759281 -0.00873926 0.28902 0.0798853 -0.0127546 0.331584 0.0376364 0.00191468 11.875 12.125 70518 18684 459 4126 3247
12.25 0.282797 0.0502442 -0.00449318 0.339005 0.0722519 0.00971937 0.271483 0.0687997 -0.0100368 0.309496 0.035335 0.000511855 12.125 12.375 41486 10315 63 2730 2022
12.5 0.259982 0.0323968 0.0183578 0.344588 0.0532735 0.0219502 0.236779 0.0428022 0.00967598 0.266697 0.0224966 0.0206667 12.375 12.625 24348 5783 22 1716 1250
12.75 0.190407 0.0263137 0.0434833 0.315407 0.0183503 0.110011 0.155014 0.0338421 0.0192128 0.201971 0.0226926 0.0487429 12.625 12.875 14328 3320 3 611 908
13 0.15101 0.0125447 0.0639396 0.226261 0.0148533 0.100441 0.131666 0.0165775 0.0482591 0.150557 0.00556588 0.0682222 12.875 13.125 8039 1794 3 74 568
13.25 0.106441 0.0103809 0.057038 -0.843341 0.00900656 0.0870633 0.0316594 0.0228955 0.0660992 0.123154 0.00958979 0.0659043 13.125 13.375 4580 916 0 8 388
13.5 0.0708389 0.000194967 0.0458134 -0.896481 0 0.0703722 0.103519 0 0.0754717 0.0667839 0.00321364 0.0448128 13.375 13.625 2420 459 0 2 245
13.75 0.0509946 0.00385529 0.0333858 -0.925857 -0.000926793 0.0546803 -0.925857 -0.000926793 0.0546803 0.0485017 -0.00195241 0.0355268 13.625 13.875 1295 216 0 0 78
14 0.0268536 -0.0112767 0.039673 -0.928702 -0.00731266 0.0530165 -0.928702 0.97075 0.0402194 -0.150924 -0.00365633 0.0585009 13.875 14.125 637 90 0 0 9
14.25 -0.0118921 0.00629026 0.0222836 -0.953069 -0.00361007 0.032491 -0.953069 -0.00361007 0.032491 -0.953069 -0.00361007 0.032491 14.125 14.375 311 34 0 0 0
14.5 0.036036 -0.009009 0.036036 -0.963964 0 0.036036 -0.963964 0 0.036036 -0.963964 0 0.036036 14.375 14.625 114 3 0 0 0
14.75 0.0487805 0 1.02439 -0.951219 0 0.0487805 -0.951219 0 0.0487805 -0.951219 0 0.0487805 14.625 14.875 42 1 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 5 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 2 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
