#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.012367 0.00789039 0.00278987 0.0120189 0.0107203 0.00153658 0.0150488 0.01096 0.00260521 0.0238011 0.00794705 0.00973783 10.375 10.625 1.56076e+06 360798 49180 43287 30046
10.75 0.0338647 0.0161912 0.00462212 0.0317637 0.022711 0.0019616 0.038931 0.0174412 0.00575482 0.0558462 0.0107204 0.0166284 10.625 10.875 964848 252786 39955 32106 22072
11 0.0687326 0.0235026 0.00649631 0.0596252 0.0287392 0.00188886 0.0758875 0.0241216 0.00581879 0.105841 0.0149301 0.0215631 10.875 11.125 591034 167580 31718 22885 14999
11.25 0.122646 0.0295084 0.00184303 0.0988409 0.0423225 -0.00582864 0.128401 0.0292593 0.00171852 0.173827 0.0160562 0.0241864 11.125 11.375 346827 96026 22715 14744 9653
11.5 0.190772 0.0389661 -0.00067775 0.134031 0.0541155 -0.00949153 0.203271 0.0437222 -0.00266777 0.259322 0.0180075 0.023299 11.375 11.625 204281 54019 13632 9910 6037
11.75 0.247191 0.06011 -0.00827825 0.152241 0.074008 -0.0133626 0.260045 0.0704232 -0.0115708 0.321892 0.0374648 0.00928232 11.625 11.875 119044 30235 4387 6570 3861
12 0.287696 0.0620689 -0.00897285 0.2025 0.0794306 -0.0186582 0.299431 0.0691929 -0.00940442 0.331048 0.0425284 0.00361133 11.875 12.125 69413 17028 481 4667 2441
12.25 0.270751 0.062091 -0.0066615 0.332814 0.0591255 0.00334647 0.266197 0.0745701 -0.0109735 0.316252 0.0466201 0.000811756 12.125 12.375 40158 9200 81 3038 1549
12.5 0.226289 0.0499403 0.000880182 0.262067 0.0569792 0.00146967 0.196842 0.0589597 -0.0042311 0.243908 0.0386803 0.00548744 12.375 12.625 22654 4936 20 1826 1005
12.75 0.165325 0.0315762 0.0160751 0.272943 0.0334682 0.0299547 0.122862 0.0334263 0.00675941 0.181911 0.030109 0.0247388 12.625 12.875 12794 2704 8 613 736
13 0.10337 0.0154515 0.0209782 -0.158377 0.136859 0.0128695 0.0170618 0.0180197 0.00824028 0.102588 0.0134276 0.0228397 12.875 13.125 7105 1355 3 57 456
13.25 0.0427136 0.0115038 0.0114651 0.0989446 0.016161 0.0194591 -0.0121665 0.096929 0.0112137 0.0536371 0.0110077 0.0153365 13.125 13.375 3690 658 1 9 309
13.5 0.0230065 0.00902814 -0.000783682 -0.933828 0.00618428 0.0142239 0.0661719 0.00618428 0.0142239 0.0330228 0.00671136 0.00197828 13.375 13.625 1895 278 0 2 181
13.75 0.001854 0.00558561 0.00600463 -0.955043 0.00364524 0.00729036 -0.955043 0.00364524 0.00729036 -0.00676668 0.011166 0.00486028 13.625 13.875 939 116 0 0 58
14 -0.018022 0.0137362 -0.00201631 -0.978022 0.00824177 0 -0.978022 0.00824177 0 0.021978 0.00824177 0 13.875 14.125 389 25 0 0 4
14.25 0.0198675 0 0 -0.980132 0 0 -0.980132 0 0 0.0198675 0 0 14.125 14.375 162 11 0 0 2
14.5 0.0333334 0 1 -0.966667 0 0 -0.966667 0 0 -0.966667 0 0 14.375 14.625 32 2 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 9 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
