#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0270781 0.00641194 0.00992994 0.0227682 0.0119856 0.0072839 0.0325505 0.0103788 0.0110929 0.0448866 0.00332311 0.0200645 10.375 10.625 1.48170e+06 335352 41185 40983 36863
10.75 0.0617363 0.0153345 0.0156008 0.0518344 0.0279145 0.0100406 0.0650397 0.0173246 0.0142929 0.0902342 0.0056794 0.0298752 10.625 10.875 922010 236392 32531 30529 27467
11 0.11237 0.0227211 0.0192147 0.0920307 0.0397727 0.0105565 0.11749 0.0245784 0.0156521 0.153417 0.00771357 0.0361423 10.875 11.125 570194 161029 25748 21715 19117
11.25 0.169447 0.0281879 0.012856 0.140799 0.0495588 0.00663278 0.170088 0.0291305 0.010828 0.220787 0.0135236 0.0296911 11.125 11.375 341214 96554 19240 14135 12381
11.5 0.231811 0.0395026 0.00242324 0.172841 0.0651956 -0.00508596 0.224793 0.047071 0.000845999 0.300724 0.0180811 0.0167105 11.375 11.625 202742 55021 11929 9315 7611
11.75 0.281467 0.0530525 -0.00604537 0.195417 0.074905 -0.00853156 0.278296 0.0689261 -0.00877523 0.333218 0.0307368 0.00141793 11.625 11.875 120390 31778 4050 6091 4925
12 0.300947 0.0573396 -0.00669008 0.216469 0.0980956 -0.0183737 0.296966 0.0763021 -0.0131779 0.345592 0.0336366 0.00229639 11.875 12.125 70543 18435 477 4367 3120
12.25 0.285903 0.0514508 -0.00708824 0.317254 0.105447 -0.0389374 0.291915 0.0617056 -0.00721091 0.312759 0.035286 0.00030458 12.125 12.375 41381 10147 66 2857 1948
12.5 0.24267 0.0348535 0.00619513 0.418351 0.00432986 0.0449601 0.221168 0.0477652 -0.000325501 0.259894 0.0279962 0.00963151 12.375 12.625 24066 5658 17 1775 1218
12.75 0.173358 0.0263119 0.0132097 0.107145 0.0837742 -0.0171441 0.127725 0.0350029 -0.00746799 0.181098 0.0274775 0.0197873 12.625 12.875 13913 3140 11 614 890
13 0.126241 0.0126465 0.0340645 0.191243 0.0211243 0.0505015 0.0705538 0.0363479 0.00422812 0.144481 0.00652379 0.0479926 12.875 13.125 7867 1723 3 58 556
13.25 0.0873715 0.0121403 0.0342661 -0.875506 0.0216638 0.0450606 -0.0421722 0.038541 0.0255839 0.0869005 0.014766 0.035383 13.125 13.375 4324 862 0 6 399
13.5 0.0371649 0.00724423 0.0137762 -0.924188 0.0108303 0.0309438 -0.924188 0.0108303 0.0309438 0.0381554 0.00707912 0.0181596 13.375 13.625 2353 414 0 0 239
13.75 0.0269858 0.00798917 0.0103436 -0.947633 0.0060423 0.0251762 -0.947633 0.0060423 0.0251762 0.0282702 0.00902706 0.0115657 13.625 13.875 1190 197 0 0 83
14 0.036 0.00123078 0.016 -0.964 0.00400001 0.012 -0.964 0.00400001 0.012 0.036 0.00199997 0.022 13.875 14.125 567 67 0 0 10
14.25 0.0367347 0.00816327 0.00816327 -0.963265 0.00816327 0.00816327 -0.963265 0.00816327 0.00816327 -0.963265 0.00816327 0.00816327 14.125 14.375 267 22 0 0 0
14.5 0.0547945 0.0273972 0.0136986 -0.945205 0.0273972 0.0136986 -0.945205 0.0273972 0.0136986 -0.945205 0.0273972 0.0136986 14.375 14.625 75 2 0 0 0
14.75 -0.96875 0 0.03125 -0.96875 0 0.03125 -0.96875 0 0.03125 -0.96875 0 0.03125 14.625 14.875 32 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 3 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
