#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
9.3 0.0523418 0.0128804 0.013033 0.172308 0.0293713 0.0324172 0.148569 0.0240668 0.0280767 0.179355 0.0331648 0.0344276 0.201335 0.0417207 0.0297061 9.2 9.4 71464 48198 23266 6621 4198 1737
9.5 0.0702658 0.0142992 0.0156361 0.217746 0.0326796 0.0326328 0.173151 0.0268891 0.0253559 0.234944 0.0346057 0.0356366 0.248829 0.0471706 0.0335428 9.4 9.6 58780 40177 18603 4694 3789 1496
9.7 0.0945375 0.0161503 0.0153703 0.261834 0.0302564 0.0334893 0.187897 0.025534 0.0295267 0.291403 0.0321344 0.0344142 0.292393 0.0365155 0.0337342 9.6 9.8 50290 34485 15805 3406 3381 1387
9.9 0.129362 0.0200924 0.0180894 0.316522 0.0283935 0.0277086 0.21162 0.0256756 0.0266605 0.346381 0.0278009 0.0291231 0.350615 0.0345089 0.0338949 9.8 10 44640 31187 13453 2097 3297 1261
10.1 0.176343 0.0170423 0.0197673 0.374378 0.0240886 0.0263142 0.221709 0.0210247 0.0318577 0.41924 0.0293978 0.0299374 0.417443 0.0253308 0.031478 10 10.2 41791 29831 11960 1291 3139 1219
10.3 0.234762 0.0176513 0.0238224 0.438717 0.0238463 0.0220507 0.247487 0.0253658 0.0353662 0.474723 0.0236894 0.019474 0.490582 0.0228872 0.0278956 10.2 10.4 39138 28528 10610 700 3149 1177
10.5 0.308339 0.0158992 0.0179972 0.510988 0.0277122 0.0234056 0.319372 0.0191376 0.0213775 0.530268 0.0308875 0.0261815 0.591906 0.0340559 0.0267296 10.4 10.6 35885 26598 9287 331 3024 1184
10.7 0.388021 0.0180088 0.0197166 0.587439 0.0270932 0.0222221 0.37594 0.0562635 0.0638831 0.598201 0.0266422 0.025325 0.669811 0.0284197 0.0238029 10.6 10.8 28752 21990 6762 133 2306 978
10.9 0.475864 0.0225244 0.020764 0.652212 0.0279078 0.0262772 0.521739 0.0720109 0.0671937 0.615819 0.0245712 0.0282097 0.746377 0.0196115 0.0272279 10.8 11 19224 14981 4243 31 1491 753
11.1 0.577986 0.0241439 0.0232825 0.707168 0.0293876 0.0261052 0.583333 0.104167 0.0833333 0.62069 0.0331565 0.0284566 0.793269 0.0225875 0.0236614 11 11.2 9350 7578 1772 13 550 374
11.3 0.68871 0.028257 0.020417 0.778929 0.0256889 0.0309356 1 0 0 0.654135 0.027479 0.025757 0.865385 0.0250263 0.0333846 11.2 11.4 3174 2640 534 1 155 144
11.5 0.815385 0.0285644 0.0251161 0.805556 0.0298874 0.0328283 0 0 0 0.642857 0.0630252 0.0828571 0.939394 0.0303031 0.0331439 11.4 11.6 715 627 88 0 14 31
11.7 0.88 0.0235088 0.0310791 0.833333 0.1 0.0833333 0 0 0 0 1 0 0.833333 0.166667 0.0833333 11.6 11.8 105 99 6 0 0 5
11.9 1 0 0.0952381 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 10 10 0 0 0 0
12.1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
