#Peak halo mass range: 11.375 < log10(Mh/Msun) < 11.625
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
0.673248 0.06467 0.00271314 0.0188591 0.149998 0.0334003 0.0108068 155930 42374
0.668185 0.062682 0.0032983 0.0184471 0.143649 0.0342145 0.00980553 155930 42374
0.663123 0.0615597 0.00360369 0.0178675 0.142092 0.0322823 0.0112584 155930 42374
0.658060 0.0603925 0.0040046 0.0178709 0.137396 0.031223 0.0119797 155930 42374
0.652998 0.0593471 0.00382043 0.0174463 0.13454 0.0321908 0.0114816 155930 42374
0.647935 0.0576284 0.00377058 0.0168827 0.13067 0.0317299 0.0121264 155930 42374
0.642873 0.056365 0.00375533 0.0172037 0.126469 0.031919 0.0116564 155930 42374
0.637810 0.0549734 0.00406769 0.0172445 0.12477 0.0307746 0.0130203 155930 42374
0.632748 0.0536523 0.00434603 0.0171078 0.120333 0.030526 0.0127355 155930 42374
0.627685 0.0518566 0.00481327 0.0165186 0.117596 0.0306354 0.0133142 155930 42374
0.622623 0.0499198 0.00469586 0.0159934 0.111814 0.0310861 0.0122898 155930 42374
0.617560 0.0495671 0.00495468 0.0166177 0.109053 0.0308599 0.0124889 155930 42374
0.612498 0.0484384 0.00538998 0.0165734 0.107118 0.0296798 0.0126141 155930 42374
0.607435 0.0462259 0.00601011 0.0155048 0.103719 0.0290277 0.0131031 155930 42374
0.602373 0.0446803 0.00662249 0.015207 0.1011 0.0285407 0.0133145 155930 42374
0.597310 0.0434682 0.00654595 0.0148558 0.0982678 0.0292338 0.0132754 155930 42374
0.592248 0.0422369 0.00670291 0.0147006 0.0956483 0.0282361 0.0141875 155930 42374
0.587185 0.0409992 0.00683221 0.0147956 0.0930759 0.0275829 0.0140911 155930 42374
0.582123 0.0394408 0.00674963 0.014415 0.08989 0.0256168 0.014781 155930 42374
0.577060 0.038761 0.00691674 0.0144649 0.0874829 0.025878 0.0151359 155930 42374
0.571997 0.037876 0.00683651 0.0144923 0.0847218 0.0261293 0.013605 155930 42374
0.566935 0.0362983 0.00674932 0.0144744 0.0813707 0.0253528 0.0129507 155930 42374
0.561872 0.0348105 0.00673969 0.0134976 0.0792939 0.0245458 0.0148241 155930 42374
0.556810 0.0338421 0.0064034 0.0133304 0.0758248 0.02414 0.013256 155930 42374
0.551747 0.0323543 0.00663528 0.013449 0.0725917 0.0231975 0.0133748 155930 42374
0.546685 0.0316809 0.00622739 0.0133448 0.0711285 0.0234832 0.0138842 155930 42374
0.541622 0.0301738 0.00641524 0.0129465 0.0690282 0.0230617 0.0146295 155930 42374
0.536560 0.0291733 0.0060439 0.0127986 0.0661963 0.0229872 0.0131326 155930 42374
0.531497 0.0276021 0.00629902 0.0119568 0.0641431 0.0211001 0.0137545 155930 42374
0.526435 0.0264542 0.00604742 0.0118789 0.0612168 0.0217131 0.0141721 155930 42374
0.521372 0.0252742 0.00577785 0.0115473 0.060084 0.0225076 0.0145533 155930 42374
0.516310 0.0242801 0.00603099 0.0114093 0.0566149 0.0233558 0.0130354 155930 42374
0.511247 0.023145 0.00594198 0.010728 0.0539246 0.0231459 0.0130334 155930 42374
0.506185 0.0220291 0.00545315 0.0103952 0.052131 0.0221681 0.0128545 155930 42374
0.501122 0.0208106 0.00566725 0.0100951 0.0494643 0.0210328 0.0128496 155930 42374
0.496060 0.0201565 0.00540936 0.0102099 0.0478831 0.0207663 0.0130372 155930 42374
0.490997 0.0182069 0.00613153 0.0088458 0.046302 0.0192063 0.0128755 155930 42374
0.485935 0.0176041 0.00612685 0.00900483 0.0433521 0.018404 0.0127839 155930 42374
0.480872 0.0167511 0.00556399 0.00871197 0.0408033 0.0182297 0.0120432 155930 42374
0.475810 0.01543 0.0056715 0.00791503 0.0394818 0.0176806 0.0123693 155930 42374
0.470747 0.0153851 0.00522477 0.00859831 0.037877 0.0172447 0.0122061 155930 42374
0.465685 0.0139614 0.00528625 0.00759242 0.0363666 0.0169439 0.0118945 155930 42374
0.460622 0.0135766 0.00470488 0.00775463 0.0339123 0.0170803 0.0111908 155930 42374
0.455560 0.012698 0.00447373 0.00719757 0.0325435 0.0170521 0.0117076 155930 42374
0.450497 0.0119413 0.00420331 0.00693323 0.030396 0.0166461 0.0109744 155930 42374
0.445435 0.0111845 0.00354155 0.00685764 0.028508 0.0160766 0.0106561 155930 42374
0.440372 0.0103187 0.00345944 0.00654211 0.0268561 0.0150927 0.0103435 155930 42374
0.435310 0.00964535 0.00339459 0.00631976 0.0261245 0.0144861 0.011442 155930 42374
0.430247 0.00868338 0.00336999 0.00554421 0.0237882 0.0142878 0.0100188 155930 42374
0.425185 0.00826653 0.00345362 0.00555424 0.022207 0.0130521 0.00947785 155930 42374
0.420122 0.00748413 0.00329007 0.00491524 0.0209326 0.0119617 0.00859406 155930 42374
0.415060 0.00681075 0.00327381 0.00455986 0.0198707 0.0106994 0.00900803 155930 42374
0.409997 0.00656705 0.00300087 0.00470091 0.0186199 0.0108802 0.00839019 155930 42374
0.404935 0.00602193 0.00274734 0.00433768 0.0188087 0.0105376 0.00951101 155930 42374
0.399872 0.00570128 0.00256756 0.00423307 0.0174399 0.0100369 0.00901346 155930 42374
0.394810 0.00525236 0.00253129 0.00392805 0.015198 0.00922636 0.00779158 155930 42374
0.389747 0.0050279 0.00229288 0.00394926 0.014608 0.00779892 0.00782065 155930 42374
0.384685 0.00440582 0.00221629 0.00346895 0.0133336 0.00710605 0.00748201 155930 42374
0.379622 0.00396332 0.0020977 0.00304241 0.0118469 0.00678272 0.00666175 155930 42374
0.374560 0.0035144 0.00212433 0.00276348 0.0109973 0.00666561 0.00624579 155930 42374
0.369497 0.00314885 0.0020148 0.00250865 0.0105017 0.00663116 0.00653294 155930 42374
0.364435 0.00302059 0.00157497 0.00256607 0.00969934 0.00614809 0.00599904 155930 42374
0.359372 0.00261015 0.00133753 0.00218728 0.00877897 0.00595883 0.00606565 155930 42374
0.354310 0.00245623 0.00119169 0.00218884 0.00804739 0.00569655 0.00547839 155930 42374
0.349247 0.00217405 0.00125023 0.00194117 0.00726861 0.00471203 0.005232 155930 42374
0.344185 0.00193035 0.00114242 0.00176208 0.00660783 0.00457327 0.00493965 155930 42374
0.339122 0.0016097 0.00101994 0.00148318 0.00554585 0.00453365 0.00400502 155930 42374
0.334060 0.00135317 0.00101998 0.00126227 0.00528626 0.00395561 0.00413741 155930 42374
0.328997 0.00118002 0.000871347 0.0011078 0.00471988 0.00392893 0.00362264 155930 42374
0.323935 0.00109023 0.000767109 0.00102945 0.00427149 0.00332857 0.00351382 155930 42374
0.318873 0.00107099 0.000846453 0.00102123 0.00358711 0.0034555 0.00303343 155930 42374
0.313810 0.000910665 0.000793732 0.000860371 0.00335111 0.00333502 0.00289873 155930 42374
0.308748 0.000647727 0.000726848 0.000617426 0.00292632 0.0030966 0.00254664 155930 42374
0.303685 0.000590008 0.000634589 0.00057344 0.00219474 0.00262388 0.00196109 155930 42374
0.298623 0.000506638 0.000601331 0.000482621 0.00179355 0.00235664 0.00158677 155930 42374
0.293560 0.000455333 0.000495083 0.000426316 0.00169916 0.00251933 0.00158259 155930 42374
0.288498 0.000346309 0.000509794 0.000329018 0.00176995 0.00196139 0.00165465 155930 42374
0.283435 0.000301417 0.000296757 0.000295571 0.00141596 0.00172961 0.00136427 155930 42374
0.278373 0.000218047 0.00037464 0.000210552 0.00136876 0.0016305 0.00133196 155930 42374
0.273310 0.000179568 0.000308996 0.000179568 0.000873177 0.00137018 0.000849608 155930 42374
0.268248 0.000211633 0.000264867 0.000205725 0.00075518 0.00124668 0.00075518 155930 42374
0.263185 0.000179568 0.00020993 0.000179568 0.000566385 0.000947213 0.000566385 155930 42374
0.258123 0.000134676 0.000130717 0.000134676 0.00037759 0.000965118 0.00037759 155930 42374
0.253060 0.000109023 9.95575e-05 0.000109023 0.000330391 0.000821192 0.000330391 155930 42374
0.247998 7.69576e-05 0.000108448 7.69576e-05 0.000259593 0.000666681 0.000259593 155930 42374
0.242935 3.84788e-05 7.0309e-05 3.84788e-05 0.000283193 0.000601657 0.000283193 155930 42374
0.237873 5.13051e-05 5.1757e-05 5.13051e-05 0.000117997 0.000589976 0.000117997 155930 42374
0.232810 2.56525e-05 9.48123e-05 2.56525e-05 0.000117997 0.000532898 0.000117997 155930 42374
0.227748 2.56525e-05 6.60537e-05 2.56525e-05 0.000188795 0.000253629 0.000188795 155930 42374
0.222685 6.41313e-06 6.41301e-05 6.41313e-06 4.71988e-05 0.000224621 4.71988e-05 155930 42374
0.217623 1.28263e-05 2.94997e-05 1.28263e-05 7.07981e-05 0.000335827 7.07981e-05 155930 42374
0.212560 0 4.8697e-05 0 2.35994e-05 0.000326883 2.35994e-05 155930 42374
0.207498 0 1.41723e-05 0 2.35994e-05 0.000220376 2.35994e-05 155930 42374
0.202435 6.41313e-06 2.40225e-05 6.41313e-06 0 8.13251e-05 0 155930 42374
0.197373 0 1.27704e-05 0 2.35994e-05 0.000111942 2.35994e-05 155930 42374
0.192310 0 1.19053e-05 0 2.35994e-05 5.15039e-05 2.35994e-05 155930 42374
0.187248 0 7.10899e-06 0 0 5.42167e-05 0 155930 42374
0.182185 0 0 0 2.35994e-05 2.54659e-05 2.35994e-05 155930 42374
0.177123 0 6.46066e-06 0 0 2.71084e-05 0 155930 42374
0.172060 0 6.08713e-06 0 0 2.30102e-05 0 155930 42374
0.166998 0 6.06704e-06 0 0 4.23585e-05 0 155930 42374
0.161935 0 6.06704e-06 0 0 1.518e-05 0 155930 42374
0.156873 0 0 0 0 0 0 155930 42374
0.151810 0 0 0 0 0 0 155930 42374
0.146748 0 0 0 0 0 0 155930 42374
0.141685 0 0 0 0 0 0 155930 42374
0.136623 0 6.06704e-06 0 0 0 0 155930 42374
0.133248 0 0 0 0 0 0 155930 42374
0.129873 0 0 0 0 0 0 155930 42374
0.126498 0 0 0 0 0 0 155930 42374
0.123123 0 0 0 0 0 0 155930 42374
0.119748 0 0 0 0 0 0 155930 42374
0.116373 0 0 0 0 0 0 155930 42374
0.112998 0 0 0 0 0 0 155930 42374
0.109623 0 0 0 0 0 0 155930 42374
0.106248 0 0 0 0 0 0 155930 42374
0.102873 0 0 0 0 0 0 155930 42374
0.099498 0 0 0 0 0 0 155930 42374
0.096123 0 0 0 0 0 0 155930 42374
0.092748 0 0 0 0 0 0 155930 42374
0.089373 0 0 0 0 0 0 155930 42374
0.085998 0 0 0 0 0 0 155930 42374
0.082623 0 0 0 0 0 0 155930 42374
0.080373 0 0 0 0 0 0 155930 42374
0.078123 0 0 0 0 0 0 155930 42374
0.075873 0 0 0 0 0 0 155930 42374
0.073623 0 0 0 0 0 0 155930 42374
0.071373 0 0 0 0 0 0 155930 42374
0.069123 0 0 0 0 0 0 155930 42374
0.066873 0 0 0 0 0 0 155930 42374
0.064623 0 0 0 0 0 0 155930 42374
0.062373 0 0 0 0 0 0 155930 42374
0.060123 0 0 0 0 0 0 155930 42374
0.055623 0 0 0 0 0 0 155930 42374
