#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0517189 0.028078 0.0327306 0.041892 0.0387199 0.0271802 0.0592868 0.0366459 0.0349972 0.075899 0.0240382 0.0501642 10.375 10.625 1.40552e+06 306668 34464 37467 38234
10.75 0.100635 0.0436387 0.0473734 0.0815444 0.056083 0.0342373 0.104809 0.0518828 0.0493182 0.135654 0.0330704 0.0708455 10.625 10.875 879325 218697 26436 28571 29031
11 0.161039 0.0540776 0.0519467 0.131259 0.0722502 0.0416531 0.16443 0.0524888 0.0490951 0.199633 0.0353035 0.0741452 10.875 11.125 544585 149861 20595 19890 20199
11.25 0.21461 0.047324 0.0376773 0.175105 0.082854 0.0286899 0.208697 0.0474432 0.0344523 0.261438 0.0250497 0.049941 11.125 11.375 330310 92712 15590 13080 13185
11.5 0.259607 0.0483424 0.00972795 0.19391 0.0872226 0.00416666 0.240168 0.0609323 0.00418758 0.308889 0.0258925 0.013923 11.375 11.625 198304 54283 10225 8412 8259
11.75 0.3019 0.0568525 -0.00211585 0.231677 0.0827158 -0.00200318 0.289332 0.0749033 -0.00850919 0.351487 0.0365669 0.0101107 11.625 11.875 118482 31857 3640 5526 5293
12 0.308254 0.0633192 -0.00526699 0.264801 0.078665 -0.000114173 0.300998 0.0796134 -0.00856793 0.321279 0.0487489 0.00117159 11.875 12.125 70232 18479 412 3861 3418
12.25 0.283911 0.0502831 0.00438952 0.348635 0.0675288 0.0192144 0.274844 0.0662104 -0.00225544 0.309881 0.0293552 0.0126267 12.125 12.375 41428 10548 56 2600 2138
12.5 0.25225 0.0340723 0.035171 0.293757 0.0522705 0.0903614 0.230504 0.0508156 0.0203243 0.253982 0.0222252 0.0537858 12.375 12.625 24509 5911 20 1660 1291
12.75 0.213057 0.0261161 0.0695621 0.139268 0.19019 -0.0308657 0.182904 0.0306338 0.0595371 0.22304 0.0252453 0.0749165 12.625 12.875 14416 3407 5 550 912
13 0.160348 0.0142521 0.083119 0.239669 0.0119284 0.131313 0.118048 0.031084 0.044882 0.148919 0.0153579 0.071011 12.875 13.125 8241 1828 1 74 573
13.25 0.117596 0.00264287 0.0808699 -0.821429 0 0.118048 -0.0714286 0.0939053 -0.0132225 0.122449 0.00911373 0.0876653 13.125 13.375 4652 984 0 8 392
13.5 0.0775204 0.00101173 0.0611673 -0.878655 -0.00341129 0.090156 0.121345 -0.00341129 0.090156 0.0775494 0.00271791 0.0582069 13.375 13.625 2554 502 0 3 274
13.75 0.0672782 -0.00767261 0.0506853 -0.907928 -0.00937766 0.0690537 -0.907928 -0.00937766 0.0690537 0.0303432 -0.000505149 0.0299547 13.625 13.875 1415 242 0 0 81
14 0.0611477 -0.012486 0.0590749 -0.906937 -0.0152284 0.0812182 -0.906937 -0.0152284 0.0812182 -0.0319374 -0.0152284 0.0812182 13.875 14.125 685 94 0 0 8
14.25 0.00815076 0.00983828 0.045289 -0.945338 -0.00643092 0.051447 -0.945338 -0.00643092 0.051447 0.0546624 -0.00643092 0.0546624 14.125 14.375 354 43 0 0 1
14.5 0.046875 -0.0078125 0.046875 -0.953125 -0.0078125 0.046875 -0.953125 -0.0078125 0.046875 -0.953125 -0.0078125 0.046875 14.375 14.625 135 7 0 0 0
14.75 -0.918033 -0.0327869 0.0819672 -0.918033 -0.0327869 0.0819672 -0.918033 -0.0327869 0.0819672 -0.918033 -0.0327869 0.0819672 14.625 14.875 61 0 0 0 0
15 0.166667 0 0.166667 -0.833333 0 0.166667 -0.833333 0 0.166667 -0.833333 0 0.166667 14.875 15.125 7 1 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 2 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
