#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
9.3 0.0647105 0.0113875 0.0108965 0.229729 0.022767 0.0223817 0.213394 0.0243915 0.0268405 0.230247 0.0233386 0.0195903 0.247001 0.0230483 0.0248314 9.2 9.4 92044 60974 31070 6799 5258 4136
9.5 0.0837108 0.0107785 0.0136606 0.273959 0.021735 0.0204668 0.241006 0.0218393 0.0235857 0.278588 0.0243042 0.0237726 0.29349 0.0213046 0.0280087 9.4 9.6 77965 52012 25953 5381 4648 3647
9.7 0.111561 0.0134176 0.0134778 0.323915 0.0190905 0.0186366 0.266471 0.0231198 0.0241842 0.333578 0.0176689 0.0218027 0.342632 0.0183653 0.0211446 9.6 9.8 67691 45724 21967 4126 4063 3265
9.9 0.148052 0.0139502 0.0153351 0.375373 0.0176541 0.0188739 0.300036 0.0217555 0.0261053 0.392113 0.0200363 0.0229575 0.406791 0.0218722 0.0221482 9.8 10 60807 41678 19129 2727 3854 2999
10.1 0.192553 0.0163879 0.0161965 0.439455 0.0173081 0.0167026 0.329506 0.023791 0.0252059 0.46853 0.0201786 0.0202129 0.465074 0.0128352 0.0160105 10 10.2 55766 38384 17382 1815 3769 2772
10.3 0.258005 0.0161466 0.0180325 0.509424 0.0179111 0.0180793 0.344869 0.0324486 0.0244142 0.533809 0.0203455 0.0219069 0.548281 0.0154986 0.0184451 10.2 10.4 50922 35527 15395 832 3755 2638
10.5 0.336023 0.0140228 0.0183841 0.597533 0.0185192 0.0171543 0.455847 0.0465337 0.0467564 0.618127 0.0219667 0.0170138 0.622505 0.0174272 0.0168707 10.4 10.6 44551 31705 12846 323 3417 2372
10.7 0.437825 0.0115033 0.0169373 0.67909 0.0167038 0.0140803 0.527273 0.0419581 0.0310321 0.6687 0.0218278 0.0210156 0.723108 0.0111068 0.0154614 10.6 10.8 35562 25713 9849 114 2766 1993
10.9 0.552869 0.0119532 0.0195869 0.746048 0.0152252 0.0155927 0.7 0.0608696 0.0777777 0.695255 0.022476 0.0217071 0.798184 0.0156565 0.0202552 10.8 11 23200 17362 5838 31 1510 1401
11.1 0.68013 0.0163839 0.0172639 0.827444 0.0141941 0.0138463 0.9 0.1 0.1 0.729981 0.0220315 0.0207475 0.876833 0.0116563 0.0139296 11 11.2 11554 8980 2574 7 481 783
11.3 0.807851 0.0179192 0.0207011 0.891995 0.0125803 0.0132791 1 0 1 0.813084 0.0216985 0.022175 0.930233 0.0126246 0.0161433 11.2 11.4 4395 3657 738 0 95 263
11.5 0.915754 0.0127587 0.016693 0.936416 0.0121552 0.0169531 0 0 0 0.714286 0.0857143 0.214286 0.950617 0.0132381 0.0155524 11.4 11.6 1438 1275 163 0 9 76
11.7 0.957516 0.00651246 0.0117332 1 0 0 0 0 0 0 1 0 1 0 0 11.6 11.8 338 314 24 0 1 7
11.9 0.984375 0.015625 0.0142257 1 0 0 0 0 0 0 0 0 0 0 0 11.8 12 46 45 1 0 0 0
12.1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 5 5 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
