#Observed stellar mass range: 8.8 < log10(M*/Msun) < 9
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.384685 0.000636226 0.000829334 0.000565367 0.0017549 0.00302179 0.00144109 143031 20514
0.379622 0.000559319 0.000835715 0.000519033 0.00190114 0.00221866 0.0016092 143031 20514
0.374560 0.000342583 0.000829351 0.000313284 0.00155991 0.00178377 0.00126588 143031 20514
0.369497 0.000342583 0.00061813 0.000321151 0.00126743 0.00160909 0.0010728 143031 20514
0.364435 0.000230719 0.000504942 0.000214249 0.00087745 0.00161554 0.000720044 143031 20514
0.359372 0.000286651 0.000408515 0.000255711 0.000731208 0.00154102 0.000588561 143031 20514
0.354310 0.000230719 0.000439351 0.000208961 0.000584966 0.00123227 0.000468728 143031 20514
0.349247 0.000202753 0.000336216 0.000173658 0.000536219 0.00128102 0.000486655 143031 20514
0.344185 0.000202753 0.000394483 0.00018366 0.000487472 0.00132977 0.000450818 143031 20514
0.339122 0.000209745 0.000190841 0.000201991 0.00034123 0.000916548 0.000291459 143031 20514
0.334060 0.00018877 0.000278871 0.00017501 0.000243736 0.00101404 0.000186753 143031 20514
0.328997 9.78809e-05 0.00021388 8.27619e-05 0.000389978 0.000904149 0.000339257 143031 20514
0.323935 0.000125847 0.000172359 0.000111807 0.000243736 0.000744813 0.000243736 143031 20514
0.318873 9.08894e-05 0.000212474 8.36167e-05 0.000243736 0.000532963 0.000243736 143031 20514
0.313810 9.08894e-05 0.000138318 7.73649e-05 9.74944e-05 0.000944673 9.74944e-05 143031 20514
0.308748 6.99149e-05 0.000105083 6.26707e-05 4.87472e-05 0.000692665 4.87472e-05 143031 20514
0.303685 3.49575e-05 8.02585e-05 2.8217e-05 9.74944e-05 0.000455822 9.74944e-05 143031 20514
0.298623 4.19489e-05 0.000143234 3.33649e-05 4.87472e-05 0.000395081 4.87472e-05 143031 20514
0.293560 5.59319e-05 0.000102796 4.87432e-05 4.87472e-05 0.000480883 4.87472e-05 143031 20514
0.288498 2.09745e-05 7.70242e-05 1.4073e-05 9.74944e-05 0.000405355 9.74944e-05 143031 20514
0.283435 3.49575e-05 6.72669e-05 3.49575e-05 0 0.000373552 0 143031 20514
0.278373 3.49575e-05 9.98707e-05 2.80884e-05 4.87472e-05 0.000284124 4.87472e-05 143031 20514
0.273310 2.09745e-05 8.06867e-05 2.09745e-05 0 0.000150754 0 143031 20514
0.268248 2.09745e-05 5.08935e-05 2.09745e-05 0 0.000115407 0 143031 20514
0.263185 1.3983e-05 4.14129e-05 1.3983e-05 0 0.000110375 0 143031 20514
0.258123 6.99149e-06 5.05029e-05 6.99149e-06 4.87472e-05 5.42129e-05 4.87472e-05 143031 20514
0.253060 0 3.47923e-05 0 0 0 0 143031 20514
0.247998 0 3.49995e-05 0 0 5.88478e-05 0 143031 20514
0.242935 0 2.78338e-05 -6.74141e-06 0 0.000117178 0 143031 20514
0.237873 0 2.08658e-05 0 0 8.14034e-05 0 143031 20514
0.232810 0 1.46732e-05 0 0 2.67258e-05 0 143031 20514
0.227748 0 1.43736e-05 0 0 2.75938e-05 0 143031 20514
0.222685 0 1.67597e-05 0 0 5.54785e-05 0 143031 20514
0.217623 0 1.35548e-05 0 0 0 0 143031 20514
0.212560 0 7.8284e-06 0 0 0 0 143031 20514
0.207498 0 7.28858e-06 0 0 0 0 143031 20514
0.202435 0 0 0 0 0 0 143031 20514
0.197373 0 6.70228e-06 0 0 0 0 143031 20514
0.192310 0 6.77741e-06 0 0 0 0 143031 20514
0.187248 0 6.49743e-06 0 0 0 0 143031 20514
0.182185 0 0 0 0 0 0 143031 20514
0.177123 0 6.80782e-06 0 0 0 0 143031 20514
0.172060 0 0 0 0 0 0 143031 20514
0.166998 0 0 0 0 0 0 143031 20514
0.161935 0 0 0 0 0 0 143031 20514
0.156873 0 0 0 0 0 0 143031 20514
0.151810 0 0 0 0 0 0 143031 20514
0.146748 0 0 0 0 0 0 143031 20514
0.141685 0 0 0 0 0 0 143031 20514
0.136623 0 0 0 0 0 0 143031 20514
0.133248 0 0 0 0 0 0 143031 20514
0.129873 0 0 0 0 0 0 143031 20514
0.126498 0 0 0 0 0 0 143031 20514
0.123123 0 0 0 0 0 0 143031 20514
0.119748 0 0 0 0 0 0 143031 20514
0.116373 0 0 0 0 0 0 143031 20514
0.112998 0 0 0 0 0 0 143031 20514
0.109623 0 0 0 0 0 0 143031 20514
0.106248 0 0 0 0 0 0 143031 20514
0.102873 0 0 0 0 0 0 143031 20514
0.099498 0 0 0 0 0 0 143031 20514
0.096123 0 0 0 0 0 0 143031 20514
0.092748 0 0 0 0 0 0 143031 20514
0.089373 0 0 0 0 0 0 143031 20514
0.085998 0 0 0 0 0 0 143031 20514
0.082623 0 0 0 0 0 0 143031 20514
0.080373 0 0 0 0 0 0 143031 20514
0.078123 0 0 0 0 0 0 143031 20514
0.075873 0 0 0 0 0 0 143031 20514
0.073623 0 0 0 0 0 0 143031 20514
0.071373 0 0 0 0 0 0 143031 20514
0.069123 0 0 0 0 0 0 143031 20514
0.066873 0 0 0 0 0 0 143031 20514
0.064623 0 0 0 0 0 0 143031 20514
0.062373 0 0 0 0 0 0 143031 20514
0.060123 0 0 0 0 0 0 143031 20514
0.055623 0 0 0 0 0 0 143031 20514
