#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00294113 0.00532732 0.00166421 0.00326419 0.00657569 0.00188453 0.00424384 0.00699245 0.00243434 0.00858275 0.00956731 0.00533777 10.375 10.625 1.66353e+06 397700 64879 39969 11001
10.75 0.00975229 0.0116101 0.00484569 0.0106701 0.0134138 0.0048789 0.0133877 0.0146666 0.00662281 0.0254671 0.0157922 0.0156447 10.625 10.875 1.02001e+06 281341 53839 29488 8250
11 0.0273445 0.0215506 0.0101512 0.0246686 0.0240368 0.00740779 0.0397738 0.0241205 0.0157555 0.0576997 0.0327329 0.026867 10.875 11.125 596282 165015 39358 19846 5252
11.25 0.0640779 0.0333803 0.0139192 0.0545287 0.0336394 0.0122905 0.080345 0.0337877 0.0165819 0.103394 0.0360408 0.0264451 11.125 11.375 339948 88152 27257 13127 3375
11.5 0.123386 0.0431963 0.0104549 0.0849862 0.039345 0.00410855 0.141397 0.0468644 0.011999 0.205144 0.0430921 0.0380693 11.375 11.625 194158 46909 15341 8717 2048
11.75 0.210066 0.0524184 0.00813742 0.118082 0.0491009 0 0.245867 0.0574272 0.00748447 0.289126 0.0350335 0.0270429 11.625 11.875 109597 25187 4721 6201 1394
12 0.258936 0.0695885 -0.00169778 0.13539 0.0889751 -0.00982741 0.299076 0.0739377 -0.00139561 0.323644 0.0711356 0.00547826 11.875 12.125 61504 13099 513 4209 852
12.25 0.251518 0.0680569 -0.0049085 0.261314 0.135722 -0.0127818 0.256615 0.0781375 -0.00933048 0.290079 0.0533528 0.00197858 12.125 12.375 33509 6473 51 2729 546
12.5 0.193368 0.0535268 0.00360429 0.300356 0.10168 0.00147152 0.176655 0.0572342 0.00083524 0.239245 0.0499472 0.0122324 12.375 12.625 18104 3220 8 1540 360
12.75 0.13048 0.0414733 0.0140633 0.262755 0.0517857 0.0414823 0.0892014 0.0327091 0.00544578 0.157286 0.0452453 0.0240306 12.625 12.875 9352 1512 3 484 256
13 0.0750597 0.0303896 0.0208244 -0.85817 0.0369895 0.0369452 0.0704013 0.0124297 0.0319614 0.100894 0.0297009 0.0232058 12.875 13.125 4677 644 0 56 171
13.25 0.00974804 0.00953764 0.00950354 -0.93785 0.0219052 0.0178298 0.0621498 0.0219052 0.0178298 -0.0170581 0.012405 0.00302476 13.125 13.375 2192 229 0 2 101
13.5 0.00041467 0.0113152 -0.00152004 -0.962085 0.00947869 0.00710899 -0.962085 0.00947869 0.00710899 0.00343192 0.0172414 -0.00355452 13.375 13.625 924 80 0 0 58
13.75 -0.022022 0.009009 0 -0.984985 0.009009 0 -0.984985 0.009009 0 -0.0376166 0.009009 0 13.625 13.875 360 27 0 0 19
14 0.017094 0 0 -0.982906 0 0 -0.982906 0 0 0.017094 0 0 13.875 14.125 125 8 0 0 2
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 20 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 2 0 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 1 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
