#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00109458 0.00261173 0.000992738 0.00121177 0.00317813 0.00103847 0.00184675 0.00371137 0.00167566 0.0031533 0.00469877 0.00258115 10.375 10.625 1.65873e+06 404656 69244 30665 3127
10.75 0.00378864 0.00633788 0.00306352 0.00401268 0.00758671 0.00333665 0.00679512 0.0105977 0.00541092 0.0112634 0.00764785 0.00873389 10.625 10.875 1.00104e+06 275453 56038 22363 2341
11 0.0130209 0.014117 0.00868202 0.0127219 0.0168133 0.00861063 0.0207354 0.0177139 0.013496 0.0307471 0.0275739 0.0201679 10.875 11.125 564640 147939 39791 14851 1548
11.25 0.0384599 0.0255106 0.0191455 0.0321534 0.02428 0.0171067 0.0575253 0.0317304 0.0269847 0.0673776 0.0368207 0.0389221 11.125 11.375 313114 75265 26561 10000 1002
11.5 0.0900465 0.0367971 0.0302241 0.0642253 0.0292385 0.0255647 0.119032 0.0408613 0.0348172 0.168606 0.0263542 0.0576253 11.375 11.625 173994 37984 14452 6605 539
11.75 0.162449 0.0462563 0.0223921 0.0898308 0.0354544 0.0149171 0.193183 0.0539849 0.0229239 0.251777 0.0414089 0.0491036 11.625 11.875 95171 19094 4091 4629 388
12 0.228334 0.063826 0.00850722 0.150585 0.0508771 0.00671735 0.263799 0.0663523 0.0122158 0.308684 0.0601148 0.0240681 11.875 12.125 50919 9402 398 3142 262
12.25 0.23699 0.0738843 -0.00722107 0.313027 0.113189 -0.00904071 0.268095 0.0823148 -0.0108576 0.356712 0.073331 0.00392652 12.125 12.375 26386 4254 26 1997 162
12.5 0.195979 0.0550089 -0.0020774 0.45667 0.0573671 0.0467306 0.170202 0.0551888 -0.0019694 0.300706 0.0414848 -4.673e-05 12.375 12.625 13411 1941 7 1138 109
12.75 0.125235 0.0386698 0.0191941 0.272841 0.0561416 0.0446987 0.0576512 0.0260438 0.00882387 0.135855 0.0539323 0.0261541 12.625 12.875 6345 752 2 316 73
13 0.0533326 0.0191917 0.0233864 -0.859559 0.0365854 0.0625492 -0.0470594 -0.00095886 0.043273 0.0996243 0.0374017 0.0567119 12.875 13.125 2829 287 0 32 49
13.25 0.0399215 0.00487828 0.012601 -0.933763 0.0156394 0.023919 -0.433763 0.4908 -0.0119596 0.0662373 0.0156394 0.023919 13.125 13.375 1163 76 0 2 33
13.5 0.0394089 0.00246304 0.00738919 -0.960591 0.00246304 0.00738919 -0.960591 0.00246304 0.00738919 0.0394089 0.00246304 0.00738919 13.375 13.625 427 21 0 0 14
13.75 0.032 0 0 -0.968 0 0 -0.968 0 0 0.032 0 0 13.625 13.875 128 3 0 0 3
14 0.047619 0 0 -0.952381 0 0 -0.952381 0 0 0.047619 0 0 13.875 14.125 22 1 0 0 1
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 3 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 1 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
