#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0010193 0.00235138 0.0009131 0.00117189 0.00281801 0.00100864 0.00222049 0.00369613 0.00195587 0.00402734 0.00404021 0.00402973 10.375 10.625 1.65544e+06 404824 69407 29913 2696
10.75 0.00354001 0.00565703 0.00281605 0.00392957 0.00736478 0.00309828 0.00623657 0.00926863 0.00489812 0.00656261 0.00869488 0.00513747 10.625 10.875 997307 273842 56018 21626 2045
11 0.0124045 0.014277 0.00834866 0.0120609 0.0166515 0.0084136 0.0199632 0.0200721 0.0128722 0.0334086 0.0172684 0.0254376 10.875 11.125 561421 146627 39799 14468 1327
11.25 0.0386352 0.0241602 0.020198 0.0345963 0.0223635 0.0201002 0.0555658 0.0300434 0.0269519 0.0684018 0.0236004 0.0373848 11.125 11.375 310512 74103 26408 9699 875
11.5 0.0891504 0.0351118 0.0317435 0.0629608 0.0298852 0.0251958 0.118636 0.0440606 0.0377004 0.159634 0.0378556 0.045966 11.375 11.625 172232 37274 14321 6442 464
11.75 0.161512 0.0453703 0.0261417 0.0809635 0.0377608 0.0175833 0.193578 0.0519917 0.0234653 0.23795 0.0638455 0.0444667 11.625 11.875 93894 18663 4063 4484 330
12 0.222063 0.0616271 0.00730431 0.1241 0.0660078 -0.0010864 0.260781 0.0720268 0.00995412 0.331558 0.0570763 0.0133435 11.875 12.125 50071 9170 405 3013 241
12.25 0.23373 0.0747274 -0.00434753 0.301882 0.0424663 0.0202226 0.26634 0.0808397 -0.00897223 0.342733 0.076261 -0.00718543 12.125 12.375 25820 4085 25 1929 141
12.5 0.204908 0.0565351 0.00193024 0.259589 0.220539 0.0476572 0.189645 0.0528379 0.00373536 0.282506 0.0512719 0.00233763 12.375 12.625 13116 1869 5 1078 96
12.75 0.144264 0.031891 0.0241886 -0.719373 0.052583 0.052214 0.0833029 0.0350153 0.0125416 0.118863 0.0251482 0.0295529 12.625 12.875 6124 704 0 299 68
13 0.0802944 0.0240553 0.0375572 -0.859555 0.0420099 0.0584844 -0.0716764 0.00665218 0.0383031 0.140445 0.0420099 0.0584844 12.875 13.125 2694 266 0 33 44
13.25 0.0420392 -0.00184035 0.0311284 -0.930934 0.0116732 0.0301557 0.0690662 0.00583655 0.0389105 0.0690662 -0.0136187 0.0389105 13.125 13.375 1102 74 0 2 31
13.5 -0.0241342 0.00501251 0.00551468 -0.971503 0.00259066 0.00518131 -0.971503 0.00259066 0.00518131 0.0284974 0.00259066 0.00518131 13.375 13.625 405 19 0 0 12
13.75 0.025641 0 0 -0.974359 0 0 -0.974359 0 0 0.025641 0 0 13.625 13.875 120 3 0 0 3
14 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.875 14.125 20 0 0 0 0
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 3 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
