#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00468921 0.00684194 0.00170954 0.00528706 0.00828094 0.0019095 0.00665317 0.00844198 0.00249464 0.0116028 0.0091171 0.00599216 10.375 10.625 1.6421e+06 388197 60265 42335 17263
10.75 0.0150254 0.014116 0.00476295 0.014992 0.0159985 0.00391193 0.0185678 0.0170905 0.00514484 0.0306907 0.0178237 0.0147005 10.625 10.875 1.00968e+06 275237 50160 31215 12908
11 0.0359128 0.0247434 0.00752288 0.0330177 0.0288951 0.00560945 0.0462697 0.0275272 0.0088669 0.0643202 0.025399 0.0233199 10.875 11.125 600213 169021 37651 21422 8465
11.25 0.0788485 0.0364276 0.00868489 0.0669911 0.038576 0.00657894 0.0920465 0.0387673 0.0107369 0.127028 0.029783 0.0297635 11.125 11.375 346663 92459 26423 14106 5342
11.5 0.146234 0.042792 0.00813736 0.101755 0.0423075 0.000865318 0.166836 0.0476193 0.00914936 0.211014 0.0324572 0.0259039 11.375 11.625 199469 50136 15097 9339 3346
11.75 0.216607 0.0559003 0.000673681 0.130933 0.0595721 -0.00348322 0.236582 0.0633186 -0.00102049 0.297501 0.0381847 0.0235245 11.625 11.875 114428 27350 4800 6423 2176
12 0.266925 0.0640109 -0.00224948 0.182672 0.0622609 0.00548971 0.281928 0.0706795 -0.00499144 0.330465 0.0515029 0.00736406 11.875 12.125 64888 14561 529 4470 1370
12.25 0.263081 0.0632959 -0.00312501 0.286055 0.106293 -0.0167167 0.27026 0.0707633 -0.00536686 0.284784 0.0561894 0.00627398 12.125 12.375 36231 7481 54 2937 889
12.5 0.215456 0.0476179 0.00249594 0.32517 0.0759729 0.0145448 0.180202 0.0529801 0.00139105 0.259182 0.0447282 0.00693631 12.375 12.625 20011 3853 11 1717 580
12.75 0.121734 0.0366513 0.0131254 0.252624 0.0470642 0.035875 0.0719014 0.0292778 0.00553083 0.144191 0.0332369 0.0236025 12.625 12.875 10579 1910 3 581 415
13 0.0825816 0.0211536 0.0171982 0.147216 0.0366188 0.034825 0.071744 -0.0157884 0.0499605 0.112467 0.0325381 0.0281996 12.875 13.125 5507 820 2 53 259
13.25 0.0304527 0.0116881 0.00662196 -0.922061 0.0191652 0.016184 -0.172061 0.00340712 0.232112 0.031427 0.0137989 0.0129162 13.125 13.375 2706 358 0 4 172
13.5 0.0205137 0.0151951 0.00544465 -0.949183 0.0163339 0.00816697 -0.949183 0.0163339 0.00816697 0.0112128 0.0154265 0.00544465 13.375 13.625 1234 132 0 0 101
13.75 0.00284767 -0.00042516 0.0204082 -0.976744 0.00634247 0 -0.976744 0.00634247 0 -0.0023852 0.00707066 0.000674784 13.625 13.875 522 49 0 0 39
14 0.0342857 0 0 -0.965714 0 0 -0.965714 0 0 0.0342857 0 0 13.875 14.125 185 10 0 0 1
14.25 -0.98 0 0 -0.98 0 0 -0.98 0 0 -0.98 0 0 14.125 14.375 50 0 0 0 0
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 8 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 2 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
