#Peak halo mass range: 15.125 < log10(Mh/Msun) < 15.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
0.622623 0 0 0 1 0 0 0 2
0.617560 0 0 0 1 0 0 0 2
0.612498 0 0 0 1 0 0 0 2
0.607435 0 0 0 1 0 0 0 2
0.602373 0 0 0 1 0 0 0 2
0.597310 0 0 0 1 0 0 0 2
0.592248 0 0 0 1 0 0 0 2
0.587185 0 0 0 1 0 0 0 2
0.582123 0 0 0 1 0 0 0 2
0.577060 0 0 0 1 0 0 0 2
0.571997 0 0 0 1 0 0 0 2
0.566935 0 0 0 1 0 0 0 2
0.561872 0 0 0 1 0 0 0 2
0.556810 0 0 0 1 0 0 0 2
0.551747 0 0 0 1 0 0 0 2
0.546685 0 0 0 1 0 0 0 2
0.541622 0 0 0 1 0 0 0 2
0.536560 0 0 0 1 0 0 0 2
0.531497 0 0 0 1 0 0 0 2
0.526435 0 0 0 1 0 0 0 2
0.521372 0 0 0 1 0 0 0 2
0.516310 0 0 0 1 0 0 0 2
0.511247 0 0 0 1 0 0 0 2
0.506185 0 0 0 1 0 0 0 2
0.501122 0 0 0 1 0 0 0 2
0.496060 0 0 0 1 0 0 0 2
0.490997 0 0 0 1 0 0 0 2
0.485935 0 0 0 1 0 0 0 2
0.480872 0 0 0 1 0 0 0 2
0.475810 0 0 0 1 0 0 0 2
0.470747 0 0 0 1 0 0 0 2
0.465685 0 0 0 1 0 0 0 2
0.460622 0 0 0 0.5 0.5 0 0 2
0.455560 0 0 0 1 0 0 0 2
0.450497 0 0 0 1 0 0 0 2
0.445435 0 0 0 1 0 0 0 2
0.440372 0 0 0 1 0 0 0 2
0.435310 0 0 0 1 0 0 0 2
0.430247 0 0 0 1 0 0 0 2
0.425185 0 0 0 1 0 0 0 2
0.420122 0 0 0 1 0 0 0 2
0.415060 0 0 0 1 0 0 0 2
0.409997 0 0 0 1 0 0 0 2
0.404935 0 0 0 1 0 0 0 2
0.399872 0 0 0 1 0 0 0 2
0.394810 0 0 0 1 0 0 0 2
0.389747 0 0 0 1 0 0 0 2
0.384685 0 0 0 1 0 0 0 2
0.379622 0 0 0 1 0 0 0 2
0.374560 0 0 0 1 0 0 0 2
0.369497 0 0 0 1 0 0 0 2
0.364435 0 0 0 1 0 0 0 2
0.359372 0 0 0 1 0 0 0 2
0.354310 0 0 0 1 0 0 0 2
0.349247 0 0 0 1 0 0 0 2
0.344185 0 0 0 1 0 0 0 2
0.339122 0 0 0 1 0 0 0 2
0.334060 0 0 0 1 0 0 0 2
0.328997 0 0 0 1 0 0 0 2
0.323935 0 0 0 1 0 0 0 2
0.318873 0 0 0 1 0 0 0 2
0.313810 0 0 0 1 0 0 0 2
0.308748 0 0 0 1 0 0 0 2
0.303685 0 0 0 1 0 0 0 2
0.298623 0 0 0 1 0 0 0 2
0.293560 0 0 0 1 0 0 0 2
0.288498 0 0 0 1 0 0 0 2
0.283435 0 0 0 1 0 0 0 2
0.278373 0 0 0 0.5 0 0 0 2
0.273310 0 0 0 0.5 0 0 0 2
0.268248 0 0 0 0.5 0.5 0 0 2
0.263185 0 0 0 1 0 0 0 2
0.258123 0 0 0 1 0 0 0 2
0.253060 0 0 0 1 0 0 0 2
0.247998 0 0 0 1 0 0 0 2
0.242935 0 0 0 1 0 0 0 2
0.237873 0 0 0 1 0 0 0 2
0.232810 0 0 0 0.5 0.5 0 0 2
0.227748 0 0 0 0.5 0.5 0 0 2
0.222685 0 0 0 1 0 0.5 0 2
0.217623 0 0 0 0 1 0 0 2
0.212560 0 0 0 0.5 0 0.5 0 2
0.207498 0 0 0 0.5 0.5 0.5 0 2
0.202435 0 0 0 0.5 0.5 0.5 0 2
0.197373 0 0 0 0 0 0 0 2
0.192310 0 0 0 0 0.5 0 0 2
0.187248 0 0 0 0 0 0 0 2
0.182185 0 0 0 0 0 0 0 2
0.177123 0 0 0 0 0 0 0 2
0.172060 0 0 0 0 0 0 0 2
0.166998 0 0 0 0 0 0 0 2
0.161935 0 0 0 0 0 0 0 2
0.156873 0 0 0 0 0 0 0 2
0.151810 0 0 0 0 0 0 0 2
0.146748 0 0 0 0 0 0 0 2
0.141685 0 0 0 0 0 0 0 2
0.136623 0 0 0 0 0 0 0 2
0.133248 0 0 0 0 0 0 0 2
0.129873 0 0 0 0 0 0 0 2
0.126498 0 0 0 0 0 0 0 2
0.123123 0 0 0 0 0 0 0 2
0.119748 0 0 0 0 0 0 0 2
0.116373 0 0 0 0 0 0 0 2
0.112998 0 0 0 0 0 0 0 2
0.109623 0 0 0 0 0 0 0 2
0.106248 0 0 0 0 0 0 0 2
0.102873 0 0 0 0 0 0 0 2
0.099498 0 0 0 0 0 0 0 2
0.096123 0 0 0 0 0 0 0 2
0.092748 0 0 0 0 0 0 0 2
0.089373 0 0 0 0 0 0 0 2
0.085998 0 0 0 0 0 0 0 2
0.082623 0 0 0 0 0 0 0 2
0.080373 0 0 0 0 0 0 0 2
0.078123 0 0 0 0 0 0 0 2
0.075873 0 0 0 0 0 0 0 2
0.073623 0 0 0 0 0 0 0 2
0.071373 0 0 0 0 0 0 0 2
0.069123 0 0 0 0 0 0 0 2
0.066873 0 0 0 0 0 0 0 2
0.064623 0 0 0 0 0 0 0 2
0.062373 0 0 0 0 0 0 0 2
0.060123 0 0 0 0 0 0 0 2
0.055623 0 0 0 0 0 0 0 2
