#Observed stellar mass range: 8.6 < log10(M*/Msun) < 8.8
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.812467 0.0405184 0.00548789 0.0104519 0.172753 0.0293091 0.0173943 181325 21250
0.804873 0.0397959 0.00496996 0.0104362 0.165929 0.0262432 0.0193793 181325 21250
0.797279 0.0387977 0.00522691 0.00984865 0.154353 0.0293874 0.0148901 181325 21250
0.789685 0.0382187 0.00505274 0.00968642 0.146776 0.030513 0.0126228 181325 21250
0.782092 0.0369833 0.00543009 0.00897474 0.1416 0.0285052 0.0163912 181325 21250
0.774498 0.0357976 0.00579782 0.00862409 0.132047 0.0295759 0.0139644 181325 21250
0.766904 0.0351193 0.00642338 0.00837139 0.126918 0.0289877 0.0135624 181325 21250
0.759310 0.0340769 0.00642342 0.00841232 0.118965 0.0284892 0.0133255 181325 21250
0.751717 0.0325162 0.00677915 0.00794914 0.113506 0.0290121 0.0118454 181325 21250
0.744123 0.0312753 0.00670811 0.00739311 0.107718 0.0286562 0.0115067 181325 21250
0.736529 0.030586 0.00552428 0.00769088 0.103624 0.0282753 0.012485 181325 21250
0.728935 0.0295326 0.00609694 0.00762426 0.1 0.0273187 0.0117895 181325 21250
0.721342 0.0280436 0.00648339 0.0066535 0.0956235 0.0271055 0.0128844 181325 21250
0.713748 0.026549 0.00693583 0.00635395 0.0909176 0.0275258 0.0121378 181325 21250
0.706154 0.0255122 0.00677717 0.00647395 0.088 0.0262775 0.0136544 181325 21250
0.698560 0.0242934 0.00643907 0.00605032 0.0803294 0.0276264 0.0120393 181325 21250
0.690967 0.0228374 0.00645012 0.00577906 0.0751059 0.0276325 0.011057 181325 21250
0.683373 0.0221426 0.00674036 0.00552224 0.0724235 0.0277714 0.0116392 181325 21250
0.678310 0.0214311 0.00653219 0.00575594 0.0666824 0.0293846 0.00903055 181325 21250
0.673248 0.0208079 0.00673455 0.0055878 0.0664941 0.0271511 0.0105677 181325 21250
0.668185 0.0198814 0.00680391 0.00559946 0.0640471 0.0280894 0.0108042 181325 21250
0.663123 0.0191921 0.00674648 0.00569974 0.0615529 0.0279179 0.0106296 181325 21250
0.658060 0.0185578 0.00648007 0.00579671 0.0591529 0.027662 0.0108289 181325 21250
0.652998 0.017896 0.00676675 0.00559644 0.0578824 0.0291753 0.011384 181325 21250
0.647935 0.0168758 0.00640805 0.00529359 0.0533647 0.0288843 0.0098181 181325 21250
0.642873 0.0161533 0.00651236 0.00499317 0.0502588 0.0289816 0.00851374 181325 21250
0.637810 0.0157838 0.00661938 0.00501469 0.0479059 0.029104 0.00694849 181325 21250
0.632748 0.0152047 0.00609606 0.00502099 0.0444235 0.0303483 0.00687006 181325 21250
0.627685 0.0147029 0.00617334 0.0050769 0.0447529 0.0278774 0.00855655 181325 21250
0.622623 0.0140631 0.00616025 0.00499703 0.0432 0.0273794 0.00834675 181325 21250
0.617560 0.0132028 0.00602943 0.00453425 0.0407529 0.0267375 0.00784994 181325 21250
0.612498 0.0127561 0.00575408 0.00461556 0.0397176 0.0256198 0.00971828 181325 21250
0.607435 0.0120226 0.00602341 0.00439476 0.0371294 0.0258679 0.00911603 181325 21250
0.602373 0.0115318 0.00613531 0.00440145 0.0341647 0.0249416 0.00809536 181325 21250
0.597310 0.010881 0.00618747 0.00440657 0.0339294 0.0248623 0.00927628 181325 21250
0.592248 0.00999862 0.00655125 0.00392377 0.0310588 0.0226065 0.00843512 181325 21250
0.587185 0.00950227 0.00669883 0.00379449 0.0298353 0.0236445 0.00791712 181325 21250
0.582123 0.00889011 0.00656037 0.003636 0.0284235 0.023115 0.00778342 181325 21250
0.577060 0.00874673 0.00598849 0.00384337 0.0266824 0.0225891 0.00804659 181325 21250
0.571997 0.00812905 0.00623015 0.00355234 0.0245176 0.022377 0.00649348 181325 21250
0.566935 0.00793051 0.00613442 0.00347154 0.0233412 0.0221191 0.00619866 181325 21250
0.561872 0.00740108 0.00602628 0.0033171 0.0213647 0.0229884 0.005964 181325 21250
0.556810 0.00707018 0.00594999 0.00347839 0.0201882 0.0206941 0.00621447 181325 21250
0.551747 0.00645802 0.0056515 0.00292482 0.0193882 0.0205501 0.0066318 181325 21250
0.546685 0.0061216 0.0054802 0.00303102 0.0191529 0.0183798 0.0069402 181325 21250
0.541622 0.0057135 0.00550139 0.00284241 0.0178824 0.0187447 0.00667109 181325 21250
0.536560 0.00530539 0.00525385 0.00278199 0.0171294 0.0172951 0.00638144 181325 21250
0.531497 0.00507376 0.00499632 0.00275319 0.0170353 0.0163555 0.0072722 181325 21250
0.526435 0.00464911 0.00475259 0.00247027 0.0159059 0.0158974 0.0066056 181325 21250
0.521372 0.00419688 0.00447701 0.00233769 0.0150588 0.0145696 0.007237 181325 21250
0.516310 0.00395423 0.00456321 0.00223531 0.0131765 0.0145783 0.00593099 181325 21250
0.511247 0.00374466 0.00421324 0.00214149 0.0120471 0.0140782 0.00554152 181325 21250
0.506185 0.00329243 0.00396756 0.00185038 0.0106353 0.0136499 0.00474992 181325 21250
0.501122 0.00295602 0.00408722 0.00167514 0.0106824 0.0128308 0.00508037 181325 21250
0.496060 0.00285123 0.00366055 0.00162517 0.00969412 0.0122515 0.004013 181325 21250
0.490997 0.00264718 0.00359785 0.00150702 0.00908235 0.0107792 0.00443976 181325 21250
0.485935 0.00245416 0.00325457 0.00140159 0.00847059 0.0102156 0.00423033 181325 21250
0.480872 0.00228319 0.00303746 0.00132245 0.00715294 0.0106407 0.0034587 181325 21250
0.475810 0.00216738 0.00273836 0.00137099 0.00569412 0.0100266 0.00263766 181325 21250
0.470747 0.00200745 0.00255619 0.00134807 0.00630588 0.00859287 0.00332845 181325 21250
0.465685 0.00180891 0.00258084 0.00124985 0.00588235 0.00932506 0.00328797 181325 21250
0.460622 0.00175927 0.00224289 0.00120352 0.00583529 0.00780646 0.00336524 181325 21250
0.455560 0.00158279 0.00215491 0.00114813 0.00503529 0.0072929 0.00270747 181325 21250
0.450497 0.00138977 0.00205459 0.00102307 0.0048 0.0061134 0.00272611 181325 21250
0.445435 0.00124638 0.00185248 0.000938384 0.00423529 0.00644901 0.00290018 181325 21250
0.440372 0.00115814 0.00172863 0.00089269 0.00334118 0.00642286 0.00206025 181325 21250
0.435310 0.00116917 0.00164963 0.000955397 0.00334118 0.00479925 0.00241056 181325 21250
0.430247 0.000954088 0.0015468 0.000786372 0.00282353 0.00419437 0.00194838 181325 21250
0.425185 0.000838274 0.00138394 0.000675136 0.00277647 0.00388828 0.00216408 181325 21250
0.420122 0.00071143 0.00115105 0.00057301 0.0024 0.0040554 0.00176891 181325 21250
0.415060 0.000617675 0.0010225 0.00050979 0.00249412 0.00225446 0.00210321 181325 21250
0.409997 0.000568041 0.000822546 0.000477445 0.00221176 0.00301443 0.00172616 181325 21250
0.404935 0.000474286 0.000810031 0.000401309 0.00192941 0.00341868 0.00149993 181325 21250
0.399872 0.000446712 0.000733214 0.000380896 0.00145882 0.0032438 0.00121182 181325 21250
0.394810 0.000474286 0.000623913 0.000434654 0.00117647 0.0028807 0.000933723 181325 21250
0.389747 0.000391562 0.000571222 0.000353329 0.00136471 0.00189388 0.00118416 181325 21250
0.384685 0.000319868 0.000626992 0.00028193 0.00103529 0.00183835 0.000844172 181325 21250
0.379622 0.000292293 0.000470913 0.000267575 0.000705882 0.00207253 0.000625309 181325 21250
0.374560 0.000253688 0.000442125 0.000236977 0.0008 0.00219145 0.00069713 181325 21250
0.369497 0.000181994 0.00036035 0.000168674 0.000470588 0.00197951 0.000367718 181325 21250
0.364435 0.000181994 0.000258865 0.000165008 0.000611765 0.00147979 0.000575299 181325 21250
0.359372 0.000148904 0.000253798 0.000132084 0.000611765 0.000925017 0.000558502 181325 21250
0.354310 0.000121329 0.000212282 9.86802e-05 0.000470588 0.000820329 0.000470588 181325 21250
0.349247 9.92693e-05 0.000291079 8.26235e-05 0.000376471 0.00118294 0.000336184 181325 21250
0.344185 0.000137874 0.000184287 0.000121285 0.000376471 0.000957752 0.000376471 181325 21250
0.339122 0.000115814 0.000206677 9.93787e-05 0.000423529 0.000773802 0.000377415 181325 21250
0.334060 9.92693e-05 0.000187922 8.30864e-05 0.000376471 0.000820861 0.000376471 181325 21250
0.328997 0.000126844 0.000117804 0.000104074 9.41176e-05 0.000714159 9.41176e-05 181325 21250
0.323935 6.61795e-05 0.000162018 5.42562e-05 0.000141176 0.000521587 0.000141176 181325 21250
0.318873 7.16945e-05 0.00013992 6.14976e-05 0.000188235 0.000442742 0.000188235 181325 21250
0.313810 5.51496e-05 0.000131273 3.91442e-05 0.000423529 0.000439914 0.000423529 181325 21250
0.308748 4.41197e-05 0.000130384 3.21303e-05 0.000188235 0.000308838 0.000188235 181325 21250
0.303685 3.30898e-05 9.38273e-05 1.74625e-05 9.41176e-05 0.000280214 9.41176e-05 181325 21250
0.298623 4.96346e-05 6.81434e-05 3.36779e-05 9.41176e-05 0.000310021 9.41176e-05 181325 21250
0.293560 2.20598e-05 9.27759e-05 6.85942e-06 0.000188235 0.000103083 0.000188235 181325 21250
0.288498 2.20598e-05 8.59481e-05 1.1863e-05 9.41176e-05 0.00017408 9.41176e-05 181325 21250
0.283435 2.20598e-05 5.84803e-05 1.60982e-05 4.70588e-05 0.000167499 4.70588e-05 181325 21250
0.278373 2.20598e-05 5.95904e-05 1.52824e-05 4.70588e-05 0.000167499 4.70588e-05 181325 21250
0.273310 1.10299e-05 7.0197e-05 5.36769e-06 0 0.000140128 0 181325 21250
0.268248 5.51496e-06 5.54052e-05 5.51496e-06 0 0.000115081 0 181325 21250
0.263185 1.10299e-05 5.16078e-05 2.44352e-07 0 8.47961e-05 0 181325 21250
0.258123 1.65449e-05 2.87457e-05 1.08979e-05 0 0.000106952 0 181325 21250
0.253060 1.65449e-05 2.09264e-05 1.1075e-05 0 6.60327e-05 0 181325 21250
0.247998 0 3.35584e-05 0 0 6.60327e-05 0 181325 21250
0.242935 1.10299e-05 1.84189e-05 1.10299e-05 4.70588e-05 2.94581e-05 4.70588e-05 181325 21250
0.237873 5.51496e-06 4.14668e-05 5.51496e-06 4.70588e-05 1.24898e-05 4.70588e-05 181325 21250
0.232810 5.51496e-06 2.9711e-05 5.51496e-06 0 0 0 181325 21250
0.227748 0 1.71577e-05 0 0 2.02184e-05 0 181325 21250
0.222685 0 2.0135e-05 0 0 5.34759e-05 0 181325 21250
0.217623 0 1.68126e-05 0 0 0 0 181325 21250
0.212560 0 6.71168e-06 0 0 0 0 181325 21250
0.207498 0 1.17538e-05 0 0 0 0 181325 21250
0.202435 0 0 0 0 0 0 181325 21250
0.197373 0 5.87689e-06 0 0 3.9976e-05 0 181325 21250
0.192310 0 1.03875e-05 0 0 0 0 181325 21250
0.187248 0 6.77741e-06 0 0 0 0 181325 21250
0.182185 0 0 0 0 0 0 181325 21250
0.177123 0 5.29849e-06 0 0 0 0 181325 21250
0.172060 0 0 0 0 0 0 181325 21250
0.166998 0 0 0 0 0 0 181325 21250
0.161935 0 0 0 0 0 0 181325 21250
0.156873 0 0 0 0 0 0 181325 21250
0.151810 0 0 0 0 0 0 181325 21250
0.146748 0 0 0 0 0 0 181325 21250
0.141685 0 0 0 0 0 0 181325 21250
0.136623 0 0 0 0 0 0 181325 21250
0.133248 0 0 0 0 0 0 181325 21250
0.129873 0 0 0 0 0 0 181325 21250
0.126498 0 0 0 0 0 0 181325 21250
0.123123 0 0 0 0 0 0 181325 21250
0.119748 0 0 0 0 0 0 181325 21250
0.116373 0 0 0 0 0 0 181325 21250
0.112998 0 0 0 0 0 0 181325 21250
0.109623 0 0 0 0 0 0 181325 21250
0.106248 0 0 0 0 0 0 181325 21250
0.102873 0 0 0 0 0 0 181325 21250
0.099498 0 0 0 0 0 0 181325 21250
0.096123 0 0 0 0 0 0 181325 21250
0.092748 0 0 0 0 0 0 181325 21250
0.089373 0 0 0 0 0 0 181325 21250
0.085998 0 0 0 0 0 0 181325 21250
0.082623 0 0 0 0 0 0 181325 21250
0.080373 0 0 0 0 0 0 181325 21250
0.078123 0 0 0 0 0 0 181325 21250
0.075873 0 0 0 0 0 0 181325 21250
0.073623 0 0 0 0 0 0 181325 21250
0.071373 0 0 0 0 0 0 181325 21250
0.069123 0 0 0 0 0 0 181325 21250
0.066873 0 0 0 0 0 0 181325 21250
0.064623 0 0 0 0 0 0 181325 21250
0.062373 0 0 0 0 0 0 181325 21250
0.060123 0 0 0 0 0 0 181325 21250
0.055623 0 0 0 0 0 0 181325 21250
