#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0164881 0.00818418 0.00374748 0.0154227 0.0110991 0.00262525 0.0201754 0.0103635 0.00387328 0.0301134 0.00422644 0.0124764 10.375 10.625 1.53476e+06 353218 46457 43000 34404
10.75 0.0421696 0.0169923 0.00589733 0.0384067 0.0248139 0.00279997 0.0474121 0.0185142 0.00663281 0.0643487 0.00846612 0.0193903 10.625 10.875 952068 248212 37475 32018 25403
11 0.0837415 0.0250412 0.00721724 0.0718917 0.0339138 0.00276935 0.0917055 0.0236797 0.00763267 0.118652 0.011116 0.0264849 10.875 11.125 585263 166787 29800 22563 17368
11.25 0.137812 0.0284816 0.00499383 0.112239 0.0419203 -0.000885062 0.144206 0.0302556 0.00190987 0.188497 0.0122321 0.0229527 11.125 11.375 346043 97197 21619 14859 11237
11.5 0.209104 0.0380767 -0.000799134 0.147943 0.0561165 -0.00758822 0.217626 0.0406452 -0.00137785 0.26681 0.0203437 0.0154628 11.375 11.625 204235 54687 13129 9794 6938
11.75 0.260591 0.0591544 -0.00900522 0.169833 0.0699665 -0.0110246 0.271443 0.066857 -0.0111655 0.3262 0.0376946 0.00523353 11.625 11.875 119891 30914 4292 6474 4409
12 0.290391 0.0603855 -0.00810024 0.19768 0.102073 -0.0140292 0.305687 0.0728964 -0.0126064 0.321781 0.0418923 0.00211674 11.875 12.125 70121 17686 488 4639 2829
12.25 0.269359 0.0565024 -0.00540528 0.294008 0.113089 -0.0174333 0.249517 0.0693355 -0.0113547 0.305666 0.0399354 0.00223377 12.125 12.375 40785 9635 67 3088 1786
12.5 0.233246 0.044215 0.000876904 0.41131 0.037185 0.0167749 0.21142 0.049475 -0.00399184 0.259933 0.0405291 0.00441384 12.375 12.625 23173 5206 18 1811 1090
12.75 0.163626 0.0307382 0.00714862 0.273403 0.0285699 0.0264061 0.128688 0.0354262 0.000620067 0.173045 0.0314498 0.0113199 12.625 12.875 13323 2833 6 615 837
13 0.105495 0.0151564 0.0229346 0.173617 0.0197118 0.0320241 0.111117 0.0176766 0.0274951 0.109101 0.0171393 0.0223951 12.875 13.125 7387 1512 1 64 527
13.25 0.0697657 0.00815845 0.015071 0.104759 0.0123609 0.0225587 0.00475895 0.0811496 0.00896168 0.0798971 0.00527257 0.0166526 13.125 13.375 3979 743 1 10 362
13.5 0.0276471 0.00268012 0.0076471 -0.937059 0.00647056 0.0152941 0.0629412 0.00647056 0.0152941 0.0443366 0.0021283 0.0153773 13.375 13.625 2040 340 0 1 215
13.75 0.0164061 0.00542778 0.00246036 -0.962011 0.00670391 0.00111735 -0.962011 0.00670391 0.00111735 0.0232829 0.00201517 0.0024541 13.625 13.875 1034 139 0 0 68
14 0.0260047 0.00236404 0 -0.973995 0.00236404 0 -0.973995 0.00236404 0 0.0260047 0.00236404 0 13.875 14.125 454 31 0 0 5
14.25 0.031579 0 0 -0.968421 0 0 -0.968421 0 0 0.031579 0 0 14.125 14.375 203 13 0 0 1
14.5 0.047619 0 1 -0.952381 0 0 -0.952381 0 0 -0.952381 0 0 14.375 14.625 44 2 0 0 0
14.75 -0.933333 0 0 -0.933333 0 0 -0.933333 0 0 -0.933333 0 0 14.625 14.875 15 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
