#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.017264 0.00795292 0.00410613 0.0167619 0.0110262 0.00330284 0.0206046 0.0105944 0.0043775 0.0310376 0.00386957 0.0123497 10.375 10.625 1.53071e+06 351924 45966 43058 34732
10.75 0.0435836 0.0173749 0.00636409 0.038961 0.0257615 0.00235354 0.0477889 0.0192631 0.00678767 0.0677341 0.00811937 0.0205147 10.625 10.875 949901 247416 37053 31945 25660
11 0.0872539 0.0240729 0.00826978 0.0746665 0.0337869 0.00215434 0.0987509 0.0218657 0.0108422 0.123494 0.0101569 0.028324 10.875 11.125 584111 166555 29517 22583 17608
11.25 0.139866 0.0287682 0.00417008 0.114307 0.0440011 -0.00185376 0.14645 0.0298697 0.0020045 0.189646 0.0107278 0.0242398 11.125 11.375 345961 97394 21477 14904 11460
11.5 0.210931 0.036258 0.0010404 0.15547 0.0516372 -0.00284843 0.218962 0.0409168 -0.0020586 0.270965 0.0198564 0.01539 11.375 11.625 204215 54751 13065 9791 6998
11.75 0.264965 0.0573637 -0.0081926 0.173293 0.0729824 -0.0106258 0.273978 0.0634288 -0.00858653 0.327778 0.0319332 0.00657871 11.625 11.875 119974 30986 4245 6492 4462
12 0.293245 0.0614335 -0.00926241 0.194426 0.114595 -0.0140935 0.308024 0.0763704 -0.012812 0.326085 0.0397486 0.000537574 11.875 12.125 70239 17703 466 4619 2835
12.25 0.272395 0.0565069 -0.00722089 0.297759 0.106061 -0.0236939 0.257248 0.0667202 -0.0136976 0.304498 0.043416 -0.00276464 12.125 12.375 40775 9683 67 3076 1783
12.5 0.226447 0.0484783 -0.00110483 0.351814 0.004125 0.0549469 0.210085 0.054655 -0.00627685 0.251361 0.0381538 0.00778663 12.375 12.625 23300 5250 17 1810 1105
12.75 0.174888 0.0260307 0.0102082 0.278734 0.0262382 0.0285198 0.148864 0.0263311 0.0057928 0.183663 0.0209343 0.0176065 12.625 12.875 13379 2860 6 616 852
13 0.102921 0.0151356 0.0199052 0.171147 0.0174909 0.0318372 0.12637 0.0217265 0.029578 0.0978383 0.0152316 0.0167676 12.875 13.125 7417 1539 1 67 532
13.25 0.077989 0.00575697 0.016009 0.108656 0.0113567 0.0187231 0.108656 0.0113567 0.0187231 0.0897877 0.00574571 0.0175651 13.125 13.375 4008 750 1 9 371
13.5 0.0282816 0.00106937 0.00955224 -0.94029 0.0063768 0.0115942 0.0597101 0.0063768 0.0115942 0.0324374 0.00256747 0.0120172 13.375 13.625 2075 350 0 1 220
13.75 0.0313309 0.00139529 0.00771868 -0.947836 0.00221974 0.00665927 -0.947836 0.00221974 0.00665927 0.0376715 0.00200659 0.00687242 13.625 13.875 1045 144 0 0 69
14 0.000542104 0.00460833 0.00414234 -0.970046 0.00460833 0.00230414 -0.970046 0.00460833 0.00230414 0.0299539 0.00460833 0.00230414 13.875 14.125 468 34 0 0 7
14.25 0.0364583 0.0104167 0 -0.963542 0.0104167 0 -0.963542 0.0104167 0 0.0364583 0.0104167 0 14.125 14.375 205 13 0 0 1
14.5 0.0652174 0 1 -0.934783 0 0 -0.934783 0 0 -0.934783 0 0 14.375 14.625 47 1 0 0 0
14.75 -0.9375 0 0 -0.9375 0 0 -0.9375 0 0 -0.9375 0 0 14.625 14.875 16 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
