#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00321765 0.00548499 0.00163463 0.00361752 0.00732305 0.00170543 0.00452243 0.00761894 0.00230418 0.00885429 0.0101763 0.0061456 10.375 10.625 1.66015e+06 396065 63899 40819 12153
10.75 0.0103798 0.012354 0.00455874 0.0108728 0.0144672 0.00418702 0.0132176 0.0156504 0.00559985 0.0247548 0.0155906 0.013775 10.625 10.875 1.01835e+06 280162 53235 30087 9137
11 0.0289113 0.0226528 0.00970153 0.0266956 0.02558 0.00826449 0.0417181 0.0254449 0.0147051 0.0549454 0.028417 0.022096 10.875 11.125 597737 166204 39153 20418 5911
11.25 0.066617 0.0348422 0.0109237 0.0550075 0.0380313 0.00813826 0.0844219 0.0356333 0.0154162 0.118428 0.0295599 0.0323258 11.125 11.375 341705 89203 27120 13374 3715
11.5 0.127096 0.0432236 0.00971833 0.0903578 0.0398126 0.00614966 0.145692 0.0481652 0.00894026 0.204841 0.0327673 0.0329524 11.375 11.625 195543 47513 15260 8926 2290
11.75 0.208648 0.0554115 0.00489023 0.116225 0.0505946 0.0015069 0.24466 0.0620417 0.00274178 0.278121 0.0370972 0.0221546 11.625 11.875 110710 25691 4809 6265 1573
12 0.254431 0.0726265 -0.00408322 0.156259 0.0791979 -0.00680065 0.285218 0.0816718 -0.00911158 0.31695 0.0752934 0.00954962 11.875 12.125 62277 13395 530 4327 939
12.25 0.256436 0.0713199 -0.00488728 0.266031 0.0922478 -0.0116589 0.259604 0.0785766 -0.00779063 0.276993 0.0644822 0.000423342 12.125 12.375 34151 6670 58 2790 626
12.5 0.200899 0.053416 0.00550425 0.345868 0.0523781 0.0208888 0.174528 0.0567515 0.00120664 0.253215 0.0493318 0.0106122 12.375 12.625 18561 3362 13 1583 401
12.75 0.143661 0.0353797 0.0204437 0.265156 0.0485107 0.0764347 0.104122 0.0314297 0.0110358 0.157517 0.0399223 0.0216357 12.625 12.875 9638 1605 4 503 288
13 0.0854121 0.0165369 0.0177141 -0.855153 0.0354646 0.0353374 0.0860239 0.0060575 0.023898 0.0872558 0.0194713 0.019039 12.875 13.125 4836 673 0 51 191
13.25 0.00617164 0.018544 0.00669652 -0.937377 0.0281065 0.0192308 0.0626233 0.0281065 0.0192308 -0.00634223 0.0196065 0.00388741 13.125 13.375 2276 248 0 3 116
13.5 0.0220982 0.00774336 0.0121682 -0.954646 0.0110619 0.0132744 -0.954646 0.0110619 0.0132744 0.0304286 0.00774336 0.0143806 13.375 13.625 990 86 0 0 67
13.75 0.0244565 0 0.00543475 -0.975543 0 0.00271738 -0.975543 0 0.00271738 0.0244565 0 0.00543475 13.625 13.875 399 31 0 0 21
14 0.0234375 0 0 -0.976562 0 0 -0.976562 0 0 0.0234375 0 0 13.875 14.125 136 8 0 0 2
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 25 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 2 0 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 1 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
