#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0453985 0.0126344 0.0273977 0.0370923 0.0203042 0.0235393 0.05224 0.0191984 0.0303716 0.0666154 0.0116431 0.0416887 10.375 10.625 1.42100e+06 314781 35872 38440 37811
10.75 0.0915099 0.0237421 0.0406936 0.0750224 0.0447817 0.0296567 0.0962481 0.0301679 0.0417339 0.123098 0.0125374 0.0604495 10.625 10.875 888503 223425 27579 29099 28505
11 0.15102 0.0342042 0.0463834 0.120642 0.0608146 0.0338154 0.153811 0.0385414 0.0431205 0.188371 0.0153432 0.0637462 10.875 11.125 549810 152731 21667 20292 19982
11.25 0.203691 0.0382405 0.0329637 0.164155 0.0745307 0.0212842 0.196596 0.0430402 0.026722 0.254917 0.0179436 0.0493207 11.125 11.375 332712 93720 16370 13153 12881
11.5 0.252228 0.0447942 0.00823265 0.193923 0.0762207 0.00531173 0.235985 0.0554041 0.00391722 0.307979 0.0210049 0.0183594 11.375 11.625 199292 54657 10597 8598 8076
11.75 0.289037 0.0601791 -0.00758502 0.207783 0.0893307 -0.0152672 0.277592 0.0758345 -0.0100657 0.331417 0.039899 0.000612736 11.625 11.875 119039 31884 3739 5644 5194
12 0.296462 0.0680464 -0.010599 0.258642 0.0934519 -0.0114531 0.285036 0.0843652 -0.0132 0.318888 0.0500221 -0.00276682 11.875 12.125 70294 18532 434 3949 3368
12.25 0.279552 0.0526907 -0.000169635 0.339236 0.0773947 0.00238815 0.273891 0.0687269 -0.00613707 0.301506 0.0342593 0.00568619 12.125 12.375 41476 10465 66 2628 2083
12.5 0.261365 0.0348458 0.0319582 0.302563 0.0424954 0.0779816 0.251739 0.0435088 0.0235267 0.253766 0.0319242 0.0353872 12.375 12.625 24502 5933 21 1709 1294
12.75 0.205241 0.0204338 0.0621759 0.337742 0.0150976 0.125476 0.198753 0.0233852 0.0619391 0.216631 0.0178449 0.0708305 12.625 12.875 14404 3366 9 554 900
13 0.165409 0.00779551 0.0830383 0.24049 0.00243855 0.125136 0.13443 0.0153637 0.0924488 0.160011 0.0080331 0.0806318 12.875 13.125 8200 1838 2 66 584
13.25 0.100558 0.00200897 0.0620113 -0.830369 0.000273585 0.108345 0.169631 -0.00191522 0.108345 0.1285 0.0016219 0.0798381 13.125 13.375 4625 970 0 9 389
13.5 0.0966696 -0.00591576 0.0642524 -0.865752 -0.00636941 0.0955414 0.134248 -0.00979912 0.0965213 0.0959337 -0.00432998 0.0577172 13.375 13.625 2520 479 0 3 261
13.75 0.0723461 -0.0131933 0.0660002 -0.906195 -0.0132743 0.078761 -0.906195 -0.0132743 0.078761 0.0681643 -0.0121792 0.0619259 13.625 13.875 1363 233 0 0 78
14 0.0613642 -0.0108142 0.063628 -0.907057 -0.0189329 0.0826162 -0.907057 -0.0189329 0.0826162 -0.157057 0.0630379 0.0602409 13.875 14.125 676 95 0 0 8
14.25 0.0377193 -0.0193499 0.0687135 -0.912281 -0.0140351 0.0736842 -0.912281 -0.0140351 0.0736842 0.0877193 -0.0175439 0.0877193 14.125 14.375 325 40 0 0 1
14.5 0.0534351 -0.0229008 0.0534351 -0.946565 -0.0229008 0.0534351 -0.946565 -0.0229008 0.0534351 -0.946565 -0.0229008 0.0534351 14.375 14.625 136 5 0 0 0
14.75 -0.921569 0 0.0784314 -0.921569 0 0.0784314 -0.921569 0 0.0784314 -0.921569 0 0.0784314 14.625 14.875 51 0 0 0 0
15 0.6 -0.2 0.6 -0.4 -0.2 0.6 -0.4 -0.2 0.6 -0.4 -0.2 0.6 14.875 15.125 6 1 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 2 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
