#Observed stellar mass range: 9.6 < log10(M*/Msun) < 9.8
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.303685 0.000653687 0.000971067 0.000653687 0.0026012 0.00320219 0.00228743 56602 18453
0.298623 0.000600685 0.000834748 0.000600685 0.00211348 0.0025973 0.00180671 56602 18453
0.293560 0.000547684 0.000740909 0.000547684 0.00211348 0.00285177 0.00204556 56602 18453
0.288498 0.000600685 0.000540951 0.000600685 0.00173414 0.00210127 0.00173414 56602 18453
0.283435 0.000477015 0.000627164 0.000477015 0.0013006 0.0021199 0.00119024 56602 18453
0.278373 0.000547684 0.00043458 0.000547684 0.0013006 0.00171211 0.00122812 56602 18453
0.273310 0.000424013 0.000478628 0.000424013 0.000812876 0.00183525 0.000812876 56602 18453
0.268248 0.000335677 0.000235141 0.000335677 0.000758684 0.0013776 0.000758684 56602 18453
0.263185 0.000300343 0.000367612 0.000300343 0.00032515 0.0014311 0.00032515 56602 18453
0.258123 0.000247341 0.000249217 0.000247341 0.000433534 0.000820242 0.000433534 56602 18453
0.253060 0.000141338 0.000269607 0.000141338 0.000162575 0.000935991 0.000162575 56602 18453
0.247998 0.000141338 0.00021541 0.000141338 0.000270959 0.000887598 0.000270959 56602 18453
0.242935 7.06689e-05 0.000150293 7.06689e-05 0.000108383 0.000829496 0.000108383 56602 18453
0.237873 5.30017e-05 0.000107535 5.30017e-05 0.000108383 0.000658488 0.000108383 56602 18453
0.232810 0 0.000120943 0 0.000270959 0.000400387 0.000270959 56602 18453
0.227748 0 8.9617e-05 0 0.000108383 0.000342381 0.000108383 56602 18453
0.222685 0 8.9187e-05 0 0 0.000410341 0 56602 18453
0.217623 0 4.03145e-05 0 0 0.00035172 0 56602 18453
0.212560 0 2.20507e-05 0 0 0.0002931 0 56602 18453
0.207498 0 1.78374e-05 0 0 0.000204893 0 56602 18453
0.202435 0 6.04717e-05 0 0 6.50068e-05 0 56602 18453
0.197373 0 2.20507e-05 0 0 9.99001e-05 0 56602 18453
0.192310 0 0 0 0 5.36337e-05 0 56602 18453
0.187248 0 0 0 0 0.000107267 0 56602 18453
0.182185 0 0 0 0 5.51694e-05 0 56602 18453
0.177123 0 0 0 0 4.09786e-05 0 56602 18453
0.172060 0 1.83753e-05 0 0 0 0 56602 18453
0.166998 0 1.80698e-05 0 0 0 0 56602 18453
0.161935 0 0 0 0 0 0 56602 18453
0.156873 0 0 0 0 0 0 56602 18453
0.151810 0 0 0 0 0 0 56602 18453
0.146748 0 0 0 0 0 0 56602 18453
0.141685 0 0 0 0 0 0 56602 18453
0.136623 0 0 0 0 0 0 56602 18453
0.133248 0 0 0 0 0 0 56602 18453
0.129873 0 0 0 0 0 0 56602 18453
0.126498 0 0 0 0 0 0 56602 18453
0.123123 0 0 0 0 0 0 56602 18453
0.119748 0 0 0 0 0 0 56602 18453
0.116373 0 0 0 0 0 0 56602 18453
0.112998 0 0 0 0 0 0 56602 18453
0.109623 0 0 0 0 0 0 56602 18453
0.106248 0 0 0 0 0 0 56602 18453
0.102873 0 0 0 0 0 0 56602 18453
0.099498 0 0 0 0 0 0 56602 18453
0.096123 0 0 0 0 0 0 56602 18453
0.092748 0 0 0 0 0 0 56602 18453
0.089373 0 0 0 0 0 0 56602 18453
0.085998 0 0 0 0 0 0 56602 18453
0.082623 0 0 0 0 0 0 56602 18453
0.080373 0 0 0 0 0 0 56602 18453
0.078123 0 0 0 0 0 0 56602 18453
0.075873 0 0 0 0 0 0 56602 18453
0.073623 0 0 0 0 0 0 56602 18453
0.071373 0 0 0 0 0 0 56602 18453
0.069123 0 0 0 0 0 0 56602 18453
0.066873 0 0 0 0 0 0 56602 18453
0.064623 0 0 0 0 0 0 56602 18453
0.062373 0 0 0 0 0 0 56602 18453
0.060123 0 0 0 0 0 0 56602 18453
0.055623 0 0 0 0 0 0 56602 18453
