#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0023996 0.0046551 0.00150716 0.00273028 0.00606868 0.00163593 0.00393318 0.00643965 0.00233622 0.00697172 0.0064769 0.00518889 10.375 10.625 1.66902e+06 400269 65886 38763 8683
10.75 0.00792762 0.0103853 0.00431327 0.00842821 0.0120536 0.00431327 0.0118629 0.0124461 0.00618367 0.0206682 0.013636 0.0118783 10.625 10.875 1.02116e+06 282318 54716 28509 6532
11 0.0235923 0.0196359 0.0102059 0.0222502 0.0213692 0.00882477 0.0332734 0.0243617 0.0147018 0.0539936 0.0308802 0.0250903 10.875 11.125 592239 162393 39975 19056 4208
11.25 0.0587748 0.0337591 0.0163359 0.0482732 0.0337022 0.0134023 0.0770667 0.0374359 0.0207726 0.09813 0.0285996 0.0372224 11.125 11.375 336164 86007 27185 12769 2720
11.5 0.121139 0.0429664 0.0151896 0.0823585 0.0394189 0.00948195 0.14309 0.0460159 0.0162211 0.204107 0.0333473 0.0377709 11.375 11.625 190641 45319 15259 8326 1612
11.75 0.19829 0.0525563 0.010676 0.117917 0.0467544 0.00832646 0.22748 0.0543983 0.00952908 0.294485 0.0365188 0.0270993 11.625 11.875 107028 23969 4592 5984 1102
12 0.257049 0.0690018 0.000303745 0.152459 0.0811304 -0.0192123 0.295647 0.0690918 0.00045383 0.337023 0.0681997 0.00966895 11.875 12.125 59624 12324 465 4081 675
12.25 0.253665 0.0688372 -0.0066106 0.264403 0.0951034 0.00249138 0.259871 0.0771348 -0.0114264 0.336963 0.0647418 0 12.125 12.375 32203 6042 50 2639 414
12.5 0.204763 0.0507534 0.00334913 0.306014 0.0757903 0.0368426 0.184338 0.0522975 0.000353098 0.27819 0.0448142 0.0203885 12.375 12.625 17192 2979 8 1504 301
12.75 0.1379 0.0396146 0.0145881 0.261695 0.0508475 0.0418983 0.10019 0.0356454 0.0149762 0.182877 0.0285366 0.0255806 12.625 12.875 8724 1349 2 452 203
13 0.0858638 0.0291057 0.0226024 0.145789 0.0383304 0.0391791 0.0416222 0.0207435 0.0328135 0.0919427 0.0199311 0.0340772 12.875 13.125 4286 534 1 48 130
13.25 0.0294341 0.00160587 0.0131243 -0.931677 0.0169396 0.0220214 0.068323 -0.0158103 0.644081 0.0412959 0.000606 0.0190038 13.125 13.375 1951 180 0 3 74
13.5 0.00283933 0.0132626 0.00928378 -0.954907 0.0132626 0.00928378 -0.954907 0.0132626 0.00928378 0.0450928 0.0132626 0.00928378 13.375 13.625 825 71 0 0 52
13.75 -0.0686042 0.0380195 0.00743496 -0.977695 0 0.00743496 -0.977695 0 0.00743496 -0.0401952 0.055065 0.00743496 13.625 13.875 291 22 0 0 16
14 0.0588235 0 0 -0.941176 0 0 -0.941176 0 0 0.0588235 0 0 13.875 14.125 90 5 0 0 2
14.25 -0.933333 0 0 -0.933333 0 0 -0.933333 0 0 -0.933333 0 0 14.125 14.375 15 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 1 0 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 1 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
