#Peak halo mass range: 14.125 < log10(Mh/Msun) < 14.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
0.751717 0.947368 0.0526316 0.0584795 0.976119 0.00341278 0.00183368 19 335
0.744123 0.947368 0.0526316 0.0902256 0.98209 0.00289541 0.00611359 19 335
0.736529 1 0 0.0526316 0.98209 0.0028047 0.00311059 19 335
0.728935 1 0 0.0625 0.967164 0.0064429 -9.77516e-05 19 335
0.721342 1 0 0.0625 0.967164 0.00280583 0.00309229 19 335
0.713748 0.947368 0.0526316 0.169591 0.955224 0.00298512 0.00421524 19 335
0.706154 0.947368 0.0526316 0.147368 0.973134 0.00136989 0.00539243 19 335
0.698560 0.947368 0.0526316 0.0723684 0.949254 0.00476927 0.00464731 19 335
0.690967 1 0 0.0909091 0.958209 0.00597012 0.00691956 19 335
0.683373 0.947368 0.0526316 0.0723684 0.952239 0.00217718 0.00253463 19 335
0.678310 0.947368 0.0526316 0.0723684 0.949254 0.0023132 0.00323099 19 335
0.673248 0.947368 0.0526316 0.0723684 0.961194 0.00319767 0.00757086 19 335
0.668185 0.947368 0.0526316 0.0723684 0.964179 -0.00186026 0.0141791 19 335
0.663123 0.947368 0.0526316 0.0723684 0.961194 0.00233179 0.0069083 19 335
0.658060 0.947368 0.0526316 0.0723684 0.955224 0.00443029 0.00636023 19 335
0.652998 0.947368 0.0526316 0.0723684 0.961194 0.00616503 -0.000115514 19 335
0.647935 0.947368 0.0526316 0.0723684 0.973134 0.00107771 0.00438434 19 335
0.642873 0.947368 0.0526316 0.0902256 0.970149 0.00632131 0.00203335 19 335
0.637810 0.947368 0.0526316 0.0723684 0.967164 0.00385034 0.00266713 19 335
0.632748 0.947368 0.0526316 0.0723684 0.967164 0.00401741 0.00539947 19 335
0.627685 0.947368 0.0526316 0.0723684 0.967164 0.00597018 0.00352782 19 335
0.622623 0.947368 0.0526316 0.0723684 0.970149 0.00882971 0.00221926 19 335
0.617560 0.842105 0.157895 0.0921053 0.973134 0.00381088 0.00254613 19 335
0.612498 0.894737 0.105263 0.076555 0.979104 0.000487387 0.00767589 19 335
0.607435 0.894737 0.105263 0.0614035 0.976119 0.00564355 0.00436801 19 335
0.602373 0.947368 0.0526316 0.0723684 0.98209 0.000468552 0.00475246 19 335
0.597310 0.947368 0.0526316 0.0723684 0.979104 0.00597018 0.00183171 19 335
0.592248 0.947368 0.0526316 0.0723684 0.976119 0.00597018 -7.10487e-05 19 335
0.587185 0.894737 0.0283401 0.394737 0.98806 0.00314265 0.00226426 19 335
0.582123 0.842105 0.157895 0.0921053 0.98806 0.00290418 0.00311995 19 335
0.577060 0.842105 0.0328947 0.342105 0.985075 0 0.00846642 19 335
0.571997 0.842105 0.0328947 0.342105 0.973134 0.00834715 0.00220412 19 335
0.566935 0.894737 0.105263 0.076555 0.979104 -0.000188768 0.00542027 19 335
0.561872 0.894737 0.105263 0.076555 0.98209 0.00271285 0.00475246 19 335
0.556810 0.894737 0.105263 0.0947368 0.976119 0.00591654 0.00535917 19 335
0.551747 0.842105 0.157895 0.056391 0.961194 0.00895524 0.00853133 19 335
0.546685 0.842105 0.157895 0.0728745 0.967164 0.00393409 0.0100213 19 335
0.541622 0.789474 0.0230263 0.289474 0.979104 0.000605702 0.0130988 19 335
0.536560 0.789474 0.0230263 0.289474 0.976119 0.0031091 0.00885749 19 335
0.531497 0.894737 -0.00584793 0.394737 0.961194 0.00939417 0.00825286 19 335
0.526435 0.894737 0.105263 0.116959 0.967164 0.00104392 0.0136758 19 335
0.521372 0.894737 0.105263 0.076555 0.955224 0.0098924 0.0133634 19 335
0.516310 0.894737 0.105263 0.076555 0.955224 0.00741982 0.0106174 19 335
0.511247 1 0 0.0909091 0.940298 0.0155839 0.0073539 19 335
0.506185 0.894737 0.105263 0.0947368 0.958209 0.00321537 0.0149254 19 335
0.501122 0.947368 0.0526316 0.147368 0.952239 0.00860459 0.00861859 19 335
0.496060 1 0 0.0526316 0.955224 0.0113415 0.00895518 19 335
0.490997 0.947368 0.0526316 0.147368 0.955224 0.0158744 0.0137034 19 335
0.485935 0.947368 0.0526316 0.147368 0.952239 0.0130791 0.00747138 19 335
0.480872 0.894737 0.105263 0.0947368 0.952239 0.0104049 0.0105478 19 335
0.475810 0.894737 0.105263 0.0614035 0.955224 0.00884801 0.0153958 19 335
0.470747 0.842105 0.157895 0.0921053 0.961194 0.0123354 0.01398 19 335
0.465685 0.894737 0.105263 0.0614035 0.973134 -0.00146294 0.0204716 19 335
0.460622 0.842105 0.157895 0.0643275 0.976119 0.00607646 0.0245525 19 335
0.455560 0.789474 0.210526 -0.0230263 0.961194 0.0116975 0.0220636 19 335
0.450497 0.894737 0.105263 0.0614035 0.967164 0.00652003 0.0253037 19 335
0.445435 0.842105 0.157895 0.0421053 0.955224 0.00720388 0.0220843 19 335
0.440372 0.789474 0.210526 0.0116959 0.967164 0.00307393 0.0212182 19 335
0.435310 0.842105 0.157895 0.0185758 0.964179 0.00658113 0.0214857 19 335
0.430247 0.842105 0.157895 0 0.961194 0.00402337 0.0135196 19 335
0.425185 0.894737 0.105263 0.0197368 0.952239 0.0104049 0.0154918 19 335
0.420122 0.894737 0.105263 0.0197368 0.943284 0.0177943 0.0202066 19 335
0.415060 0.947368 0.0526316 0.0723684 0.952239 0.0137669 0.00895524 19 335
0.409997 0.894737 0.105263 0.0197368 0.940298 0.0216898 0.0125877 19 335
0.404935 0.947368 0.0526316 0.0902256 0.943284 0.0173225 0.0215968 19 335
0.399872 0.947368 0.0526316 0.114035 0.952239 0.0138106 0.0238806 19 335
0.394810 0.947368 0.0526316 0.114035 0.922388 0.0340073 0.0198093 19 335
0.389747 0.947368 0.0526316 0.0902256 0.916418 0.0163307 0.0128034 19 335
0.384685 0.947368 0.0526316 0.114035 0.922388 0.0152889 0.0187736 19 335
0.379622 0.947368 0.0526316 0.0902256 0.931343 0.0167835 0.0163291 19 335
0.374560 0.894737 0.105263 0.076555 0.922388 0.0202101 0.0119835 19 335
0.369497 0.894737 0.105263 0.0947368 0.910448 0.0281487 0.0147956 19 335
0.364435 0.894737 0.105263 0.0947368 0.889552 0.0330668 0.0208955 19 335
0.359372 0.894737 0.105263 0.0947368 0.886567 0.0313214 0.0202881 19 335
0.354310 0.894737 0.105263 0.144737 0.862687 0.0534984 0.0174144 19 335
0.349247 0.842105 0.157895 0.175439 0.868657 0.0457976 0.0165857 19 335
0.344185 0.842105 0.157895 0.175439 0.889552 0.0359492 0.0259159 19 335
0.339122 0.789474 0.210526 0.122807 0.874627 0.0432617 0.0243275 19 335
0.334060 0.789474 0.210526 0.122807 0.859702 0.0429534 0.0385872 19 335
0.328997 0.736842 0.105263 0.236842 0.847761 0.0421197 0.0231998 19 335
0.323935 0.789474 0.0676692 0.289474 0.829851 0.0477612 0.0423153 19 335
0.318873 0.736842 0.263158 0.165413 0.832836 0.0563688 0.040701 19 335
0.313810 0.736842 0.263158 0.236842 0.81791 0.0607023 0.0466495 19 335
0.308748 0.789474 0.210526 0.233918 0.814925 0.0543928 0.0459284 19 335
0.303685 0.842105 0.157895 0.28655 0.78209 0.055831 0.0633395 19 335
0.298623 0.894737 0.105263 0.339181 0.752239 0.0538218 0.0561902 19 335
0.293560 0.736842 0.138158 0.236842 0.728358 0.0652465 0.0547677 19 335
0.288498 0.684211 0.315789 0.184211 0.713433 0.0786161 0.0616471 19 335
0.283435 0.684211 0.315789 0.184211 0.737313 0.0459235 0.0915992 19 335
0.278373 0.684211 0.315789 0.184211 0.680597 0.0832514 0.0788778 19 335
0.273310 0.631579 0.225564 0.231579 0.671642 0.0813344 0.0779818 19 335
0.268248 0.578947 0.421053 0.105263 0.674627 0.0461708 0.103198 19 335
0.263185 0.578947 0.278196 0.190058 0.629851 0.0716418 0.0897914 19 335
0.258123 0.473684 0.213816 0.200957 0.635821 0.0487029 0.125849 19 335
0.253060 0.368421 0.319079 0.118421 0.58806 0.0517097 0.129976 19 335
0.247998 0.368421 0.298246 0.118421 0.546269 0.0668266 0.130796 19 335
0.242935 0.368421 0.164912 0.118421 0.519403 0.0438154 0.132972 19 335
0.237873 0.315789 0.184211 0.0657895 0.453731 0.0755084 0.127261 19 335
0.232810 0.315789 0.184211 0.115789 0.441791 0.0522566 0.156077 19 335
0.227748 0.421053 0.0789474 0.239234 0.4 0.0643875 0.137313 19 335
0.222685 0.157895 0.342105 0.0953947 0.364179 0.0660535 0.141288 19 335
0.217623 0.0526316 0.384868 0.0526316 0.358209 0.0371399 0.16845 19 335
0.212560 0.0526316 0.447368 -0.00986842 0.301493 0.0859718 0.158218 19 335
0.207498 0.0526316 0.280702 0.0526316 0.256716 0.0890779 0.143957 19 335
0.202435 0.105263 0.144737 0.105263 0.214925 0.0903706 0.128718 19 335
0.197373 0.157895 0.0921053 0.157895 0.197015 0.0771284 0.132687 19 335
0.192310 0.105263 0.0822368 0.105263 0.140299 0.0829431 0.107658 19 335
0.187248 0.157895 0.0643275 0.157895 0.131343 0.0656716 0.119295 19 335
0.182185 0.105263 0.116959 0.105263 0.110448 0.0581569 0.104634 19 335
0.177123 0.0526316 0.0902256 0.0526316 0.0865672 0.0686052 0.083626 19 335
0.172060 0 0.111111 0 0.0537313 0.0658022 0.0508412 19 335
0.166998 0 0.125 0 0.0328358 0.0683547 0.0299868 19 335
0.161935 0 0 0 0.0208955 0.0624378 0.0208955 19 335
0.156873 0 0 0 0.0179104 0.0396653 0.0179104 19 335
0.151810 0 0 0 0.0119403 0.0358209 0.0119403 19 335
0.146748 0 0 0 0.0119403 0.0252026 0.0119403 19 335
0.141685 0 0 0 0.00298507 0.0178483 0.00298507 19 335
0.136623 0 0 0 0 0.0113314 0 19 335
0.133248 0 0 0 0 0.00892857 0 19 335
0.129873 0 0 0 0 0.00617284 0 19 335
0.126498 0 0 0 0 0.00595238 0 19 335
0.123123 0 0 0 0 0.00576369 0 19 335
0.119748 0 0 0 0 0.00302115 0 19 335
0.116373 0 0 0 0 0.00571429 0 19 335
0.112998 0 0 0 0 0 0 19 335
0.109623 0 0 0 0 0 0 19 335
0.106248 0 0 0 0 0 0 19 335
0.102873 0 0 0 0 0 0 19 335
0.099498 0 0 0 0 0 0 19 335
0.096123 0 0 0 0 0 0 19 335
0.092748 0 0 0 0 0 0 19 335
0.089373 0 0 0 0 0 0 19 335
0.085998 0 0 0 0 0.00285714 0 19 335
0.082623 0 0 0 0 0.00290698 0 19 335
0.080373 0 0 0 0 0 0 19 335
0.078123 0 0 0 0 0 0 19 335
0.075873 0 0 0 0 0 0 19 335
0.073623 0 0 0 0 0 0 19 335
0.071373 0 0 0 0 0 0 19 335
0.069123 0 0 0 0 0 0 19 335
0.066873 0 0 0 0 0 0 19 335
0.064623 0 0 0 0 0 0 19 335
0.062373 0 0 0 0 0 0 19 335
0.060123 0 0 0 0 0 0 19 335
0.055623 0 0 0 0 0 0 19 335
