#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00438299 0.00664106 0.00172146 0.0049731 0.00871694 0.00188702 0.00620543 0.00860685 0.0021817 0.00957967 0.00990969 0.00491673 10.375 10.625 1.6468e+06 390181 61092 42160 16013
10.75 0.0140676 0.0141167 0.00493605 0.0141455 0.0166877 0.00435447 0.0190006 0.0152333 0.00648989 0.0295296 0.0168323 0.0140372 10.625 10.875 1.01206e+06 276360 50721 31092 12031
11 0.0340836 0.0238365 0.00757763 0.0311876 0.0280003 0.00566281 0.0444776 0.0255387 0.0103822 0.063535 0.0252469 0.0247232 10.875 11.125 600008 168544 38051 21377 7811
11.25 0.0761742 0.0344708 0.0115956 0.0636607 0.0393623 0.00782635 0.0893785 0.0381703 0.0117379 0.12495 0.027041 0.028652 11.125 11.375 345582 91648 26550 13883 4943
11.5 0.141964 0.0425158 0.00927131 0.0975531 0.0424512 0.000698864 0.15922 0.047091 0.00877585 0.208523 0.0251951 0.0306067 11.375 11.625 198680 49518 15186 9335 3092
11.75 0.214081 0.0555735 0.00202939 0.120044 0.0593972 -0.00289393 0.245277 0.0583529 0.00245517 0.301458 0.0403196 0.0211572 11.625 11.875 113381 26980 4772 6414 2029
12 0.264468 0.0675285 -0.00521982 0.180153 0.077187 -0.00725882 0.2849 0.0800756 -0.00845951 0.325417 0.0585837 0.00636721 11.875 12.125 64388 14283 506 4452 1269
12.25 0.2611 0.0641869 -0.00299346 0.290576 0.0834174 0.0101614 0.260305 0.075734 -0.0090197 0.285025 0.0613786 0.0073199 12.125 12.375 35795 7296 51 2907 830
12.5 0.211065 0.0503707 0.00427526 0.348901 0.055395 0.0253966 0.182012 0.0501213 0.00127101 0.239343 0.0505409 0.00677633 12.375 12.625 19703 3756 14 1712 547
12.75 0.127609 0.0306081 0.0151913 0.260211 -0.00105637 0.233216 0.0792077 0.028735 -0.00171399 0.152794 0.0293512 0.0252091 12.625 12.875 10345 1825 3 558 391
13 0.0849897 0.0279776 0.0207095 0.144483 0.0384088 0.0345885 0.00413251 0.0337774 0.0104171 0.111562 0.0290323 0.0173421 12.875 13.125 5358 790 1 57 243
13.25 0.0384967 0.0149596 0.0104321 -0.917616 0.0219106 0.0210342 0.0823839 0.0219106 0.0210342 0.0264832 0.0156078 0.00487554 13.125 13.375 2601 319 0 2 161
13.5 0.0124193 0.00202179 0.014862 -0.962371 0.0122295 0.00658518 0.0376294 0.0122295 0.00658518 0.0262657 0.0118284 0.00712633 13.375 13.625 1182 119 0 1 88
13.75 -0.0300926 0.00694448 0.0110323 -0.967593 0.00925928 0.00462961 -0.967593 0.00925928 0.00462961 -0.0486737 0.0138889 0.00462961 13.625 13.875 480 48 0 0 37
14 -0.0957602 0.0116959 0 -0.97076 0.0116959 0 -0.97076 0.0116959 0 -0.97076 0.0116959 0 13.875 14.125 179 8 0 0 0
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 41 0 0 0 0
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 7 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 2 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
