#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.000686471 0.00171044 0.000637024 0.000772324 0.00257011 0.000685929 0.00139771 0.002448 0.00126526 0.00238123 0.00372946 0.00239486 10.375 10.625 1.64234e+06 403442 69809 27319 1659
10.75 0.00301251 0.00458354 0.00264857 0.00337296 0.0059323 0.00291091 0.00623602 0.00850308 0.00552299 0.0105276 0.0092019 0.00970941 10.625 10.875 983650 268488 55572 19975 1215
11 0.0111008 0.0132319 0.00844857 0.0105954 0.0147765 0.00809733 0.0167577 0.0176499 0.0119598 0.017718 0.00998988 0.016563 10.875 11.125 549519 141047 39038 13171 801
11.25 0.0333104 0.0254777 0.020955 0.0294673 0.0249832 0.0183295 0.0470988 0.0291435 0.0288988 0.0685828 0.0255183 0.040214 11.125 11.375 302388 70564 25802 8861 540
11.5 0.0810035 0.0336477 0.034293 0.0532489 0.0283827 0.0241259 0.11119 0.0441972 0.0443107 0.174943 0.0457132 0.0586088 11.375 11.625 166252 34957 13894 5850 282
11.75 0.153953 0.0420416 0.0342996 0.0888042 0.0321413 0.0295641 0.180619 0.0515998 0.0342438 0.20679 0.0447034 0.0406895 11.625 11.875 89855 17305 3997 4174 171
12 0.217184 0.0652432 0.00995794 0.0721894 0.0723845 -0.0033617 0.258797 0.0695028 0.0127894 0.293772 0.0331383 0.0386366 11.875 12.125 47259 8267 399 2696 124
12.25 0.236846 0.0760843 -0.0022608 0.175472 0.193528 -0.00428233 0.271437 0.0793986 0.000733614 0.376621 0.100171 -0.00629926 12.125 12.375 24165 3609 28 1735 87
12.5 0.211583 0.0508707 0.00285929 0.131657 0.0494197 0.055262 0.198601 0.0516517 0.00368512 0.31499 0.0705441 0.0151765 12.375 12.625 11954 1614 6 961 60
12.75 0.114804 0.0279098 0.0205513 -0.720432 0.055261 0.0652529 0.0620239 0.0266905 0.0169414 0.140679 0.0294272 0.0535844 12.625 12.875 5517 613 0 285 36
13 0.0433096 0.0168647 0.0166944 -0.857143 0.0402811 0.0580796 -0.092437 0.0484226 0.0443036 0.102857 0.0423419 0.0419477 12.875 13.125 2356 221 0 34 25
13.25 -0.00790411 0.010936 0.0154896 -0.932432 0.027027 0.0281532 -0.932432 0.027027 0.0281532 0.0675676 -0.00225228 0.0382883 13.125 13.375 941 53 0 0 17
13.5 -0.0425369 0.00977194 0 -0.983713 0.00651461 0 -0.983713 0.00651461 0 0.0162867 0.00651461 0 13.375 13.625 324 17 0 0 8
13.75 0.0246913 0.0123457 0 -0.975309 0.0123457 0 -0.975309 0.0123457 0 -0.975309 0.0123457 0 13.625 13.875 83 2 0 0 0
14 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.875 14.125 16 0 0 0 0
14.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.125 14.375 1 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
