#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0423995 0.0109813 0.0246417 0.0341575 0.0159791 0.0204543 0.0490203 0.0168381 0.0264761 0.0628006 0.00803777 0.0388849 10.375 10.625 1.42945e+06 318435 36696 38950 37492
10.75 0.0873974 0.0216122 0.0368416 0.0724645 0.0375068 0.0279529 0.0926564 0.0257143 0.0359465 0.119408 0.0117912 0.0571887 10.625 10.875 893062 225588 28384 29409 28134
11 0.144157 0.032212 0.0420389 0.113143 0.0565634 0.0283281 0.148517 0.0358615 0.040022 0.180702 0.0122238 0.0576487 10.875 11.125 552853 154425 22268 20636 19822
11.25 0.19973 0.0359328 0.0305255 0.162233 0.0672049 0.0185371 0.197204 0.0402705 0.0251866 0.250676 0.0163656 0.0440829 11.125 11.375 334041 94310 16755 13288 12755
11.5 0.244506 0.0458324 0.00576583 0.179274 0.0759392 0 0.238825 0.0546378 0.00564498 0.304344 0.0227397 0.0138979 11.375 11.625 199843 54913 10790 8675 8012
11.75 0.28964 0.0574506 -0.00631815 0.203786 0.0837525 -0.0120813 0.27875 0.0746803 -0.0108201 0.32437 0.0373029 0.00261694 11.625 11.875 119374 31910 3780 5765 5086
12 0.301494 0.0635549 -0.00787854 0.240817 0.0921794 -0.0133296 0.281452 0.0853004 -0.0158853 0.32653 0.0449132 1.56164e-05 11.875 12.125 70357 18626 451 4007 3292
12.25 0.286794 0.0512434 -0.001513 0.398179 0.051275 0.0223439 0.282014 0.0695865 -0.0100971 0.309647 0.0321462 0.00879884 12.125 12.375 41470 10403 71 2672 2054
12.5 0.264128 0.0312155 0.0298788 0.279172 0.0655273 0.0265409 0.252044 0.0392767 0.0188654 0.254198 0.0256051 0.0408618 12.375 12.625 24446 5872 24 1708 1268
12.75 0.21223 0.019996 0.0662491 0.335514 -0.0133551 0.122013 0.207707 0.0277318 0.0644662 0.222774 0.0113474 0.0750774 12.625 12.875 14357 3350 9 579 887
13 0.164226 0.0146367 0.0724633 0.233381 0.0111339 0.114498 0.110304 0.0263494 0.0596471 0.176484 0.00960743 0.0801795 12.875 13.125 8155 1822 2 65 580
13.25 0.109402 0.00397092 0.0614048 -0.830913 0.00191832 0.106056 -0.164246 0.0437198 0.0816662 0.130428 0.00262564 0.0726598 13.125 13.375 4604 955 0 9 388
13.5 0.0788736 -0.00115049 0.0577555 -0.883548 -0.0039643 0.0797819 0.116452 -0.0039643 0.086224 0.0854442 -0.0032081 0.0595235 13.375 13.625 2497 479 0 1 258
13.75 0.0628234 -0.00960523 0.0479999 -0.906475 -0.00989211 0.073741 -0.906475 -0.0044964 0.0728417 0.0524293 -0.00810003 0.0354472 13.625 13.875 1340 228 0 0 73
14 0.0622565 -0.026455 0.0837619 -0.894265 -0.0268817 0.0967742 -0.894265 -0.0268817 0.0967742 -0.116487 0.00179213 0.110215 13.875 14.125 650 92 0 0 9
14.25 0.017653 -0.0141565 0.0385467 -0.933566 -0.027972 0.062937 -0.933566 -0.027972 0.062937 -0.933566 -0.027972 0.062937 14.125 14.375 327 41 0 0 0
14.5 0.0708662 -0.00787401 0.0629922 -0.929134 -0.00787401 0.0629922 -0.929134 -0.00787401 0.0629922 -0.929134 -0.00787401 0.0629922 14.375 14.625 131 4 0 0 0
14.75 -0.956522 -0.0217391 0.0434783 -0.956522 -0.0217391 0.0434783 -0.956522 -0.0217391 0.0434783 -0.956522 -0.0217391 0.0434783 14.625 14.875 46 0 0 0 0
15 0.2 0 0.2 -0.8 0 0.2 -0.8 0 0.2 -0.8 0 0.2 14.875 15.125 6 1 0 0 0
15.25 -0.5 0 0.5 -0.5 0 0.5 -0.5 0 0.5 -0.5 0 0.5 15.125 15.375 2 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
