#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00530637 0.00700441 0.00172175 0.00542094 0.00927182 0.00169217 0.00726224 0.00860078 0.00238192 0.0120814 0.00977326 0.00607801 10.375 10.625 1.6339e+06 385542 58914 42837 18997
10.75 0.0167321 0.0151548 0.00512307 0.0157009 0.0177461 0.00430978 0.0210471 0.016757 0.00608121 0.033669 0.0178626 0.0159333 10.625 10.875 1.0057e+06 272812 48958 31627 14248
11 0.0393328 0.0239051 0.00786492 0.0352656 0.0288584 0.00425962 0.0501282 0.0265737 0.0100991 0.0702633 0.0252792 0.024041 10.875 11.125 600446 169615 37209 21876 9220
11.25 0.0850018 0.0352286 0.00887069 0.070731 0.0360323 0.00547045 0.0989731 0.0374193 0.00980987 0.131284 0.0252232 0.027092 11.125 11.375 347628 93243 26160 14087 5964
11.5 0.152714 0.0411045 0.00716969 0.109318 0.0440951 0.000162482 0.167178 0.0454511 0.00710145 0.228285 0.0289043 0.0288924 11.375 11.625 200590 50674 14949 9530 3681
11.75 0.225508 0.0566791 0.00152095 0.141779 0.0558445 -0.00110005 0.249766 0.0631774 0 0.314751 0.0396756 0.0229077 11.625 11.875 115310 27830 4810 6539 2397
12 0.276063 0.0647538 -0.00442004 0.203345 0.0675824 0.00409597 0.288235 0.0697354 -0.00569218 0.345918 0.0600772 0.00504309 11.875 12.125 65628 14980 523 4540 1510
12.25 0.253046 0.0663427 -0.00442645 0.344424 0.114258 -0.0220221 0.254042 0.0704994 -0.00697455 0.309284 0.0557673 0.00759757 12.125 12.375 36946 7748 56 2979 996
12.5 0.207579 0.0482994 0.00351202 0.198963 0.0863136 0.0145652 0.172604 0.0558358 -0.00349909 0.251507 0.0383571 0.0176052 12.375 12.625 20430 4021 14 1737 643
12.75 0.143271 0.0387463 0.014789 0.257528 0.0519741 0.0335712 0.102356 0.0377225 0.00513077 0.15182 0.0450094 0.0178018 12.625 12.875 10979 2013 3 580 473
13 0.0723139 0.0249423 0.0195303 0.14494 0.0361595 0.0924724 0.0116063 0.0127947 0.02384 0.102386 0.0207292 0.0183206 12.875 13.125 5697 895 1 60 282
13.25 0.0353576 0.00350881 0.0209411 -0.921053 0.0222672 0.0255061 0.0789474 0.0222672 0.0255061 0.0519204 0.0130758 0.0265878 13.125 13.375 2860 390 0 2 185
13.5 0.05083 0 0.0123436 -0.942459 0.0139494 0.0122058 -0.942459 0.0139494 0.0122058 0.0492769 -0.000804067 0.0135387 13.375 13.625 1296 149 0 0 121
13.75 -0.0182046 0.012912 0.00184727 -0.96648 0.00558656 0.00558662 -0.96648 0.00558656 0.00558662 -0.0396512 0.0206658 0 13.625 13.875 595 58 0 0 41
14 -0.0583333 0.0833333 0 -0.975 0.005 0 -0.975 0.005 0 0.025 0.005 0 13.875 14.125 212 12 0 0 2
14.25 0.0377358 0.018868 0 -0.962264 0.018868 0 -0.962264 0.018868 0 -0.962264 0.018868 0 14.125 14.375 54 1 0 0 0
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 10 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 2 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
