#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.1 0.263656 0.0230689 0.0253342 0.158566 0.0397785 0.0362091 0.286135 0.0255043 0.0250274 0.293069 0.0195382 0.0188417 10 10.2 57008 18028 1632 3571 3138
10.3 0.273288 0.0250293 0.0263051 0.143234 0.0411882 0.0414354 0.279842 0.0288031 0.0296081 0.309917 0.0194752 0.0206443 10.2 10.4 51809 15859 821 3559 2868
10.5 0.268525 0.023266 0.0247124 0.143619 0.0468745 0.0518753 0.27921 0.0307366 0.0277187 0.297339 0.0208822 0.0196637 10.4 10.6 45040 13392 320 3337 2540
10.7 0.252127 0.0214136 0.0191834 0.121208 0.050755 0.0518507 0.242585 0.0265545 0.0247788 0.290965 0.0199845 0.0162033 10.6 10.8 35847 10236 120 2540 2163
10.9 0.212331 0.0150302 0.0154496 0.192812 0.0373775 0.0417503 0.186587 0.0215562 0.0197263 0.256308 0.0131013 0.0142344 10.8 11 23480 6177 35 1508 1466
11.1 0.160183 0.0172902 0.014686 -0.0512897 0.142535 0.267692 0.100367 0.0206107 0.0190561 0.18565 0.0212291 0.0159325 11 11.2 12046 2761 6 472 865
11.3 0.0828928 0.0141699 0.012711 -0.815918 0.0299231 0.0220068 -0.0227159 0.025961 0.026539 0.093582 0.0172365 0.0177419 11.2 11.4 4854 880 1 74 330
11.5 0.00208008 0.014537 0.0132909 -0.917749 0.0145231 0.0145931 -0.176829 0.0856065 0.141671 0.00812298 0.0178548 0.0253671 11.4 11.6 1631 185 0 6 82
11.7 0.0125816 0.0301534 0.031521 -0.949029 0.0119222 0.0116959 -0.949029 0.0122895 0.0116959 -0.00191295 0.0579877 0.0672228 11.6 11.8 440 29 0 0 9
11.9 0.0181818 0.0140763 0.0091728 -0.980769 0.0137362 0.00923079 -0.980769 0.0137362 0.00923079 -0.980769 0.0137362 0.00923079 11.8 12 88 2 0 0 0
12.1 -0.92 0.0628572 0.08 -0.928571 0.0535714 0.0714286 -0.928571 0.0535714 0.0714286 -0.928571 0.0535714 0.0714286 12 12.2 8 0 0 0 0
12.3 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
