#Observed stellar mass range: 11.4 < log10(M*/Msun) < 11.6
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.865623 0.784946 0.0517884 0.0543526 0.921469 0.0317186 0.0177938 279 1961
0.858029 0.770609 0.0502862 0.0550538 0.90974 0.0371904 0.012304 279 1961
0.850435 0.759857 0.061131 0.0220789 0.918409 0.027191 0.0166643 279 1961
0.842842 0.74552 0.0726621 0.0198253 0.915859 0.0297756 0.0122762 279 1961
0.835248 0.759857 0.0709126 0.0253434 0.916879 0.0252557 0.0165405 279 1961
0.827654 0.777778 0.0571737 0.0240089 0.915349 0.0234062 0.0181631 279 1961
0.820060 0.763441 0.0575468 0.0250688 0.914329 0.0244461 0.0161914 279 1961
0.812467 0.756272 0.0706507 0.0105097 0.917899 0.0226586 0.0175704 279 1961
0.804873 0.792115 0.0578853 0.0245471 0.917389 0.0203056 0.0154377 279 1961
0.797279 0.767025 0.0615463 0.0270251 0.91025 0.0210521 0.0156617 279 1961
0.789685 0.777778 0.0653595 0.0251462 0.900561 0.02608 0.00989562 279 1961
0.782092 0.777778 0.0512378 0.0269361 0.901071 0.0209314 0.0111782 279 1961
0.774498 0.781362 0.0680356 0.016481 0.903111 0.0202913 0.00990081 279 1961
0.766904 0.78853 0.0580304 0.0201094 0.898521 0.0236558 0.00893283 279 1961
0.759310 0.784946 0.0563236 0.0237522 0.902091 0.0135029 0.0136016 279 1961
0.751717 0.810036 0.0429053 0.0339164 0.902091 0.0211035 0.0119997 279 1961
0.744123 0.842294 0.0305384 0.0457823 0.896481 0.0238448 0.00438601 279 1961
0.736529 0.835125 0.0391603 0.0367383 0.892402 0.0250767 0.00866818 279 1961
0.728935 0.820789 0.0419566 0.0325002 0.896991 0.0226779 0.00947416 279 1961
0.721342 0.83871 0.0341227 0.0387096 0.896481 0.0206485 0.0119618 279 1961
0.713748 0.824373 0.0270558 0.0505939 0.898011 0.0178137 0.0131298 279 1961
0.706154 0.831541 0.0322886 0.0491145 0.902601 0.0187476 0.0172194 279 1961
0.698560 0.849462 0.017683 0.0720901 0.894442 0.0180238 0.0175689 279 1961
0.690967 0.817204 0.0312806 0.0541985 0.887812 0.018474 0.0156482 279 1961
0.683373 0.799283 0.0382168 0.0434692 0.891382 0.0164832 0.0204651 279 1961
0.678310 0.81362 0.0435228 0.0370243 0.890872 0.0195054 0.0196856 279 1961
0.673248 0.784946 0.0455622 0.0376344 0.891892 0.0152381 0.0222074 279 1961
0.668185 0.784946 0.0456027 0.0362283 0.891382 0.0178964 0.0240402 279 1961
0.663123 0.784946 0.053204 0.0237522 0.890872 0.0172122 0.0243016 279 1961
0.658060 0.781362 0.0410318 0.0367968 0.885263 0.0194745 0.0223444 279 1961
0.652998 0.792115 0.0322096 0.0529842 0.887812 0.0182131 0.0229474 279 1961
0.647935 0.759857 0.0596555 0.0179211 0.890362 0.0179663 0.0296153 279 1961
0.642873 0.763441 0.054741 0.0208248 0.884243 0.0207438 0.0301535 279 1961
0.637810 0.78853 0.0375565 0.0355184 0.891892 0.0175322 0.0298817 279 1961
0.632748 0.770609 0.0559803 0.019258 0.892912 0.0189439 0.0311311 279 1961
0.627685 0.767025 0.0520704 0.0261344 0.878633 0.0250055 0.0214905 279 1961
0.622623 0.763441 0.0639928 0.0181578 0.883733 0.0179526 0.0293304 279 1961
0.617560 0.759857 0.0623656 0.0265233 0.878633 0.018574 0.0238401 279 1961
0.612498 0.802867 0.027198 0.0437765 0.875574 0.0171545 0.0289242 279 1961
0.607435 0.784946 0.044322 0.0293907 0.872514 0.0191827 0.0302469 279 1961
0.602373 0.784946 0.0483871 0.019232 0.871494 0.0189553 0.0303458 279 1961
0.597310 0.799283 0.036011 0.0335489 0.873024 0.0183163 0.0342082 279 1961
0.592248 0.802867 0.0269198 0.0437433 0.864355 0.0252789 0.0307083 279 1961
0.587185 0.78853 0.0415349 0.0241325 0.868434 0.0218773 0.0306104 279 1961
0.582123 0.781362 0.0393277 0.026362 0.861295 0.0229714 0.0308547 279 1961
0.577060 0.792115 0.0254529 0.0421147 0.855176 0.0262896 0.0304471 279 1961
0.571997 0.792115 0.0225195 0.045846 0.849057 0.0342242 0.0284557 279 1961
0.566935 0.78853 0.0227903 0.0488045 0.855176 0.0229219 0.0356973 279 1961
0.561872 0.770609 0.0362872 0.04378 0.857726 0.0258641 0.0353572 279 1961
0.556810 0.781362 0.0259774 0.0531569 0.855176 0.0273266 0.0353248 279 1961
0.551747 0.792115 0.0231027 0.0556282 0.844977 0.0314708 0.031893 279 1961
0.546685 0.777778 0.0222222 0.0613027 0.848037 0.0278607 0.0370268 279 1961
0.541622 0.770609 0.0129728 0.0679066 0.840388 0.0319201 0.0370383 279 1961
0.536560 0.774194 0.000454366 0.077991 0.841407 0.0260495 0.0379739 279 1961
0.531497 0.763441 0.0092864 0.0721966 0.825089 0.0331425 0.034452 279 1961
0.526435 0.767025 0.0178806 0.0546963 0.825599 0.0312151 0.0378822 279 1961
0.521372 0.763441 0.0242686 0.0561238 0.81744 0.0355769 0.0341735 279 1961
0.516310 0.763441 0.0154053 0.0700102 0.81795 0.0309412 0.0352496 279 1961
0.511247 0.749104 0.0352098 0.0506912 0.81999 0.0280706 0.040364 279 1961
0.506185 0.759857 0.0265511 0.0692737 0.811321 0.0305424 0.0365099 279 1961
0.501122 0.752688 0.0316256 0.0714382 0.811831 0.0323326 0.0383264 279 1961
0.496060 0.74552 0.0355749 0.057756 0.807751 0.0332745 0.0398635 279 1961
0.490997 0.759857 0.0122952 0.0826913 0.811831 0.0383027 0.039668 279 1961
0.485935 0.752688 0.0191067 0.0637993 0.804182 0.0344954 0.0386434 279 1961
0.480872 0.749104 0.0210573 0.0663083 0.802652 0.0346816 0.0391189 279 1961
0.475810 0.727599 0.0264998 0.0576956 0.801122 0.0360283 0.0413122 279 1961
0.470747 0.716846 0.0282522 0.0603241 0.81438 0.0222958 0.0497871 279 1961
0.465685 0.72043 0.0317438 0.0621387 0.797552 0.0300164 0.0467955 279 1961
0.460622 0.72043 0.0187003 0.0614706 0.789903 0.032834 0.0460931 279 1961
0.455560 0.695341 0.0328148 0.0616196 0.776645 0.0353346 0.0384299 279 1961
0.450497 0.684588 0.0284556 0.0692032 0.771035 0.0371073 0.0402831 279 1961
0.445435 0.695341 0.019733 0.0683812 0.763896 0.0324402 0.0418141 279 1961
0.440372 0.659498 0.0350624 0.0615082 0.765426 0.0325386 0.0489023 279 1961
0.435310 0.677419 0.028463 0.0674194 0.762366 0.0305092 0.0469064 279 1961
0.430247 0.641577 0.0448028 0.0595665 0.750127 0.0328183 0.0450713 279 1961
0.425185 0.630824 0.0559888 0.052446 0.742988 0.0357503 0.0446558 279 1961
0.420122 0.645161 0.0288719 0.0753939 0.736359 0.0374154 0.0451324 279 1961
0.415060 0.630824 0.0371598 0.0800998 0.732279 0.0330267 0.0480255 279 1961
0.409997 0.62724 0.0306546 0.0750662 0.72463 0.0315914 0.0510157 279 1961
0.404935 0.62724 0.0214085 0.0817856 0.706782 0.0347484 0.0437109 279 1961
0.399872 0.612903 0.00995392 0.0829887 0.697093 0.0310317 0.045651 279 1961
0.394810 0.612903 0.0131837 0.0741827 0.690974 0.0341034 0.0408669 279 1961
0.389747 0.598566 0.00283229 0.0826088 0.677206 0.0346501 0.0466594 279 1961
0.384685 0.551971 0.039333 0.0557307 0.656808 0.0421972 0.0379168 279 1961
0.379622 0.566308 0.012005 0.0893852 0.648139 0.0382452 0.0395356 279 1961
0.374560 0.555556 0.0255255 0.071513 0.64049 0.037353 0.0426467 279 1961
0.369497 0.548387 0.012219 0.0782379 0.625191 0.0449632 0.0405525 279 1961
0.364435 0.544803 0.00474668 0.079938 0.623661 0.0389662 0.0468589 279 1961
0.359372 0.548387 0.00826311 0.0928897 0.624171 0.0329552 0.0585836 279 1961
0.354310 0.501792 0.019947 0.0801054 0.598674 0.0332146 0.0510339 279 1961
0.349247 0.498208 0.0130703 0.0868482 0.582866 0.039392 0.0493895 279 1961
0.344185 0.476703 0.0232975 0.0783974 0.570627 0.0403422 0.0512724 279 1961
0.339122 0.483871 0.0383513 0.0750312 0.568587 0.0292087 0.0590938 279 1961
0.334060 0.444444 0.0576653 0.0490956 0.54156 0.0320714 0.0649297 279 1961
0.328997 0.419355 0.0384765 0.0736102 0.530342 0.0300861 0.0651518 279 1961
0.323935 0.419355 0.0492166 0.0657834 0.508924 0.0350626 0.0602125 279 1961
0.318873 0.383513 0.0493233 0.0704691 0.482407 0.0368238 0.0587057 279 1961
0.313810 0.397849 0.0258794 0.0922939 0.464559 0.0424405 0.0580031 279 1961
0.308748 0.376344 0.0418377 0.0742607 0.45691 0.0396077 0.0560945 279 1961
0.303685 0.354839 0.0396057 0.0770609 0.434472 0.0443519 0.054175 279 1961
0.298623 0.354839 0.0235397 0.094422 0.417644 0.0345775 0.0643038 279 1961
0.293560 0.301075 0.05088 0.0698253 0.394697 0.033466 0.0616791 279 1961
0.288498 0.322581 0.0208156 0.0945105 0.372769 0.0416541 0.0607297 279 1961
0.283435 0.27957 0.0461877 0.0685146 0.353391 0.0422562 0.0610079 279 1961
0.278373 0.290323 0.01017 0.101298 0.329934 0.041054 0.067101 279 1961
0.273310 0.261649 0.0240656 0.0967551 0.306476 0.0410546 0.0721013 279 1961
0.268248 0.265233 0.0046083 0.128869 0.285569 0.037028 0.0758308 279 1961
0.263185 0.229391 0.0255894 0.0982431 0.27435 0.0310732 0.0856319 279 1961
0.258123 0.222222 0.00770478 0.1062 0.258542 0.0345024 0.0897104 279 1961
0.253060 0.179211 0.0207885 0.0896592 0.227945 0.0364853 0.0855135 279 1961
0.247998 0.16129 0.0366264 0.0748706 0.211117 0.0316067 0.0872429 279 1961
0.242935 0.157706 0.0139357 0.0918378 0.190719 0.0365758 0.08653 279 1961
0.237873 0.139785 0.0204938 0.0919762 0.165222 0.0419644 0.0848782 279 1961
0.232810 0.132616 0.0102407 0.0978339 0.156553 0.0394342 0.0906932 279 1961
0.227748 0.100358 0.0180626 0.0786193 0.130546 0.0434672 0.0792508 279 1961
0.222685 0.0967742 0.0163645 0.0796802 0.124426 0.0405687 0.0900263 279 1961
0.217623 0.078853 0.021147 0.063105 0.108618 0.0327725 0.0836441 279 1961
0.212560 0.0537634 0.0338278 0.0434807 0.0877104 0.0330465 0.0692025 279 1961
0.207498 0.0430108 0.0231049 0.0363882 0.0713921 0.0318436 0.0594874 279 1961
0.202435 0.0286738 0.0263262 0.0246738 0.0581336 0.0362254 0.0490381 279 1961
0.197373 0.0322581 0.0321811 0.0322581 0.0443651 0.0335015 0.0390382 279 1961
0.192310 0.00716846 0.0278315 0.00716846 0.0372259 0.0241921 0.0352047 279 1961
0.187248 0.00716846 0.0286311 0.00716846 0.0249873 0.0261257 0.0244522 279 1961
0.182185 0.00358423 0.0206093 0.00358423 0.0198878 0.0200957 0.0198878 279 1961
0.177123 0.00358423 0.0175425 0.00358423 0.0152983 0.0176778 0.0152983 279 1961
0.172060 0.00358423 0.0257045 0.00358423 0.0101989 0.0167242 0.0101989 279 1961
0.166998 0.00716846 0.0138842 0.00716846 0.00764916 0.0120624 0.00764916 279 1961
0.161935 0.00358423 0.00503646 0.00358423 0.00509944 0.0105093 0.00509944 279 1961
0.156873 0 0.0075188 0 0.00203978 0.00839319 0.00203978 279 1961
0.151810 0 0.00520833 0 0 0.00806045 0 279 1961
0.146748 0 0.00729927 0 0.00152983 0.00350795 0.00152983 279 1961
0.141685 0.00358423 0.000514131 0.00358423 0.000509944 0.00196326 0.000509944 279 1961
0.136623 0.00358423 0.000448029 0.00358423 0 0.0015674 0 279 1961
0.133248 0 0 0 0 0.00236855 0 279 1961
0.129873 0 0 0 0 0.000963391 0 279 1961
0.126498 0 0 0 0 0.00103093 0 279 1961
0.123123 0 0 0 0 0.000520291 0 279 1961
0.119748 0 0 0 0 0 0 279 1961
0.116373 0 0 0 0 0.000572082 0 279 1961
0.112998 0 0 0 0 0.000434594 0 279 1961
0.109623 0 0 0 0 0 0 279 1961
0.106248 0 0 0 0 0 0 279 1961
0.102873 0 0 0 0 0 0 279 1961
0.099498 0 0 0 0 0 0 279 1961
0.096123 0 0 0 0 0 0 279 1961
0.092748 0 0 0 0 0 0 279 1961
0.089373 0 0 0 0 0 0 279 1961
0.085998 0 0 0 0 0.000448029 0 279 1961
0.082623 0 0 0 0 0.000485909 0 279 1961
0.080373 0 0 0 0 0 0 279 1961
0.078123 0 0 0 0 0 0 279 1961
0.075873 0 0 0 0 0 0 279 1961
0.073623 0 0 0 0 0 0 279 1961
0.071373 0 0 0 0 0 0 279 1961
0.069123 0 0 0 0 0 0 279 1961
0.066873 0 0 0 0 0 0 279 1961
0.064623 0 0 0 0 0 0 279 1961
0.062373 0 0 0 0 0 0 279 1961
0.060123 0 0 0 0 0 0 279 1961
0.055623 0 0 0 0 0 0 279 1961
