#Observed stellar mass range: 10.4 < log10(M*/Msun) < 10.6
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.678310 0.244052 0.00507985 0.0307786 0.405544 0.0133014 0.0226729 23200 20708
0.673248 0.242974 0.00572519 0.0305756 0.402308 0.0130415 0.0234861 23200 20708
0.668185 0.241164 0.00440179 0.0309658 0.395258 0.0147957 0.0215922 23200 20708
0.663123 0.241379 0.00444521 0.0318505 0.393568 0.01365 0.0232378 23200 20708
0.658060 0.239526 0.00354074 0.0344391 0.390767 0.0117045 0.0257644 23200 20708
0.652998 0.236552 0.00350504 0.0323897 0.386179 0.0134079 0.024458 23200 20708
0.647935 0.234138 0.00358838 0.0326846 0.377342 0.0142185 0.0238328 23200 20708
0.642873 0.231078 0.0023037 0.0340537 0.373334 0.0128336 0.0262924 23200 20708
0.637810 0.225129 0.004135 0.0305174 0.365366 0.0149814 0.0237817 23200 20708
0.632748 0.223491 0.00400068 0.0321986 0.364835 0.0135448 0.0272185 23200 20708
0.627685 0.221595 0.00180894 0.0326973 0.359764 0.0135677 0.0277695 23200 20708
0.622623 0.22 0.00194956 0.0328811 0.352328 0.0133547 0.0259069 23200 20708
0.617560 0.21569 0.00210823 0.0324931 0.350299 0.0144474 0.0275645 23200 20708
0.612498 0.213707 0.00142597 0.0318314 0.346436 0.0135566 0.0288942 23200 20708
0.607435 0.2125 0.000542492 0.0335567 0.343732 0.0142321 0.0292626 23200 20708
0.602373 0.21069 0.000653312 0.0334186 0.336971 0.0156753 0.026659 23200 20708
0.597310 0.206595 0.00091216 0.0331564 0.337985 0.0137198 0.0299161 23200 20708
0.592248 0.205388 0.000219956 0.0321635 0.334508 0.0129587 0.0307332 23200 20708
0.587185 0.200086 0.000595942 0.0317698 0.328955 0.0136964 0.0314273 23200 20708
0.582123 0.195776 0.00122193 0.0308648 0.325526 0.012695 0.0349338 23200 20708
0.577060 0.190302 0.00325862 0.0281814 0.318476 0.016477 0.0300826 23200 20708
0.571997 0.187198 0.00345626 0.027375 0.318428 0.0112772 0.0349678 23200 20708
0.566935 0.18431 0.00447424 0.0271723 0.311426 0.0140023 0.0320587 23200 20708
0.561872 0.183922 0.00352378 0.0282031 0.306258 0.0125198 0.0332251 23200 20708
0.556810 0.183103 0.00321269 0.0296728 0.301574 0.0145481 0.032725 23200 20708
0.551747 0.181724 0.00243375 0.030305 0.295924 0.0144369 0.0308531 23200 20708
0.546685 0.179095 0.0017029 0.0326778 0.293896 0.0123748 0.0321745 23200 20708
0.541622 0.175517 0.00168671 0.0326403 0.288874 0.0139031 0.0298958 23200 20708
0.536560 0.171853 0.000905409 0.0307939 0.282982 0.0142071 0.0301599 23200 20708
0.531497 0.170388 0.00189124 0.0329362 0.282644 0.0116351 0.0334978 23200 20708
0.526435 0.169009 0 0.0331812 0.279167 0.0104933 0.0346566 23200 20708
0.521372 0.164957 -0.00177754 0.034282 0.273759 0.0101218 0.0352791 23200 20708
0.516310 0.163319 0 0.03376 0.267868 0.0106065 0.0338746 23200 20708
0.511247 0.16056 0.000444293 0.0326117 0.262507 0.0119748 0.032997 23200 20708
0.506185 0.158147 -0.000703126 0.0333186 0.260141 0.00989234 0.0343363 23200 20708
0.501122 0.15306 -0.000322327 0.0329752 0.254394 0.0101606 0.0335495 23200 20708
0.496060 0.149052 0.000519529 0.0315 0.254732 0.0100289 0.0370609 23200 20708
0.490997 0.148017 -0.000143498 0.0312492 0.249034 0.0102086 0.0371849 23200 20708
0.485935 0.144828 0.0004168 0.0302898 0.242805 0.00789687 0.0375427 23200 20708
0.480872 0.140517 0.000808924 0.0297765 0.239811 0.00624892 0.0388899 23200 20708
0.475810 0.137371 0.00131045 0.0314405 0.236624 0.00833406 0.0391041 23200 20708
0.470747 0.133966 0.00203733 0.0324547 0.230925 0.00875658 0.0394666 23200 20708
0.465685 0.131336 0.00251092 0.0322402 0.228028 0.00830546 0.038358 23200 20708
0.460622 0.129353 0.00143322 0.0337939 0.224116 0.00744276 0.0392244 23200 20708
0.455560 0.124655 0.0023981 0.0343323 0.217211 0.00764394 0.0400953 23200 20708
0.450497 0.119914 0.00283164 0.0342241 0.213637 0.0061885 0.0413234 23200 20708
0.445435 0.117328 0.00353925 0.0327655 0.208084 0.00668629 0.0398186 23200 20708
0.440372 0.113621 0.00264796 0.033861 0.201709 0.00789751 0.0390957 23200 20708
0.435310 0.11056 0.00330742 0.0343176 0.19944 0.00517918 0.0428514 23200 20708
0.430247 0.106767 0.0039456 0.0337739 0.194273 0.00578773 0.0402728 23200 20708
0.425185 0.104224 0.00285951 0.0342425 0.189782 0.00564064 0.0411358 23200 20708
0.420122 0.100647 0.00357508 0.0337071 0.182248 0.00516804 0.0396558 23200 20708
0.415060 0.0972845 0.00282108 0.0350221 0.179592 0.00419188 0.042208 23200 20708
0.409997 0.095431 0.00259948 0.0367743 0.173025 0.00497204 0.0432812 23200 20708
0.404935 0.0903879 0.00374465 0.0351082 0.165926 0.00638463 0.0416235 23200 20708
0.399872 0.0850431 0.00415768 0.0336036 0.162111 0.00498614 0.0437668 23200 20708
0.394810 0.0821983 0.00345644 0.0341269 0.156992 0.00613301 0.0446558 23200 20708
0.389747 0.0780172 0.0038733 0.0336216 0.150811 0.00541562 0.0442943 23200 20708
0.384685 0.0734052 0.00549685 0.0327922 0.14521 0.0067697 0.0441963 23200 20708
0.379622 0.0679741 0.00550681 0.0309945 0.141298 0.00734624 0.0452144 23200 20708
0.374560 0.0630603 0.00521473 0.0299313 0.134731 0.00659245 0.045565 23200 20708
0.369497 0.0603017 0.0040344 0.0296607 0.128501 0.00713736 0.0477213 23200 20708
0.364435 0.056681 0.00359305 0.0289796 0.122078 0.00905473 0.0470574 23200 20708
0.359372 0.0531897 0.00351764 0.0281635 0.116911 0.00700539 0.0470904 23200 20708
0.354310 0.0499138 0.0048947 0.0281251 0.106577 0.0100508 0.0428358 23200 20708
0.349247 0.0456034 0.00558824 0.0255534 0.100879 0.0104258 0.0437418 23200 20708
0.344185 0.0426724 0.00573712 0.0258579 0.0946011 0.0102183 0.0420611 23200 20708
0.339122 0.0402155 0.00522638 0.0266475 0.0877439 0.00985993 0.040991 23200 20708
0.334060 0.0368534 0.00478617 0.0251862 0.0843635 0.00933436 0.040954 23200 20708
0.328997 0.0332759 0.00442237 0.0229839 0.0779892 0.0102668 0.0392723 23200 20708
0.323935 0.0297414 0.00582386 0.0218075 0.072146 0.0105802 0.0378827 23200 20708
0.318873 0.0268966 0.00547771 0.0204052 0.0648542 0.0104068 0.0342044 23200 20708
0.313810 0.0241379 0.00450084 0.0192714 0.0613772 0.0107654 0.0358021 23200 20708
0.308748 0.0214224 0.00508179 0.0171588 0.0532644 0.0116279 0.0319926 23200 20708
0.303685 0.019569 0.00484514 0.0161775 0.0501738 0.0104854 0.0315239 23200 20708
0.298623 0.0171121 0.0042573 0.0143989 0.0455862 0.00974044 0.0310437 23200 20708
0.293560 0.0155603 0.00461119 0.0137519 0.0403226 0.00937842 0.0289102 23200 20708
0.288498 0.0126724 0.00465373 0.0114307 0.0371354 0.00771787 0.0277355 23200 20708
0.283435 0.0111207 0.00516826 0.0101261 0.0333687 0.00641084 0.0257675 23200 20708
0.278373 0.0100862 0.00402344 0.00948566 0.029747 0.00727766 0.0234161 23200 20708
0.273310 0.00818965 0.00366755 0.00768857 0.0258837 0.00671872 0.0212408 23200 20708
0.268248 0.00689655 0.00353774 0.006559 0.0217307 0.00650506 0.0179804 23200 20708
0.263185 0.00672414 0.00271063 0.00650652 0.0191713 0.00705677 0.0160911 23200 20708
0.258123 0.00491379 0.00284142 0.00481861 0.0166119 0.00709588 0.014174 23200 20708
0.253060 0.0037931 0.00255207 0.00374625 0.0132316 0.00821223 0.0114703 23200 20708
0.247998 0.00310345 0.00202111 0.00306016 0.0112517 0.00870679 0.0100046 23200 20708
0.242935 0.00314655 0.00136557 0.00314655 0.00874058 0.00730169 0.00792793 23200 20708
0.237873 0.00237069 0.00151007 0.00237069 0.007147 0.00719669 0.00671677 23200 20708
0.232810 0.00142241 0.0019466 0.00142241 0.00564999 0.00639614 0.0053675 23200 20708
0.227748 0.000775862 0.00139907 0.000775862 0.00478076 0.00474508 0.00455847 23200 20708
0.222685 0.000474138 0.00148281 0.000474138 0.00381495 0.00477112 0.00367592 23200 20708
0.217623 0.000258621 0.00131648 0.000258621 0.00275256 0.00416756 0.00267218 23200 20708
0.212560 0.000301724 0.00102686 0.000301724 0.00226965 0.00338609 0.00222185 23200 20708
0.207498 0.000258621 0.00083272 0.000258621 0.00193162 0.00323711 0.001886 23200 20708
0.202435 0.000172414 0.000639003 0.000172414 0.00111068 0.00290401 0.00111068 23200 20708
0.197373 8.62069e-05 0.000514061 8.62069e-05 0.000676067 0.00252714 0.000676067 23200 20708
0.192310 8.62069e-05 0.000431682 8.62069e-05 0.000772648 0.00161949 0.000772648 23200 20708
0.187248 0.000215517 0.000200053 0.000215517 0.000627777 0.00129448 0.000627777 23200 20708
0.182185 0.00012931 0.000347994 0.00012931 0.000386324 0.000895179 0.000386324 23200 20708
0.177123 0 0.00023788 0 0.000144872 0.000666609 0.000144872 23200 20708
0.172060 0 0.000129472 0 4.82905e-05 0.000641671 4.82905e-05 23200 20708
0.166998 4.31034e-05 8.43934e-05 4.31034e-05 9.6581e-05 0.000248455 9.6581e-05 23200 20708
0.161935 0 4.63693e-05 0 9.6581e-05 0.000287804 9.6581e-05 23200 20708
0.156873 0 9.54608e-05 0 4.82905e-05 5.66964e-05 4.82905e-05 23200 20708
0.151810 0 0.000148104 0 0 0.000139431 0 23200 20708
0.146748 0 0 0 0 4.87757e-05 0 23200 20708
0.141685 0 4.61744e-05 0 0 0 0 23200 20708
0.136623 0 0 0 0 8.08277e-05 0 23200 20708
0.133248 0 0 0 0 4.5045e-05 0 23200 20708
0.129873 0 0 0 0 0 0 23200 20708
0.126498 0 0 0 0 0 0 23200 20708
0.123123 0 0 0 0 0 0 23200 20708
0.119748 0 0 0 0 0 0 23200 20708
0.116373 0 0 0 0 0 0 23200 20708
0.112998 0 0 0 0 0 0 23200 20708
0.109623 0 0 0 0 0 0 23200 20708
0.106248 0 0 0 0 0 0 23200 20708
0.102873 0 0 0 0 0 0 23200 20708
0.099498 0 0 0 0 0 0 23200 20708
0.096123 0 0 0 0 0 0 23200 20708
0.092748 0 0 0 0 0 0 23200 20708
0.089373 0 0 0 0 0 0 23200 20708
0.085998 0 0 0 0 0 0 23200 20708
0.082623 0 0 0 0 0 0 23200 20708
0.080373 0 0 0 0 0 0 23200 20708
0.078123 0 0 0 0 0 0 23200 20708
0.075873 0 0 0 0 0 0 23200 20708
0.073623 0 0 0 0 0 0 23200 20708
0.071373 0 0 0 0 0 0 23200 20708
0.069123 0 0 0 0 0 0 23200 20708
0.066873 0 0 0 0 0 0 23200 20708
0.064623 0 0 0 0 0 0 23200 20708
0.062373 0 0 0 0 0 0 23200 20708
0.060123 0 0 0 0 0 0 23200 20708
0.055623 0 0 0 0 0 0 23200 20708
