#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0139233 0.00855488 0.0029692 0.0130951 0.0112153 0.00189733 0.0163922 0.0115105 0.00240916 0.027266 0.00642418 0.0112604 10.375 10.625 1.5517e+06 357809 48080 43162 31563
10.75 0.037512 0.01675 0.00495966 0.0347787 0.0227468 0.00229584 0.0426541 0.0176914 0.005843 0.0573862 0.0107087 0.0169739 10.625 10.875 960427 250706 39073 32050 23343
11 0.0754941 0.0238136 0.00675373 0.065166 0.0309635 0.00240581 0.0819706 0.0243112 0.00695813 0.11163 0.0117459 0.0231398 10.875 11.125 589031 166845 30825 22761 15835
11.25 0.128892 0.0285853 0.00306563 0.107925 0.0404124 -0.00408863 0.136805 0.0271546 0.00376867 0.181057 0.0147911 0.0226658 11.125 11.375 346244 95964 22226 14707 10253
11.5 0.196971 0.0397929 -0.00160506 0.14269 0.0557774 -0.00793624 0.208745 0.0423195 -0.000733644 0.255795 0.0217759 0.0143882 11.375 11.625 204197 54186 13386 9926 6371
11.75 0.252013 0.0598233 -0.0072878 0.165326 0.077176 -0.0142718 0.266142 0.0630088 -0.00593501 0.318278 0.0387495 0.00795043 11.625 11.875 119375 30395 4363 6524 4069
12 0.287029 0.0624203 -0.00938421 0.197417 0.0990348 -0.0221361 0.291911 0.073786 -0.0111886 0.325665 0.0427978 0.00503436 11.875 12.125 69584 17218 482 4674 2580
12.25 0.266024 0.0638553 -0.00694641 0.247649 0.121151 -0.0305558 0.253331 0.0765319 -0.0123743 0.305843 0.0502408 0 12.125 12.375 40380 9346 66 3072 1627
12.5 0.23101 0.0451971 0.000941575 0.277013 0.0615144 0.00612366 0.200198 0.0512276 0.00039947 0.260735 0.0399486 0.00669223 12.375 12.625 22775 4968 22 1806 1022
12.75 0.158944 0.0307844 0.010155 0.27111 0.0314403 0.0303206 0.127554 0.0337235 0.00526655 0.168188 0.0282821 0.0141079 12.625 12.875 12969 2737 3 613 787
13 0.108983 0.0167568 0.0157193 -0.828606 1.02146 -0.957688 0.0866484 0.00570869 0.0240945 0.125561 0.0146864 0.0217342 12.875 13.125 7227 1410 0 59 480
13.25 0.0527963 0.0106316 0.0113701 0.0967846 0.0160772 0.0163987 -0.0282154 0.131752 -0.0238567 0.0686596 0.00928152 0.014226 13.125 13.375 3792 682 2 8 320
13.5 0.0347599 0.00139058 0.00709152 -0.937843 0.0073126 0.0103595 0.0621572 0.0073126 0.0103595 0.0317004 0.00507987 0.00515521 13.375 13.625 1933 292 0 2 197
13.75 0.0161613 0.00030756 0.00834078 -0.94994 0.00119185 0.00715137 -0.94994 0.00119185 0.00715137 0.0130226 0.00119185 0.00715137 13.625 13.875 957 118 0 0 54
14 0.0331632 0.00255102 0 -0.966837 0.00255102 0 -0.966837 0.00255102 0 0.0331632 0.00255102 0 13.875 14.125 418 26 0 0 6
14.25 0.0191083 0 0 -0.980892 0 0 -0.980892 0 0 0.0191083 0 0 14.125 14.375 170 13 0 0 2
14.5 0.0571429 0 1 -0.942857 0 0 -0.942857 0 0 -0.942857 0 0 14.375 14.625 37 2 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 10 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
