#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00617008 0.00777745 0.00173337 0.00658986 0.00936837 0.00191635 0.0082161 0.0103932 0.0022703 0.0129649 0.00909215 0.00634745 10.375 10.625 1.62247e+06 381627 57274 43445 21274
10.75 0.0186772 0.0169334 0.00461388 0.0180541 0.0191621 0.00310002 0.0221384 0.0168219 0.00506181 0.0349278 0.016943 0.0144173 10.625 10.875 999337 269621 47235 31954 15968
11 0.0453935 0.0252664 0.00754557 0.0415476 0.0271975 0.004723 0.0556921 0.0261689 0.00878875 0.075416 0.0211854 0.0210623 10.875 11.125 600754 170094 36502 22095 10499
11.25 0.0910105 0.0332028 0.0069522 0.0762942 0.0351966 0.00254788 0.1078 0.0344742 0.00785576 0.136298 0.0255984 0.0274417 11.125 11.375 348404 94190 25606 14321 6714
11.5 0.160349 0.0417429 0.00599924 0.111966 0.0487404 -0.00259323 0.178668 0.0417839 0.00644906 0.234621 0.0264083 0.0226565 11.375 11.625 201471 51493 14846 9733 4123
11.75 0.226872 0.0593811 -0.00135233 0.138071 0.0630154 -0.00688951 0.244766 0.0648925 -0.000732765 0.310899 0.0385011 0.0172218 11.625 11.875 116540 28497 4738 6566 2718
12 0.269146 0.0679634 -0.00835159 0.207825 0.0794299 -0.0142344 0.283749 0.0767272 -0.010573 0.333431 0.0534289 0.00585765 11.875 12.125 66531 15400 481 4624 1681
12.25 0.260334 0.0609496 -0.00444132 0.301823 0.118861 -0.0372429 0.260056 0.0654011 -0.00683439 0.302081 0.0582863 0.00172424 12.125 12.375 37657 8101 78 3048 1093
12.5 0.217807 0.0478199 0.00387347 0.304043 0.0570013 0.0375152 0.184878 0.0540462 0 0.263205 0.0484918 0.00592953 12.375 12.625 20977 4223 17 1782 713
12.75 0.151972 0.0377948 0.0113465 0.263032 0.0458437 0.0339221 0.1209 0.0348663 0.00800925 0.170341 0.0324876 0.0192773 12.625 12.875 11406 2179 5 591 561
13 0.0885174 0.0204794 0.0200326 -0.855279 0.0568045 0.0307334 0.0891654 0.0462884 0.0230766 0.113373 0.0203322 0.0290026 12.875 13.125 5925 943 0 54 319
13.25 0.050327 0.0111517 0.0251383 -0.91086 0.019852 0.0264695 0.0891398 0.019852 0.0264695 0.0657753 0.0065155 0.0216273 13.125 13.375 3007 438 0 2 214
13.5 0.0326004 0.00901717 0.00653052 -0.950158 0.0126582 0.0118671 -0.950158 0.0126582 0.0118671 0.0354533 0.00878268 0.0118671 13.375 13.625 1438 174 0 0 139
13.75 -0.00704372 -0.00045228 0.0156038 -0.977193 0.0017544 0.00526315 -0.977193 0.0017544 0.00526315 -0.0259735 0 0.0243902 13.625 13.875 637 67 0 0 41
14 0.025974 0 0 -0.974026 0 0 -0.974026 0 0 0.025974 0 0 13.875 14.125 243 12 0 0 4
14.25 -0.471831 0 0 -0.971831 0 0 -0.971831 0 0 -0.971831 0 0 14.125 14.375 73 2 0 0 0
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 11 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 2 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 1 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
