#Observed stellar mass range: 9.4 < log10(M*/Msun) < 9.6
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.827654 0.100558 0.00387675 0.0175895 0.297655 0.0297035 0.00711668 69323 18508
0.820060 0.0990869 0.00408842 0.0175537 0.286957 0.0302284 0.00673956 69323 18508
0.812467 0.0957547 0.0047251 0.0151315 0.278258 0.0309382 0.0066942 69323 18508
0.804873 0.0935332 0.00522804 0.0144743 0.268046 0.0311404 0.00716534 69323 18508
0.797279 0.0932735 0.00458756 0.0159059 0.25778 0.0307626 0.00727603 69323 18508
0.789685 0.0922493 0.00444141 0.0147721 0.246812 0.0313578 0.00596783 69323 18508
0.782092 0.0917589 0.00384507 0.0153836 0.238978 0.0299178 0.00709116 69323 18508
0.774498 0.0909366 0.00403056 0.0152102 0.234763 0.0298952 0.00892182 69323 18508
0.766904 0.0894076 0.00373131 0.0158726 0.229684 0.0288217 0.00928198 69323 18508
0.759310 0.0878208 0.00390916 0.0151435 0.223741 0.0286544 0.0107459 69323 18508
0.751717 0.0860465 0.00443889 0.0147269 0.214556 0.0294725 0.00891714 69323 18508
0.744123 0.0828152 0.00447072 0.0142334 0.205749 0.0305326 0.0089696 69323 18508
0.736529 0.0815025 0.00442331 0.0142119 0.198239 0.0312031 0.00899661 69323 18508
0.728935 0.0793387 0.00532931 0.0138042 0.19424 0.0305303 0.00971366 69323 18508
0.721342 0.0787329 0.00445081 0.0145804 0.186946 0.0320195 0.0101318 69323 18508
0.713748 0.0770019 0.00473706 0.0141168 0.182029 0.0325978 0.0107383 69323 18508
0.706154 0.0740447 0.00508421 0.012543 0.175005 0.0327492 0.0110653 69323 18508
0.698560 0.0717655 0.00548705 0.0134885 0.167819 0.0335696 0.0104014 69323 18508
0.690967 0.0701643 0.00597436 0.0137208 0.16166 0.0315213 0.0121163 69323 18508
0.683373 0.0676976 0.00622046 0.0130752 0.152583 0.035128 0.0090459 69323 18508
0.678310 0.0672937 0.00639842 0.0132626 0.149827 0.0374709 0.00838079 69323 18508
0.673248 0.0656781 0.00665586 0.0127846 0.151286 0.0338658 0.0121617 69323 18508
0.668185 0.0635576 0.0064989 0.0126271 0.145775 0.0338763 0.0106532 69323 18508
0.663123 0.0634421 0.00630872 0.0133473 0.140858 0.0354592 0.0097228 69323 18508
0.658060 0.0622449 0.00667418 0.0129139 0.140642 0.0323779 0.0125992 69323 18508
0.652998 0.0612639 0.0068823 0.0131765 0.13659 0.0319287 0.0116023 69323 18508
0.647935 0.0597637 0.00718863 0.0121975 0.134644 0.0307994 0.0130922 69323 18508
0.642873 0.0584799 0.0070255 0.0127296 0.128377 0.0344394 0.0110207 69323 18508
0.637810 0.0575278 0.00710895 0.0132245 0.128863 0.0307236 0.0132779 69323 18508
0.632748 0.0558256 0.00789078 0.0121698 0.122542 0.0320003 0.0116091 69323 18508
0.627685 0.0541956 0.00808185 0.0122749 0.121029 0.0308835 0.0140609 69323 18508
0.622623 0.0517 0.00836189 0.0114762 0.114977 0.031721 0.0116506 69323 18508
0.617560 0.0510076 0.00853065 0.0118583 0.11287 0.0292587 0.0133472 69323 18508
0.612498 0.0505316 0.00829023 0.0121794 0.109358 0.0306032 0.0116952 69323 18508
0.607435 0.0482524 0.00867478 0.0117955 0.105522 0.0299048 0.0110815 69323 18508
0.602373 0.0467954 0.00921699 0.0111349 0.100713 0.0292373 0.0109777 69323 18508
0.597310 0.0458001 0.00890715 0.011266 0.0996326 0.0285201 0.0129715 69323 18508
0.592248 0.0445018 0.00981283 0.010865 0.0981738 0.0287532 0.0137152 69323 18508
0.587185 0.0429728 0.00988961 0.0108996 0.0926626 0.0300548 0.0121212 69323 18508
0.582123 0.0411984 0.0105444 0.010597 0.0919602 0.0280807 0.0149704 69323 18508
0.577060 0.0405782 0.0107118 0.010979 0.0896369 0.0270415 0.0150596 69323 18508
0.571997 0.0399002 0.00993306 0.0122312 0.0867733 0.0269492 0.0145998 69323 18508
0.566935 0.0383278 0.00946716 0.0117351 0.0829371 0.0260087 0.0134022 69323 18508
0.561872 0.0366401 0.00981827 0.0112789 0.0785066 0.0259406 0.0131474 69323 18508
0.556810 0.0359188 0.00920759 0.0115042 0.0763454 0.0260545 0.0122297 69323 18508
0.551747 0.0348658 0.00912436 0.0117525 0.0766155 0.0252161 0.0131954 69323 18508
0.546685 0.0330482 0.00976104 0.0109191 0.0752107 0.0238763 0.0151709 69323 18508
0.541622 0.0315768 0.00946346 0.0108562 0.0714826 0.024635 0.0158735 69323 18508
0.536560 0.0294419 0.0101776 0.00961694 0.0681327 0.0248866 0.0135705 69323 18508
0.531497 0.0282879 0.0101409 0.009375 0.066836 0.0227035 0.0139811 69323 18508
0.526435 0.0276676 0.00898619 0.010067 0.0647288 0.0239085 0.0155309 69323 18508
0.521372 0.0264703 0.00858918 0.00975047 0.0621893 0.0250275 0.0146785 69323 18508
0.516310 0.0253307 0.00853979 0.00984095 0.058083 0.0264531 0.0129669 69323 18508
0.511247 0.0238016 0.00881352 0.00917504 0.0564621 0.0247672 0.0138073 69323 18508
0.506185 0.0227053 0.00879695 0.00892548 0.0534904 0.0234826 0.0141029 69323 18508
0.501122 0.0213061 0.00875346 0.00870166 0.0508969 0.0233783 0.0134262 69323 18508
0.496060 0.0200511 0.00830403 0.00827542 0.047547 0.0236056 0.0122831 69323 18508
0.490997 0.0182191 0.00844913 0.00732903 0.0485736 0.0202823 0.0143721 69323 18508
0.485935 0.0180748 0.00799151 0.00815202 0.0458721 0.0204528 0.0139716 69323 18508
0.480872 0.0170939 0.00796956 0.0079848 0.0427383 0.0206166 0.0136636 69323 18508
0.475810 0.0153773 0.00825404 0.0068735 0.0410093 0.0191126 0.0141932 69323 18508
0.470747 0.0151753 0.00745046 0.00773041 0.0382537 0.0188469 0.0134249 69323 18508
0.465685 0.0136318 0.00693995 0.00726715 0.0377134 0.017762 0.0137831 69323 18508
0.460622 0.0128529 0.00647688 0.00687316 0.0343095 0.0174147 0.012399 69323 18508
0.455560 0.0119874 0.00553023 0.00622119 0.03177 0.0170386 0.0130207 69323 18508
0.450497 0.0115402 0.00557033 0.00654729 0.0283661 0.0165839 0.0110911 69323 18508
0.445435 0.0107468 0.0052738 0.00642061 0.0280419 0.0158533 0.012713 69323 18508
0.440372 0.0102708 0.00484375 0.00631986 0.0247461 0.0152609 0.010502 69323 18508
0.435310 0.00973703 0.00427005 0.00620777 0.0243678 0.0139187 0.0119961 69323 18508
0.430247 0.00832336 0.00481415 0.00513449 0.0221526 0.0121162 0.0108658 69323 18508
0.425185 0.00810698 0.00411589 0.00550317 0.0197212 0.0122207 0.0100014 69323 18508
0.420122 0.00722704 0.0034716 0.00490728 0.017614 0.0110138 0.0086597 69323 18508
0.415060 0.00582779 0.00408489 0.00376705 0.0165874 0.0103936 0.00793762 69323 18508
0.409997 0.00519308 0.00356805 0.00353411 0.0149125 0.0102362 0.00666421 69323 18508
0.404935 0.00507768 0.00337648 0.00362014 0.0154528 0.00831932 0.00816563 69323 18508
0.399872 0.0045728 0.00307617 0.00328677 0.0145343 0.00734649 0.00795411 69323 18508
0.394810 0.00403906 0.00361359 0.00302263 0.0126432 0.00723322 0.00711652 69323 18508
0.389747 0.00379383 0.00307553 0.00309057 0.0114005 0.00758511 0.00707191 69323 18508
0.384685 0.00307257 0.00325692 0.00250944 0.010536 0.00623249 0.00708926 69323 18508
0.379622 0.00278407 0.00265771 0.00229026 0.00859088 0.00634036 0.00519411 69323 18508
0.374560 0.00223591 0.0027202 0.00194515 0.00837476 0.00595939 0.0057052 69323 18508
0.369497 0.00204838 0.00240224 0.00173447 0.00794251 0.00569815 0.00583738 69323 18508
0.364435 0.00203396 0.00187503 0.00186443 0.00691593 0.00582234 0.00469256 69323 18508
0.359372 0.00178873 0.00171936 0.00161908 0.00734817 0.00427745 0.00558353 69323 18508
0.354310 0.0016012 0.00203975 0.0014738 0.00632159 0.00378963 0.00489753 69323 18508
0.349247 0.00155792 0.00156919 0.00143053 0.00578128 0.00279867 0.00495398 69323 18508
0.344185 0.00145695 0.00120036 0.00136913 0.00416036 0.00348699 0.00355377 69323 18508
0.339122 0.00121172 0.00112755 0.00114194 0.0033499 0.00285784 0.00283078 69323 18508
0.334060 0.00100977 0.00105638 0.000969585 0.00275557 0.00261462 0.00234038 69323 18508
0.328997 0.000851088 0.000953055 0.00082145 0.00205317 0.00286056 0.00170522 69323 18508
0.323935 0.000879939 0.000995354 0.00086573 0.00243138 0.00236343 0.00226595 69323 18508
0.318873 0.000851088 0.000807648 0.000837865 0.00189107 0.00233347 0.00181889 69323 18508
0.313810 0.000577009 0.000786453 0.000562374 0.00199914 0.00169623 0.00188557 69323 18508
0.308748 0.000533733 0.000530205 0.000518677 0.00156689 0.00177368 0.00145285 69323 18508
0.303685 0.000346205 0.00066633 0.000346205 0.00172898 0.00150272 0.00167196 69323 18508
0.298623 0.000346205 0.000380595 0.000346205 0.00151286 0.00155822 0.00145976 69323 18508
0.293560 0.000187528 0.00045422 0.000187528 0.00108061 0.00168521 0.00108061 69323 18508
0.288498 0.000115402 0.000421071 0.000115402 0.00129674 0.00116013 0.00129674 69323 18508
0.283435 0.000129827 0.000309004 0.000129827 0.00075643 0.00151769 0.00075643 69323 18508
0.278373 0.000100977 0.000241289 0.000100977 0.000702399 0.00166494 0.000702399 69323 18508
0.273310 0.000100977 0.000278657 0.000100977 0.000540307 0.00109568 0.000540307 69323 18508
0.268248 0.000129827 0.000261568 0.000129827 0.000540307 0.00055085 0.000540307 69323 18508
0.263185 4.32757e-05 0.000293652 4.32757e-05 0.000270153 0.000846603 0.000270153 69323 18508
0.258123 0.000115402 0.000173468 0.000115402 0.000162092 0.000636925 0.000162092 69323 18508
0.253060 4.32757e-05 0.000155427 4.32757e-05 0.000108061 0.000352609 0.000108061 69323 18508
0.247998 2.88505e-05 0.000155659 2.88505e-05 0.000108061 0.000410193 0.000108061 69323 18508
0.242935 4.32757e-05 5.60757e-05 4.32757e-05 0.000162092 0.000201627 0.000162092 69323 18508
0.237873 1.44252e-05 8.47369e-05 1.44252e-05 0.000162092 0.000450346 0.000162092 69323 18508
0.232810 1.44252e-05 6.81091e-05 1.44252e-05 0.000108061 0.000410193 0.000108061 69323 18508
0.227748 0 4.40438e-05 0 0.000108061 0.000225996 0.000108061 69323 18508
0.222685 0 2.91006e-05 0 0.000108061 0.000122274 0.000108061 69323 18508
0.217623 0 3.3054e-05 0 5.40307e-05 0.000191821 5.40307e-05 69323 18508
0.212560 0 1.45503e-05 0 0 0.00018186 0 69323 18508
0.207498 0 5.86631e-05 0 0 5.75838e-05 0 69323 18508
0.202435 0 4.3651e-05 0 0 3.70975e-05 0 69323 18508
0.197373 1.44252e-05 1.03861e-06 1.44252e-05 0 0 0 69323 18508
0.192310 0 1.54638e-05 0 0 3.86892e-05 0 69323 18508
0.187248 0 1.68879e-05 0 0 4.54649e-05 0 69323 18508
0.182185 0 0 0 0 3.86892e-05 0 69323 18508
0.177123 0 0 0 0 5.75838e-05 0 69323 18508
0.172060 0 0 0 0 0 0 69323 18508
0.166998 0 1.41931e-05 0 0 0 0 69323 18508
0.161935 0 0 0 0 0 0 69323 18508
0.156873 0 0 0 0 0 0 69323 18508
0.151810 0 0 0 0 0 0 69323 18508
0.146748 0 0 0 0 0 0 69323 18508
0.141685 0 0 0 0 0 0 69323 18508
0.136623 0 0 0 0 0 0 69323 18508
0.133248 0 0 0 0 0 0 69323 18508
0.129873 0 1.42318e-05 0 0 0 0 69323 18508
0.126498 0 0 0 0 0 0 69323 18508
0.123123 0 0 0 0 0 0 69323 18508
0.119748 0 0 0 0 0 0 69323 18508
0.116373 0 0 0 0 0 0 69323 18508
0.112998 0 0 0 0 0 0 69323 18508
0.109623 0 0 0 0 0 0 69323 18508
0.106248 0 0 0 0 0 0 69323 18508
0.102873 0 0 0 0 0 0 69323 18508
0.099498 0 0 0 0 0 0 69323 18508
0.096123 0 0 0 0 0 0 69323 18508
0.092748 0 0 0 0 0 0 69323 18508
0.089373 0 0 0 0 0 0 69323 18508
0.085998 0 0 0 0 0 0 69323 18508
0.082623 0 0 0 0 0 0 69323 18508
0.080373 0 0 0 0 0 0 69323 18508
0.078123 0 0 0 0 0 0 69323 18508
0.075873 0 0 0 0 0 0 69323 18508
0.073623 0 0 0 0 0 0 69323 18508
0.071373 0 0 0 0 0 0 69323 18508
0.069123 0 0 0 0 0 0 69323 18508
0.066873 0 0 0 0 0 0 69323 18508
0.064623 0 0 0 0 0 0 69323 18508
0.062373 0 0 0 0 0 0 69323 18508
0.060123 0 0 0 0 0 0 69323 18508
0.055623 0 0 0 0 0 0 69323 18508
