#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0184957 0.00752576 0.00474182 0.0174984 0.0116533 0.0028371 0.0225526 0.0097672 0.00499221 0.0322099 0.00355305 0.0126782 10.375 10.625 1.52265e+06 349372 45174 42653 35231
10.75 0.0465769 0.0163502 0.00738044 0.0412773 0.0241422 0.00350523 0.0504301 0.0187733 0.00719712 0.0716254 0.00623173 0.021793 10.625 10.875 945046 245466 36445 31663 25845
11 0.0909715 0.0218794 0.00998085 0.0762447 0.0327587 0.00254427 0.102082 0.0211898 0.0115729 0.126866 0.00937732 0.0259573 10.875 11.125 582192 165652 28832 22456 17738
11.25 0.143921 0.0281795 0.0065123 0.119125 0.0432049 0.00121452 0.14602 0.0308694 0.00444803 0.192813 0.011406 0.0238599 11.125 11.375 345496 97560 21131 14835 11520
11.5 0.212324 0.0387184 -0.000375271 0.156726 0.0535617 -0.00223792 0.20943 0.0503656 -0.00600576 0.274302 0.0179082 0.0158989 11.375 11.625 203907 54865 12933 9718 7092
11.75 0.265794 0.0561765 -0.00601155 0.178653 0.0706433 -0.0081442 0.275305 0.0623576 -0.00839221 0.320459 0.0303142 0.00625414 11.625 11.875 120217 31224 4270 6436 4570
12 0.289309 0.0651789 -0.0109746 0.20243 0.120167 -0.0168461 0.3013 0.0791533 -0.0162491 0.308299 0.0449925 -0.000612676 11.875 12.125 70320 17765 452 4532 2867
12.25 0.27598 0.0561033 -0.00429201 0.339102 0.0718067 -0.00255588 0.262332 0.0663274 -0.00652182 0.301769 0.0461911 -0.00241643 12.125 12.375 40947 9812 79 3053 1795
12.5 0.23462 0.045247 5.71012e-05 0.365185 0.0465608 0.0141296 0.22299 0.0468109 -0.000347912 0.257925 0.0337584 0.00613153 12.375 12.625 23462 5344 19 1817 1107
12.75 0.164115 0.0277032 0.00718582 0.279327 0.0247948 0.0282636 0.110788 0.0323204 0.000965953 0.174867 0.0261486 0.00597912 12.625 12.875 13478 2899 5 623 852
13 0.105736 0.0178145 0.0158857 0.175845 0.0185483 0.0341216 0.071367 0.00973451 0.00781822 0.112174 0.0199843 0.012823 12.875 13.125 7489 1569 2 67 534
13.25 0.0746833 0.0086844 0.0141315 0.112791 0.0114908 0.0238887 -0.0300661 0.0239049 0.0184457 0.096918 0.00869709 0.0159778 13.125 13.375 4068 761 1 7 378
13.5 0.0393807 0.0013842 0.013298 -0.930233 0.00283611 0.0164492 0.0697674 0.00283611 0.0164492 0.0348329 0.00215155 0.0127187 13.375 13.625 2125 362 0 1 229
13.75 0.0172894 0.00641441 0.00330895 -0.956044 0.00549453 0.00659341 -0.956044 0.00549453 0.00659341 -0.0131868 0.0164835 0.00302595 13.625 13.875 1060 150 0 0 70
14 0.00231856 0 0.00366461 -0.971366 0.00220263 0.00220263 -0.971366 0.00220263 0.00220263 0.0286344 0 0.00220263 13.875 14.125 492 38 0 0 7
14.25 0.0248756 0 0.00497514 -0.975124 0 0.00497514 -0.975124 0 0.00497514 -0.975124 0 0.00497514 14.125 14.375 214 13 0 0 0
14.5 0.0638298 0 1 -0.93617 0 0 -0.93617 0 0 -0.93617 0 0 14.375 14.625 48 1 0 0 0
14.75 -0.947368 0 0 -0.947368 0 0 -0.947368 0 0 -0.947368 0 0 14.625 14.875 19 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 1 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
