#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 7.41985e-05 0.000357154 7.51886e-05 0.000120458 0.000566468 0.000121449 0.000440509 0.000846599 0.0004415 -9.92092e-07 9.92092e-07 1.68362e-05 10.375 10.625 1.32716e+06 319189 49403 6795 0
10.75 0.000446465 0.0014549 0.000446465 0.000811386 0.00230782 0.000811386 0.00222211 0.0042904 0.00222211 -1.60272e-05 1.60272e-05 6.94007e-05 10.625 10.875 725871 164327 35049 4468 0
11 0.00216144 0.00500053 0.00216144 0.00307794 0.00636514 0.00307794 0.00493719 0.0100599 0.00493719 -0.000154456 0.000154456 0.000295747 10.875 11.125 381586 77292 23512 2946 0
11.25 0.00988303 0.0158834 0.00988303 0.00907923 0.0169924 0.00907923 0.0265512 0.0256949 0.0265512 -0.00105296 0.00105296 0.00149507 11.125 11.375 194699 34199 14903 1920 0
11.5 0.032878 0.034409 0.0327427 0.023953 0.0287057 0.023953 0.0580735 0.0494255 0.0567018 -0.005867 0.005867 0.00549109 11.375 11.625 96231 14247 7277 1345 0
11.75 0.0732767 0.0397163 0.0685185 0.0321046 0.0250741 0.0306906 0.116687 0.0531739 0.104101 -0.0258522 0.0257527 0.0192325 11.625 11.875 45930 5740 2036 898 0
12 0.125906 0.0534373 0.101677 0.00540269 0.0270104 0.00545481 0.188459 0.0713785 0.144677 -0.0845973 0.0815533 0.0282999 11.875 12.125 21028 2304 200 553 0
12.25 0.156025 0.0573313 0.0320387 0.215979 0.0298991 0.187014 0.216369 0.0740921 0.0459114 -0.212593 0.169758 0.0434252 12.125 12.375 8903 803 14 366 0
12.5 0.112802 0.0577574 -0.00268343 -0.395601 0.176861 0.0708044 0.124867 0.0690485 -0.00754043 -0.395601 0.176861 0.0708044 12.375 12.625 3557 238 0 171 0
12.75 0.041633 0.0637224 0.00185698 -0.603528 0.152275 0.168988 0.0186939 0.0895698 -0.014918 -0.603528 0.152275 0.168988 12.625 12.875 1139 62 0 45 0
13 -0.170799 0.118457 0 -0.807163 0.110193 0.134986 -0.0571625 0.0909091 0.0716254 -0.807163 0.110193 0.134986 12.875 13.125 374 11 0 8 0
13.25 0.1 0.0625 0.0375 -0.9 0.1 0.0375 -0.9 0.1 0.0375 -0.9 0.1 0.0375 13.125 13.375 83 3 0 0 0
13.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 13.375 13.625 14 2 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
