#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
9.3 0.0891614 0.0329518 0.0265123 0.063949 0.0240275 0.022663 0.102681 0.0325977 0.0271723 0.117856 0.0520428 0.0367539 9.2 9.4 60771 18611 5807 3627 603
9.5 0.116633 0.0319571 0.0316302 0.0635815 0.0228213 0.0246992 0.139052 0.0384835 0.0350784 0.126955 0.0465073 0.0369158 9.4 9.6 47659 14048 3655 3173 531
9.7 0.145074 0.0378228 0.0347837 0.0759645 0.0284219 0.029802 0.174056 0.0431368 0.0392893 0.198823 0.0365309 0.0373146 9.6 9.8 38805 11107 2297 2683 437
9.9 0.165855 0.0367102 0.0377884 0.0478655 0.0273327 0.0272705 0.204487 0.0419911 0.0417569 0.212347 0.0566191 0.0468731 9.8 10 32757 8901 1260 2425 390
10.1 0.188664 0.0342276 0.0378824 0.0184859 0.0394293 0.0258226 0.242406 0.0421715 0.0418571 0.307458 0.033232 0.0322207 10 10.2 28916 7448 675 2359 343
10.3 0.184521 0.0373301 0.038209 -0.0196512 0.0284139 0.0326314 0.235995 0.0371604 0.0352984 0.291357 0.0423694 0.0505927 10.2 10.4 26164 6319 324 2240 348
10.5 0.182813 0.0368265 0.0391466 -0.0303015 0.0515497 0.055774 0.21358 0.0438968 0.040952 0.301184 0.0413295 0.050113 10.4 10.6 23341 5238 144 2023 353
10.7 0.183774 0.0320078 0.0365412 -0.112352 0.0456043 0.0329391 0.184951 0.0311252 0.0349444 0.313297 0.0217687 0.0247434 10.6 10.8 18767 3900 67 1624 315
10.9 0.162552 0.0253528 0.0266433 -0.18345 0.105399 0.100209 0.149303 0.0261656 0.0345166 0.289391 0.0207843 0.0283851 10.8 11 12747 2342 22 1007 226
11.1 0.139136 0.0245036 0.0266827 -0.0586032 0.0941309 0.132826 0.0762365 0.0297702 0.030729 0.26848 0.0291159 0.0344057 11 11.2 6693 1186 10 490 129
11.3 0.0728993 0.0225385 0.0243305 -0.0516253 0.477717 0.19583 -0.0165082 0.0386383 0.0264817 0.234381 0.03129 0.0322376 11.2 11.4 2305 376 3 141 48
11.5 0.0363588 0.0386943 0.034715 0.344913 0.0358208 0.041655 -0.079117 0.0569396 0.0608383 0.276128 0.044082 0.0539567 11.4 11.6 517 80 1 32 16
11.7 0.208547 0.105739 0.125214 -0.622951 1.00892 0.0878926 0.288372 0.0896767 0.196728 0.258427 0.111943 0.899453 11.6 11.8 63 6 1 4 0
11.9 -0.333333 0.47619 0.333333 -1 0.5 0 0 0.5 0 -1 0.5 0 11.8 12 4 3 0 1 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
