#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.000250927 0.000907168 0.000249071 0.000244237 0.0013019 0.000245091 0.000786336 0.00125851 0.000790607 0.00272602 0 0.00273715 10.375 10.625 1.55249e+06 385434 65905 17499 365
10.75 0.00119744 0.00281635 0.00118472 0.0014331 0.00397144 0.0014331 0.00310883 0.0046522 0.00303543 -7.32892e-05 0.00374605 -3.43177e-05 10.625 10.875 902308 233724 49788 12256 247
11 0.00562799 0.00933097 0.00550543 0.00623013 0.0105395 0.00612876 0.0107611 0.0128903 0.0103965 0.0307357 0.0337815 0.0307411 10.875 11.125 491710 116407 34399 7982 160
11.25 0.0223454 0.0209955 0.0204487 0.0203551 0.0202795 0.0195605 0.0349201 0.0309339 0.0303227 0.0359832 0.0198369 0.0359832 11.125 11.375 263394 55800 22321 5242 103
11.5 0.0593553 0.0350259 0.0456277 0.0386036 0.0259106 0.0317942 0.087548 0.0404567 0.0600475 0.0634719 0.0633626 0.0348106 11.375 11.625 139675 25558 11358 3606 66
11.75 0.124596 0.0370662 0.0682524 0.0576287 0.0286106 0.032538 0.165138 0.0485605 0.0853672 0.1886 0.0152647 0.0858257 11.625 11.875 72450 11822 3192 2417 34
12 0.183854 0.0588197 0.0434785 0.0243427 0.0791049 -0.0180985 0.23343 0.0712794 0.0409785 0.191079 0.0395681 0.0684927 11.875 12.125 36237 5340 308 1614 31
12.25 0.22053 0.0684946 0.00432275 0.219362 0.208584 0.0322639 0.26544 0.0778675 0.00257304 0.371536 0.101581 0.0137087 12.125 12.375 17365 2139 8 1020 23
12.5 0.180886 0.0430244 0.0139126 -0.482797 0.0865047 0.0457801 0.165314 0.043809 0.0111282 0.0172026 0.104339 0.00786406 12.375 12.625 7903 782 0 503 8
12.75 0.139936 0.0182155 0.0519464 -0.690772 0.0749345 0.0876964 0.0934004 -0.00507766 0.0378376 0.309228 0.0517015 0.104712 12.625 12.875 3310 254 0 139 9
13 0.0208473 0.017708 0.0241165 -0.849741 0.0569948 0.074266 0.0877591 -0.00949913 0.127375 0.039148 0.0368451 0.0641911 12.875 13.125 1243 85 0 16 9
13.25 0.0656168 0.0104987 0.0524935 -0.934383 0.0183727 0.0524935 -0.934383 0.0183727 0.0524935 0.0656168 0.0183727 0.0524935 13.125 13.375 399 18 0 0 3
13.5 0.0258621 0.0172414 0.00862074 -0.974138 0.0172414 0.00862074 -0.974138 0.0172414 0.00862074 0.0258621 0.0172414 0.00862074 13.375 13.625 122 6 0 0 2
13.75 -0.95 0 0 -0.95 0 0 -0.95 0 0 -0.95 0 0 13.625 13.875 20 0 0 0 0
14 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.875 14.125 1 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
