#Observed stellar mass range: 7.4 < log10(M*/Msun) < 7.6
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.409997 0.000152487 0.000890773 6.91877e-06 0.00021645 0.00138118 0.000139831 609890 13860
0.404935 0.000165604 0.000905028 1.46849e-05 0.00036075 0.0014353 0.000159232 609890 13860
0.399872 0.000160685 0.000958955 9.86905e-06 0.00036075 0.00153884 0.000213783 609890 13860
0.394810 0.000188559 0.0010025 3.02332e-05 0.00021645 0.00177162 4.14628e-05 609890 13860
0.389747 0.000203315 0.00108056 2.38444e-05 0.0002886 0.00120199 0.000201214 609890 13860
0.384685 0.000204955 0.00106324 2.35141e-05 0.00021645 0.00132994 0.00014385 609890 13860
0.379622 0.000196757 0.00112036 2.15217e-05 0.0002886 0.00136813 0.000130622 609890 13860
0.374560 0.000208234 0.0010723 3.09402e-05 0.00036075 0.00138903 0.00019425 609890 13860
0.369497 0.00018036 0.00111287 2.19472e-07 0.0001443 0.00156552 0.0001443 609890 13860
0.364435 0.000200036 0.00104182 2.3981e-05 0.00021645 0.00149337 0.00021645 609890 13860
0.359372 0.00018364 0.00102435 9.59882e-06 7.21501e-05 0.00139341 7.21501e-05 609890 13860
0.354310 0.000203315 0.00101065 2.4013e-05 0.0001443 0.00115778 0.0001443 609890 13860
0.349247 0.000173802 0.00102592 5.45672e-06 7.21501e-05 0.00138515 -4.50484e-07 609890 13860
0.344185 0.000173802 0.00104906 2.36106e-06 0 0.00141643 0 609890 13860
0.339122 0.000144288 0.00105955 -1.83566e-05 0.0001443 0.0013184 0.0001443 609890 13860
0.334060 0.00013609 0.000988593 -3.54341e-06 0.00021645 0.000963909 0.00021645 609890 13860
0.328997 0.000118054 0.00104963 -4.05245e-06 7.21501e-05 0.00110821 7.21501e-05 609890 13860
0.323935 0.000124613 0.000937163 -2.06289e-06 0.0001443 0.00130919 7.35345e-06 609890 13860
0.318873 0.000106577 0.000842159 -9.75342e-08 0.0001443 0.00100948 0.0001443 609890 13860
0.313810 9.34595e-05 0.000822501 -5.45783e-06 7.21501e-05 0.000995941 7.21501e-05 609890 13860
0.308748 9.50991e-05 0.000713698 -8.87577e-06 0 0.000773196 0 609890 13860
0.303685 7.54234e-05 0.000653111 0 0 0.00071582 0 609890 13860
0.298623 8.36216e-05 0.000575501 4.11684e-06 7.21501e-05 0.000653013 7.21501e-05 609890 13860
0.293560 6.55856e-05 0.000532439 5.15475e-06 7.21501e-05 0.000700647 7.21501e-05 609890 13860
0.288498 6.88649e-05 0.000441653 1.15472e-05 7.21501e-05 0.000743511 7.21501e-05 609890 13860
0.283435 4.91892e-05 0.000357306 -4.86096e-07 0 0.000587544 0 609890 13860
0.278373 3.44324e-05 0.000321014 -9.15839e-06 0 0.000485555 0 609890 13860
0.273310 2.45946e-05 0.000259006 2.10515e-07 0 0.000456274 0 609890 13860
0.268248 2.13153e-05 0.000180008 2.9807e-06 0 0.000242777 0 609890 13860
0.263185 2.2955e-05 0.000146533 3.32016e-06 0 0.000360447 0 609890 13860
0.258123 1.47568e-05 0.000130825 1.80279e-06 7.21501e-05 0.000221622 7.21501e-05 609890 13860
0.253060 8.1982e-06 9.29994e-05 -1.48436e-06 0 0.000211954 0 609890 13860
0.247998 4.91892e-06 7.87637e-05 -3.58369e-06 0 7.59994e-05 0 609890 13860
0.242935 6.55856e-06 5.58337e-05 -2.23848e-06 0 8.51064e-05 0 609890 13860
0.237873 8.1982e-06 3.6272e-05 2.80271e-06 0 0.000117578 0 609890 13860
0.232810 4.91892e-06 3.23259e-05 1.375e-06 0 0.000153233 0 609890 13860
0.227748 3.27928e-06 1.90914e-05 5.17607e-08 7.21501e-05 7.13425e-05 7.21501e-05 609890 13860
0.222685 0 1.11895e-05 0 0 0 0 609890 13860
0.217623 0 5.59473e-06 0 0 0 0 609890 13860
0.212560 0 5.43869e-06 0 0 0 0 609890 13860
0.207498 0 3.56e-06 0 0 0 0 609890 13860
0.202435 0 1.77998e-06 0 0 0 0 609890 13860
0.197373 0 1.86491e-06 0 0 0 0 609890 13860
0.192310 0 0 0 0 0 0 609890 13860
0.187248 0 0 0 0 0 0 609890 13860
0.182185 0 0 0 0 0 0 609890 13860
0.177123 0 0 0 0 0 0 609890 13860
0.172060 0 0 0 0 0 0 609890 13860
0.166998 0 0 0 0 0 0 609890 13860
0.161935 0 0 0 0 0 0 609890 13860
0.156873 0 0 0 0 0 0 609890 13860
0.151810 0 0 0 0 0 0 609890 13860
0.146748 0 0 0 0 0 0 609890 13860
0.141685 0 0 0 0 0 0 609890 13860
0.136623 0 0 0 0 0 0 609890 13860
0.133248 0 0 0 0 0 0 609890 13860
0.129873 0 0 0 0 0 0 609890 13860
0.126498 0 0 0 0 0 0 609890 13860
0.123123 0 0 0 0 0 0 609890 13860
0.119748 0 0 0 0 0 0 609890 13860
0.116373 0 0 0 0 0 0 609890 13860
0.112998 0 0 0 0 0 0 609890 13860
0.109623 0 0 0 0 0 0 609890 13860
0.106248 0 0 0 0 0 0 609890 13860
0.102873 0 0 0 0 0 0 609890 13860
0.099498 0 0 0 0 0 0 609890 13860
0.096123 0 0 0 0 0 0 609890 13860
0.092748 0 0 0 0 0 0 609890 13860
0.089373 0 0 0 0 0 0 609890 13860
0.085998 0 0 0 0 0 0 609890 13860
0.082623 0 0 0 0 0 0 609890 13860
0.080373 0 0 0 0 0 0 609890 13860
0.078123 0 0 0 0 0 0 609890 13860
0.075873 0 0 0 0 0 0 609890 13860
0.073623 0 0 0 0 0 0 609890 13860
0.071373 0 0 0 0 0 0 609890 13860
0.069123 0 0 0 0 0 0 609890 13860
0.066873 0 0 0 0 0 0 609890 13860
0.064623 0 0 0 0 0 0 609890 13860
0.062373 0 0 0 0 0 0 609890 13860
0.060123 0 0 0 0 0 0 609890 13860
0.055623 0 0 0 0 0 0 609890 13860
