#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 7.63273e-05 0.000461768 7.46131e-05 9.25022e-05 0.000817274 9.34582e-05 -9.57462e-07 0.000837281 9.53988e-07 -9.57462e-07 9.57462e-07 2.48461e-05 10.375 10.625 1.38085e+06 336418 53499 8554 0
10.75 0.000459021 0.00170393 0.000459021 0.000526788 0.00234602 0.000526788 0.00135593 0.00277863 0.00135593 -1.53436e-05 1.53436e-05 6.47765e-05 10.625 10.875 765750 179187 38736 5834 0
11 0.00266048 0.00558937 0.00266048 0.00361449 0.00662276 0.00361449 0.0067185 0.0105205 0.0067185 -0.000143468 0.000143468 0.00041776 10.875 11.125 405865 85237 26078 3789 0
11.25 0.0115928 0.0140183 0.0115681 0.0115359 0.013178 0.0115359 0.0231906 0.023496 0.0228226 -0.00136658 0.00136658 0.00189762 11.125 11.375 209736 38505 16586 2484 0
11.5 0.0379418 0.0340703 0.037543 0.0269586 0.0243652 0.0269586 0.0627711 0.0514769 0.0604278 -0.00673826 0.00673826 0.00560993 11.375 11.625 105063 16316 8161 1712 0
11.75 0.0862458 0.0398913 0.0771607 0.0411971 0.0271205 0.0387314 0.123902 0.0561378 0.108035 -0.0287763 0.0285965 0.0162756 11.625 11.875 51271 6790 2258 1120 0
12 0.143037 0.0517201 0.0902503 0.0357801 0.0394303 0.0205399 0.197042 0.076504 0.108339 -0.0942199 0.0888158 0.0258872 11.875 12.125 24007 2727 200 721 0
12.25 0.170283 0.0547871 0.0341075 0.0805518 0.186014 -0.00689283 0.236436 0.0703492 0.0522633 -0.227141 0.160258 0.0352975 12.125 12.375 10294 1009 13 453 0
12.5 0.138377 0.0535038 0.0120277 -0.426139 0.160491 0.0701052 0.152808 0.0452433 0.0136342 -0.426139 0.160491 0.0701052 12.375 12.625 4304 310 0 228 0
12.75 -0.0365086 0.0715616 -0.0159947 0.382096 0.126638 0.169578 -0.0372588 0.0701273 -0.0169743 -0.617904 0.131732 0.157933 12.625 12.875 1460 86 1 62 0
13 -0.00505054 0.0808081 0.030303 -0.838384 0.107071 0.109091 -0.171717 0.137374 0.00808078 -0.838384 0.107071 0.109091 12.875 13.125 513 18 0 9 0
13.25 0.0727273 0 0.363636 -0.927273 0.0454546 0.0272727 0.0727273 0.0090909 0.781818 -0.927273 0.0454546 0.0272727 13.125 13.375 115 5 0 1 0
13.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 13.375 13.625 29 3 0 0 0
13.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.625 13.875 1 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
