#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.000161841 0.000713379 0.000161797 0.000173842 0.0009803 0.000173842 0.000518176 0.000995569 0.000458852 -6.24688e-06 4.46454e-06 3.47908e-05 10.375 10.625 1.48941e+06 368854 61081 13348 0
10.75 0.000827403 0.00242071 0.000819605 0.00100955 0.00364234 0.000991793 0.00258818 0.00343127 0.00258818 -4.54157e-05 4.54157e-05 7.98915e-05 10.625 10.875 850503 211957 45499 9113 0
11 0.0043621 0.00716403 0.00432927 0.00482342 0.00832735 0.00479744 0.00954958 0.0113065 0.00954958 -0.000349773 0.000349773 0.000405885 10.875 11.125 457872 103356 31122 6061 0
11.25 0.0163036 0.0175206 0.0159662 0.0148384 0.0169054 0.0146683 0.0283607 0.0286817 0.0276806 -0.00197999 0.00197999 0.00191711 11.125 11.375 242003 48568 20097 4021 0
11.5 0.0520924 0.0319925 0.0463837 0.0359608 0.0234449 0.0335256 0.0767246 0.0406473 0.0657779 -0.00960631 0.00954856 0.00709372 11.375 11.625 125495 21605 10095 2641 0
11.75 0.110693 0.037696 0.0805608 0.0496884 0.0254894 0.0383113 0.155576 0.0477886 0.108697 -0.0380066 0.0359518 0.0125692 11.625 11.875 63553 9536 2885 1870 0
12 0.169155 0.0560706 0.0559388 0.0567255 0.0324393 0.0231887 0.240536 0.0623869 0.0797517 -0.117045 0.0939418 0.0223631 11.875 12.125 31080 4116 305 1141 0
12.25 0.190808 0.0796935 -0.000925779 0.310277 0.0739763 0.0735753 0.24287 0.0899294 0.00426686 -0.261152 0.137931 0.0174786 12.125 12.375 14226 1582 7 746 0
12.5 0.162056 0.065582 2.52426e-05 -0.470485 0.128777 0.0520028 0.157857 0.0751205 -0.00304621 -0.470485 0.128777 0.0520028 12.375 12.625 6239 547 0 374 0
12.75 0.0824757 0.0649171 0.0248616 -0.67656 0.110432 0.10825 0.0472491 0.0666999 0.00936168 -0.67656 0.110432 0.10825 12.625 12.875 2457 166 0 105 0
13 -0.0443618 0.0523084 0.0449575 -0.828676 0.071689 0.0947752 -0.162009 0.0850547 0.0451889 -0.828676 0.071689 0.0947752 12.875 13.125 874 51 0 21 0
13.25 -0.0107564 0.0419847 0.0343512 -0.919847 0.0267175 0.0496184 -0.919847 0.0267175 0.0496184 -0.919847 0.0267175 0.0496184 13.125 13.375 273 11 0 0 0
13.5 0.0333334 0.0333333 0.0166667 -0.966667 0.0333333 0.0166667 -0.966667 0.0333333 0.0166667 -0.966667 0.0333333 0.0166667 13.375 13.625 64 4 0 0 0
13.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.625 13.875 6 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
