#Peak halo mass range: 9.125 < log10(Mh/Msun) < 9.375
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
0.842842 1.18178e-05 3.93387e-06 1.18178e-05 0.0392157 0.294118 0.0392157 253854 51
0.835248 7.87854e-06 1.18039e-05 7.87854e-06 0.0392157 0.246499 0.0392157 253854 51
0.827654 7.87854e-06 3.94482e-06 7.87854e-06 0.0392157 0.294118 0.0392157 253854 51
0.820060 7.87854e-06 4.37781e-06 7.87854e-06 0.0392157 0.294118 0.0392157 253854 51
0.812467 3.93927e-06 3.94176e-06 3.42652e-09 0.0392157 0.294118 0.0392157 253854 51
0.804873 3.93927e-06 7.8826e-06 3.93927e-06 0.0392157 0.294118 0.0392157 253854 51
0.797279 3.93927e-06 7.87436e-06 3.93927e-06 0.0392157 0.294118 0.0392157 253854 51
0.789685 3.93927e-06 7.86915e-06 3.93927e-06 0.0392157 0.294118 0.0392157 253854 51
0.782092 0 7.87966e-06 0 0.0392157 0.294118 0.0392157 253854 51
0.774498 0 7.87631e-06 0 0.0392157 0.294118 0.0392157 253854 51
0.766904 0 7.87519e-06 0 0.0392157 0.294118 0.0392157 253854 51
0.759310 3.93927e-06 7.8704e-06 2.41926e-09 0.0392157 0.294118 0.0392157 253854 51
0.751717 3.93927e-06 3.93403e-06 3.28691e-09 0.0196078 0.180392 0.0196078 253854 51
0.744123 3.93927e-06 3.93462e-06 3.20961e-09 0.0196078 0.180392 0.0196078 253854 51
0.736529 7.87854e-06 3.93425e-06 3.94171e-06 0.0196078 0.180392 0.0196078 253854 51
0.728935 7.87854e-06 3.93187e-06 3.94161e-06 0 0 0 253854 51
0.721342 3.93927e-06 3.93909e-06 3.50383e-09 0 0 0 253854 51
0.713748 3.93927e-06 3.9371e-06 3.93927e-06 0 0 0 253854 51
0.706154 3.93927e-06 1.8919e-06 3.93927e-06 0 0 0 253854 51
0.698560 3.93927e-06 6.65098e-07 3.42652e-09 0 0 0 253854 51
0.690967 0 0 0 0 0 0 253854 51
0.683373 0 0 0 0 0 0 253854 51
0.678310 0 0 0 0 0 0 253854 51
0.673248 0 0 0 0 0 0 253854 51
0.668185 0 0 0 0 0 0 253854 51
0.663123 0 0 0 0 0 0 253854 51
0.658060 0 0 0 0 0 0 253854 51
0.652998 0 0 0 0 0 0 253854 51
0.647935 0 0 0 0 0 0 253854 51
0.642873 0 0 0 0 0 0 253854 51
0.637810 0 0 0 0 0 0 253854 51
0.632748 0 0 0 0 0 0 253854 51
0.627685 0 0 0 0 0 0 253854 51
0.622623 0 0 0 0 0 0 253854 51
0.617560 0 0 0 0 0 0 253854 51
0.612498 0 0 0 0 0 0 253854 51
0.607435 0 0 0 0 0 0 253854 51
0.602373 0 0 0 0 0 0 253854 51
0.597310 0 0 0 0 0 0 253854 51
0.592248 0 0 0 0 0 0 253854 51
0.587185 0 0 0 0 0 0 253854 51
0.582123 0 0 0 0 0 0 253854 51
0.577060 0 0 0 0 0 0 253854 51
0.571997 0 0 0 0 0 0 253854 51
0.566935 0 0 0 0 0 0 253854 51
0.561872 0 0 0 0 0 0 253854 51
0.556810 0 0 0 0 0 0 253854 51
0.551747 0 0 0 0 0 0 253854 51
0.546685 0 0 0 0 0 0 253854 51
0.541622 0 0 0 0 0 0 253854 51
0.536560 0 0 0 0 0 0 253854 51
0.531497 0 0 0 0 0 0 253854 51
0.526435 0 0 0 0 0 0 253854 51
0.521372 0 0 0 0 0 0 253854 51
0.516310 0 0 0 0 0 0 253854 51
0.511247 0 0 0 0 0 0 253854 51
0.506185 0 0 0 0 0 0 253854 51
0.501122 0 0 0 0 0 0 253854 51
0.496060 0 0 0 0 0 0 253854 51
0.490997 0 0 0 0 0 0 253854 51
0.485935 0 0 0 0 0 0 253854 51
0.480872 0 0 0 0 0 0 253854 51
0.475810 0 0 0 0 0 0 253854 51
0.470747 0 0 0 0 0 0 253854 51
0.465685 0 0 0 0 0 0 253854 51
0.460622 0 0 0 0 0 0 253854 51
0.455560 0 0 0 0 0 0 253854 51
0.450497 0 0 0 0 0 0 253854 51
0.445435 0 0 0 0 0 0 253854 51
0.440372 0 0 0 0 0 0 253854 51
0.435310 0 0 0 0 0 0 253854 51
0.430247 0 0 0 0 0 0 253854 51
0.425185 0 0 0 0 0 0 253854 51
0.420122 0 0 0 0 0 0 253854 51
0.415060 0 0 0 0 0 0 253854 51
0.409997 0 0 0 0 0 0 253854 51
0.404935 0 0 0 0 0 0 253854 51
0.399872 0 0 0 0 0 0 253854 51
0.394810 0 0 0 0 0 0 253854 51
0.389747 0 0 0 0 0 0 253854 51
0.384685 0 0 0 0 0 0 253854 51
0.379622 0 0 0 0 0 0 253854 51
0.374560 0 0 0 0 0 0 253854 51
0.369497 0 0 0 0 0 0 253854 51
0.364435 0 0 0 0 0 0 253854 51
0.359372 0 0 0 0 0 0 253854 51
0.354310 0 0 0 0 0 0 253854 51
0.349247 0 0 0 0 0 0 253854 51
0.344185 0 0 0 0 0 0 253854 51
0.339122 0 0 0 0 0 0 253854 51
0.334060 0 0 0 0 0 0 253854 51
0.328997 0 0 0 0 0 0 253854 51
0.323935 0 0 0 0 0 0 253854 51
0.318873 0 0 0 0 0 0 253854 51
0.313810 0 0 0 0 0 0 253854 51
0.308748 0 0 0 0 0 0 253854 51
0.303685 0 0 0 0 0 0 253854 51
0.298623 0 0 0 0 0 0 253854 51
0.293560 0 0 0 0 0 0 253854 51
0.288498 0 0 0 0 0 0 253854 51
0.283435 0 0 0 0 0 0 253854 51
0.278373 0 0 0 0 0 0 253854 51
0.273310 0 0 0 0 0 0 253854 51
0.268248 0 0 0 0 0 0 253854 51
0.263185 0 0 0 0 0 0 253854 51
0.258123 0 0 0 0 0 0 253854 51
0.253060 0 0 0 0 0 0 253854 51
0.247998 0 0 0 0 0 0 253854 51
0.242935 0 0 0 0 0 0 253854 51
0.237873 0 0 0 0 0 0 253854 51
0.232810 0 0 0 0 0 0 253854 51
0.227748 0 0 0 0 0 0 253854 51
0.222685 0 0 0 0 0 0 253854 51
0.217623 0 0 0 0 0 0 253854 51
0.212560 0 0 0 0 0 0 253854 51
0.207498 0 0 0 0 0 0 253854 51
0.202435 0 0 0 0 0 0 253854 51
0.197373 0 0 0 0 0 0 253854 51
0.192310 0 0 0 0 0 0 253854 51
0.187248 0 0 0 0 0 0 253854 51
0.182185 0 0 0 0 0 0 253854 51
0.177123 0 0 0 0 0 0 253854 51
0.172060 0 0 0 0 0 0 253854 51
0.166998 0 0 0 0 0 0 253854 51
0.161935 0 0 0 0 0 0 253854 51
0.156873 0 0 0 0 0 0 253854 51
0.151810 0 0 0 0 0 0 253854 51
0.146748 0 0 0 0 0 0 253854 51
0.141685 0 0 0 0 0 0 253854 51
0.136623 0 0 0 0 0 0 253854 51
0.133248 0 0 0 0 0 0 253854 51
0.129873 0 0 0 0 0 0 253854 51
0.126498 0 0 0 0 0 0 253854 51
0.123123 0 0 0 0 0 0 253854 51
0.119748 0 0 0 0 0 0 253854 51
0.116373 0 0 0 0 0 0 253854 51
0.112998 0 0 0 0 0 0 253854 51
0.109623 0 0 0 0 0 0 253854 51
0.106248 0 0 0 0 0 0 253854 51
0.102873 0 0 0 0 0 0 253854 51
0.099498 0 0 0 0 0 0 253854 51
0.096123 0 0 0 0 0 0 253854 51
0.092748 0 0 0 0 0 0 253854 51
0.089373 0 0 0 0 0 0 253854 51
0.085998 0 0 0 0 0 0 253854 51
0.082623 0 0 0 0 0 0 253854 51
0.080373 0 0 0 0 0 0 253854 51
0.078123 0 0 0 0 0 0 253854 51
0.075873 0 0 0 0 0 0 253854 51
0.073623 0 0 0 0 0 0 253854 51
0.071373 0 0 0 0 0 0 253854 51
0.069123 0 0 0 0 0 0 253854 51
0.066873 0 0 0 0 0 0 253854 51
0.064623 0 0 0 0 0 0 253854 51
0.062373 0 0 0 0 0 0 253854 51
0.060123 0 0 0 0 0 0 253854 51
0.055623 0 0 0 0 0 0 253854 51
