#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
9.3 0.0150819 0.020648 0.0103586 0.0540541 0.0561147 0.0378945 0.0343852 0.0441546 0.0265128 0.0693249 0.0643337 0.0460239 0.0384615 0.0865385 0.0384615 9.2 9.4 45568 34015 11553 4384 1891 31
9.5 0.0282124 0.028855 0.0169469 0.0859082 0.0671088 0.0527615 0.0481829 0.0519754 0.033377 0.112943 0.0818626 0.0635278 0 0.0967742 0 9.4 9.6 34094 25974 8120 2569 1490 23
9.7 0.050508 0.0382415 0.0277044 0.12285 0.0694759 0.069068 0.063942 0.0498054 0.0390363 0.158719 0.0796773 0.077579 0.142857 0.0793651 0.0687831 9.6 9.8 25543 19702 5841 1439 1310 31
9.9 0.0755874 0.0410941 0.0331839 0.18002 0.0616505 0.0773288 0.0730479 0.0372849 0.0416013 0.232437 0.0753201 0.0991634 0.2 0.118182 0.1 9.8 10 19331 15234 4097 664 1088 18
10.1 0.122638 0.0400296 0.0410727 0.238356 0.0685221 0.0851145 0.106667 0.0505914 0.0629508 0.297352 0.0736651 0.0926615 0.238095 0.0776942 0.0714286 10 10.2 14836 11930 2906 282 882 19
10.3 0.171656 0.0398555 0.037901 0.294639 0.0711331 0.0767325 0.151079 0.0561281 0.0524876 0.350478 0.072547 0.0846705 0.428571 0.0714286 0.0952381 10.2 10.4 11592 9493 2099 128 789 21
10.5 0.242692 0.0365601 0.0387461 0.349198 0.0722362 0.0584433 0.125 0.0416667 0.0297619 0.421053 0.0811118 0.0720099 0.6 0.1 0.1 10.4 10.6 8973 7467 1506 47 627 18
10.7 0.299798 0.0404383 0.0290403 0.41535 0.0503541 0.0490038 0.176471 0.0901961 0.0653595 0.45805 0.051041 0.0484639 0.6 0.1 0.1 10.6 10.8 6623 5642 981 14 489 8
10.9 0.361814 0.0362755 0.0331279 0.467043 0.0438478 0.0420962 0 0.333333 0 0.467033 0.051764 0.0461469 0.55 0.0863636 0.0833333 10.8 11 4367 3816 551 2 279 19
11.1 0.414477 0.03159 0.0323819 0.533113 0.0387437 0.0408049 0 1 0 0.517647 0.0415946 0.0403744 0.75 0.25 0.25 11 11.2 2306 1986 320 1 176 6
11.3 0.43643 0.0374333 0.0361794 0.55303 0.0331766 0.0598796 0 0 0 0.536232 0.0351967 0.0573586 1 0 0.25 11.2 11.4 913 786 127 0 75 2
11.5 0.440594 0.0531819 0.0464032 0.466667 0.0888889 0.106667 0 0 0 0.4375 0.125 0.164773 0 0 0 11.4 11.6 232 208 24 0 11 0
11.7 0.452381 0.0730428 0.0746032 0.416667 0.183333 0.0833333 0 0 0 0.333333 0.166667 0.0833333 0 0 0 11.6 11.8 52 44 8 0 4 0
11.9 0.5 0.166667 0.166667 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 7 7 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
