#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.7 0.128861 0.0457749 0.0638934 0.153543 0.254452 0.203226 0.188951 0.0606125 0.0714485 -0.246527 0.0498054 0.0568406 10.6 10.8 4057 508 10 239 0
10.9 0.0891979 0.0437399 0.0588803 -0.0115841 0.246519 0.271394 0.126009 0.0696732 0.0687387 -0.30938 0.0405537 0.0605595 10.8 11 2522 299 4 155 0
11.1 0.109067 0.0386282 0.051875 -0.32069 0.326088 0.0693519 0.114903 0.0574457 0.0508212 -0.350133 0.054443 0.0604119 11 11.2 1290 150 1 85 0
11.3 0.112766 0.0557668 0.0473679 0.614256 0.0629451 0.0885641 0.118223 0.0682747 0.0691414 -0.378026 0.0589134 0.05023 11.2 11.4 571 50 1 34 0
11.5 0.142045 0.127533 0.110775 -0.383562 0.0616438 0.0568529 0.216463 0.123398 0.155954 -0.391753 0.0584192 0.0491076 11.4 11.6 170 8 0 6 0
11.7 0.298246 0.235088 0.21001 -0.390625 0.078125 0.0847848 0.436364 0.175881 0.364935 -0.390625 0.078125 0.0847848 11.6 11.8 43 4 0 2 0
11.9 -0.2 0.2 0.244444 -0.25 0.25 0.194444 -0.2 0.2 0.244444 -0.25 0.25 0.194444 11.8 12 8 0 0 0 0
12.1 0 0 0.5 0 0 0.5 0 0 0.5 0 0 0.5 12 12.2 0 0 0 0 0
12.3 0 0 1 0 0 1 0 0 1 0 0 1 12.2 12.4 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
