#Peak halo mass range: 13.875 < log10(Mh/Msun) < 14.125
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
0.858029 0.913793 0.00620693 0.0737931 0.955343 0.0325175 0.00922561 58 627
0.850435 0.931035 -0.00420523 0.0977012 0.952153 0.0287573 0.011621 58 627
0.842842 0.87931 0.0437666 0.0393104 0.958533 0.020634 0.010459 58 627
0.835248 0.87931 0.0254515 0.0793104 0.958533 0.0233678 0.0115022 58 627
0.827654 0.913793 0.000492632 0.108915 0.958533 0.0231467 0.0117408 58 627
0.820060 0.913793 0.00110054 0.0804598 0.964912 0.0137463 0.00792307 58 627
0.812467 0.931035 0.0153941 0.0738916 0.955343 0.0163833 0.00224406 58 627
0.804873 0.948276 -0.00541872 0.091133 0.961722 0.0114519 0.00725371 58 627
0.797279 0.896552 0.0183419 0.0751231 0.960128 0.0118901 0.00722337 58 627
0.789685 0.913793 0.0362069 0.0566502 0.963317 0.00823951 0.00410044 58 627
0.782092 0.913793 0.00928384 0.0804598 0.964912 0.00743794 0.00871897 58 627
0.774498 0.913793 0.0121328 0.0804598 0.963317 0.00581843 0.00577021 58 627
0.766904 0.913793 0.0137432 0.0956113 0.963317 0.00785106 0.00281185 58 627
0.759310 0.87931 0.0181255 0.12931 0.963317 0.00248063 0.00666565 58 627
0.751717 0.896552 0.020115 0.146552 0.960128 0.00604886 0.00367111 58 627
0.744123 0.931035 0.010142 0.0977012 0.963317 0.00586599 0.00271136 58 627
0.736529 0.913793 0.0147783 0.0804598 0.963317 0.00838071 0.0028311 58 627
0.728935 0.896552 0.0239028 0.0840517 0.956938 0.00653255 0.0059424 58 627
0.721342 0.931035 0.0189655 0.0738916 0.968102 0.00127006 0.00804067 58 627
0.713748 0.913793 0.00620693 0.101293 0.961722 0.00207841 0.00590509 58 627
0.706154 0.913793 0.0273834 0.0676392 0.968102 0.000223696 0.00749606 58 627
0.698560 0.931035 0.0254872 0.0560345 0.960128 0.0038904 0.00394607 58 627
0.690967 0.931035 0.0264123 0.0560345 0.961722 0.00202376 0.00506616 58 627
0.683373 0.931035 0.0264123 0.0560345 0.964912 0.00297761 0.00772578 58 627
0.678310 0.913793 0.0326355 0.0566502 0.963317 0.0069207 0.00836241 58 627
0.673248 0.896552 0.0382309 0.0503979 0.964912 0.00121671 0.00805557 58 627
0.668185 0.896552 0.0293742 0.0465517 0.960128 0.00583673 0.00373226 58 627
0.663123 0.896552 0.0265252 0.0704648 0.963317 0.000116646 0.0104132 58 627
0.658060 0.896552 0.0320197 0.0840517 0.964912 0.0066067 0.00503117 58 627
0.652998 0.948276 0.0146871 0.0732759 0.966507 0.00347698 0.00704771 58 627
0.647935 0.948276 0.0160099 0.0732759 0.971292 0.00439203 0.00992483 58 627
0.642873 0.948276 0.0168404 0.0732759 0.964912 0.00528145 0.00909489 58 627
0.637810 0.913793 0.00620693 0.101293 0.958533 0.00672412 0.00694418 58 627
0.632748 0.913793 0.01012 0.101293 0.963317 -0.000409365 0.00898671 58 627
0.627685 0.931035 0 0.112853 0.960128 0.00469655 0.00551337 58 627
0.622623 0.931035 0.00374812 0.131034 0.956938 0.00460064 0.00434518 58 627
0.617560 0.862069 0.0318704 0.112069 0.963317 0.00340211 0.00829488 58 627
0.612498 0.896552 -0.000718415 0.146552 0.968102 0.00173199 0.00485551 58 627
0.607435 0.931035 -0.0024631 0.131034 0.964912 0.00901407 0.00681978 58 627
0.602373 0.87931 0.0181255 0.12931 0.964912 0.00326949 0.0102339 58 627
0.597310 0.87931 0.0172414 0.0793104 0.958533 0.00448984 0.0134107 58 627
0.592248 0.913793 0.0195403 0.113793 0.956938 0.00477737 0.00948554 58 627
0.587185 0.862069 0.0292354 0.112069 0.966507 0.0039438 0.0199196 58 627
0.582123 0.827586 0.0295566 0.0775862 0.937799 0.00845504 0.0159701 58 627
0.577060 0.862069 0.0159798 0.128736 0.939394 0.00675988 0.0122941 58 627
0.571997 0.896552 0.015213 0.163218 0.940989 0.00714731 0.00806201 58 627
0.566935 0.896552 0.0125392 0.146552 0.948963 0.00749314 0.0122918 58 627
0.561872 0.87931 0.0181255 0.12931 0.953748 0.00961077 0.00590897 58 627
0.556810 0.913793 0.0028736 0.247126 0.956938 0.0119095 0.00751585 58 627
0.551747 0.896552 0.0145594 0.146552 0.961722 0.0101525 0.00771654 58 627
0.546685 0.87931 0.0172414 0.212644 0.963317 0.0122551 0.0108657 58 627
0.541622 0.844828 0.0301724 0.219828 0.963317 0.00765038 0.010515 58 627
0.536560 0.827586 0.0295566 0.202586 0.955343 0.00829345 0.0131554 58 627
0.531497 0.87931 0.00441056 0.25431 0.958533 0.007725 0.0211259 58 627
0.526435 0.87931 0.0135468 0.25431 0.950558 0.00803077 0.012463 58 627
0.521372 0.844828 0.0301724 0.208464 0.953748 0.0101864 0.0124829 58 627
0.516310 0.87931 -0.00431037 0.25431 0.947368 0.00943154 0.010055 58 627
0.511247 0.844828 0.0301724 0.219828 0.952153 0.0103877 0.0204024 58 627
0.506185 0.862069 0.012931 0.225705 0.955343 0.00318247 0.0186913 58 627
0.501122 0.862069 0.0344828 0.112069 0.955343 0.0071196 0.0159961 58 627
0.496060 0.862069 0.0268199 0.112069 0.947368 0.0112961 0.0126551 58 627
0.490997 0.862069 0.0315481 0.112069 0.947368 0.0105895 0.0144325 58 627
0.485935 0.87931 0.0344827 0.12931 0.948963 0.00727654 0.0131835 58 627
0.480872 0.913793 0.0227149 0.113793 0.939394 0.0118256 0.0154637 58 627
0.475810 0.896552 0.020115 0.0965517 0.940989 0.0146372 0.0187168 58 627
0.470747 0.913793 0.0282359 0.0471264 0.942584 0.00555241 0.0182514 58 627
0.465685 0.948276 0.000876665 0.148276 0.931419 0.0164973 0.0131804 58 627
0.460622 0.87931 0.049261 0.12931 0.934609 0.0162836 0.0224687 58 627
0.455560 0.87931 0.0314039 0.12931 0.92823 0.0169316 0.0216032 58 627
0.450497 0.862069 0.012931 0.112069 0.923445 0.0209994 0.0191101 58 627
0.445435 0.844828 0.0571332 0.0448276 0.917065 0.0218659 0.0172148 58 627
0.440372 0.896552 0.00344825 0.110837 0.926635 0.0178096 0.0144324 58 627
0.435310 0.862069 0.0242947 0.0842912 0.923445 0.0190663 0.0185322 58 627
0.430247 0.862069 0.0315481 0.0704023 0.91866 0.0183597 0.0285504 58 627
0.425185 0.913793 0.0147783 0.0804598 0.913876 0.027212 0.0177913 58 627
0.420122 0.896552 0.0125392 0.127321 0.92185 0.0207481 0.01901 58 627
0.415060 0.896552 0.0446247 0.0632184 0.904306 0.0260017 0.0307943 58 627
0.409997 0.913793 0.00777555 0.163793 0.899522 0.027196 0.0177175 58 627
0.404935 0.827586 0.0652709 0.212202 0.893142 0.0296876 0.0183328 58 627
0.399872 0.844828 0.0188088 0.344828 0.885167 0.0313655 0.0235603 58 627
0.394810 0.827586 0.0328789 0.383142 0.883573 0.0343841 0.020431 58 627
0.389747 0.844828 0.00623626 0.344828 0.872408 0.0375596 0.024384 58 627
0.384685 0.844828 0.0188088 0.273399 0.867624 0.0363764 0.0218086 58 627
0.379622 0.862069 0.00749624 0.278736 0.877193 0.0317447 0.0215862 58 627
0.374560 0.913793 0.0028736 0.163793 0.870813 0.035939 0.0275298 58 627
0.369497 0.862069 0.0315481 0.0620689 0.864434 0.0360721 0.0288584 58 627
0.364435 0.793103 0.0722812 0.0523627 0.864434 0.032625 0.0303324 58 627
0.359372 0.827586 0.0685177 0.0275862 0.862839 0.031222 0.0246036 58 627
0.354310 0.775862 0.0404645 0.150862 0.858054 0.0376239 0.0306825 58 627
0.349247 0.741379 0.0313479 0.116379 0.848485 0.0443723 0.0499663 58 627
0.344185 0.741379 0.0884079 0.116379 0.821372 0.0496929 0.0372981 58 627
0.339122 0.741379 0.0711207 0.0747126 0.824561 0.032364 0.0365017 58 627
0.334060 0.793103 0.0283251 0.114532 0.808612 0.0459602 0.0604978 58 627
0.328997 0.672414 0.12069 0.100985 0.784689 0.0503935 0.0618712 58 627
0.323935 0.655172 0.144828 0.0325309 0.77512 0.0423766 0.0665994 58 627
0.318873 0.603448 0.0922039 0.0420448 0.77512 0.0430622 0.0712506 58 627
0.313810 0.637931 0.122069 0.037931 0.725678 0.0585741 0.0584952 58 627
0.308748 0.568965 0.142146 0.0112732 0.735247 0.0511165 0.0874677 58 627
0.303685 0.568965 0.139368 0.050447 0.727273 0.0439394 0.0834158 58 627
0.298623 0.603448 0.107663 0.103448 0.69378 0.0526085 0.0825039 58 627
0.293560 0.603448 0.0632184 0.203448 0.655502 0.0540738 0.0779707 58 627
0.288498 0.603448 0.0536946 0.218833 0.634769 0.0700979 0.0935557 58 627
0.283435 0.5 0.125 0.111111 0.590112 0.0644338 0.0871443 58 627
0.278373 0.551724 0.114943 0.151724 0.561404 0.0691308 0.10251 58 627
0.273310 0.431034 0.198595 0.0500821 0.521531 0.0648325 0.083633 58 627
0.268248 0.362069 0.137931 0.0763547 0.500797 0.0574847 0.113223 58 627
0.263185 0.327586 0.0826702 0.0775862 0.464115 0.0646392 0.097646 58 627
0.258123 0.293103 0.135468 0.0708812 0.441786 0.0660262 0.125044 58 627
0.253060 0.258621 0.0457271 0.104775 0.416268 0.0624722 0.136023 58 627
0.247998 0.258621 0.033046 0.133621 0.358852 0.0650289 0.106652 58 627
0.242935 0.189655 0.0603448 0.0987461 0.333333 0.062751 0.114155 58 627
0.237873 0.241379 -0.00733675 0.167305 0.311005 0.059074 0.119224 58 627
0.232810 0.258621 0.0270936 0.181698 0.279107 0.0623964 0.119046 58 627
0.227748 0.206897 0.0256616 0.16986 0.250399 0.0592379 0.118155 58 627
0.222685 0.189655 0.0103448 0.189655 0.221691 0.0714948 0.132628 58 627
0.217623 0.155172 -0.0123153 0.155172 0.186603 0.0812543 0.118252 58 627
0.212560 0.12069 0.0144455 0.12069 0.1563 0.0837002 0.107338 58 627
0.207498 0.0689655 0.00510856 0.0689655 0.121212 0.0731891 0.0928962 58 627
0.202435 0.103448 0.00766283 0.103448 0.116427 0.0624217 0.0980788 58 627
0.197373 0.0862069 0.0249042 0.0862069 0.0861244 0.0678414 0.0709268 58 627
0.192310 0.0344828 0.0167993 0.0344828 0.0637958 0.0619617 0.0561271 58 627
0.187248 0.0172414 0.0415822 0.0172414 0.0526316 0.0533592 0.0494869 58 627
0.182185 0.0172414 0.0105364 0.0172414 0.0382775 0.0523523 0.0382775 58 627
0.177123 0.0172414 -0.0172414 0.0172414 0.030303 0.0462666 0.030303 58 627
0.172060 0.0172414 -0.0172414 0.0172414 0.015949 0.0386233 0.015949 58 627
0.166998 0 0 0 0.00797448 0.0347984 0.00797448 58 627
0.161935 0 0 0 0.00956938 0.0235015 0.00956938 58 627
0.156873 0 0 0 0.00478469 0.021987 0.00478469 58 627
0.151810 0 0 0 0.0015949 0.0162357 0.0015949 58 627
0.146748 0 0 0 0.0015949 0.00924102 0.0015949 58 627
0.141685 0 0 0 0 0.00594354 0 58 627
0.136623 0 0 0 0 0.00297177 0 58 627
0.133248 0 0 0 0 0.00298063 0 58 627
0.129873 0 0 0 0 0.0015748 0 58 627
0.126498 0 0 0 0 0.00158479 0 58 627
0.123123 0 0 0 0 0.00153139 0 58 627
0.119748 0 0 0 0 0 0 58 627
0.116373 0 0 0 0 0.00154799 0 58 627
0.112998 0 0 0 0 0 0 58 627
0.109623 0 0 0 0 0 0 58 627
0.106248 0 0 0 0 0 0 58 627
0.102873 0 0 0 0 0 0 58 627
0.099498 0 0 0 0 0 0 58 627
0.096123 0 0 0 0 0 0 58 627
0.092748 0 0 0 0 0 0 58 627
0.089373 0 0 0 0 0 0 58 627
0.085998 0 0 0 0 0 0 58 627
0.082623 0 0 0 0 0 0 58 627
0.080373 0 0 0 0 0 0 58 627
0.078123 0 0 0 0 0 0 58 627
0.075873 0 0 0 0 0 0 58 627
0.073623 0 0 0 0 0 0 58 627
0.071373 0 0 0 0 0 0 58 627
0.069123 0 0 0 0 0 0 58 627
0.066873 0 0 0 0 0 0 58 627
0.064623 0 0 0 0 0 0 58 627
0.062373 0 0 0 0 0 0 58 627
0.060123 0 0 0 0 0 0 58 627
0.055623 0 0 0 0 0 0 58 627
