#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0228557 0.00581125 0.00693745 0.0204492 0.0104014 0.00482002 0.0280859 0.00852948 0.00772061 0.0389962 0.00441002 0.0168106 10.375 10.625 1.49952e+06 341447 42908 41718 35794
10.75 0.0551319 0.0136097 0.0113803 0.0482124 0.0237382 0.00669178 0.0608794 0.0159987 0.0123667 0.0796128 0.0067691 0.027634 10.625 10.875 932299 240398 34233 31200 26570
11 0.101521 0.0216015 0.0138525 0.0832265 0.0372025 0.00544585 0.108685 0.0215765 0.0136079 0.142803 0.00629832 0.0363703 10.875 11.125 575522 163387 27146 22151 18226
11.25 0.156579 0.0258812 0.00969779 0.124675 0.0497235 0.000414312 0.160233 0.0267153 0.00797126 0.206816 0.0106982 0.027169 11.125 11.375 343376 97039 20040 14427 11872
11.5 0.220654 0.0398828 -0.00159611 0.160163 0.0590835 -0.00697568 0.22141 0.0442309 -0.00350845 0.285506 0.017606 0.0143922 11.375 11.625 203446 55104 12441 9498 7324
11.75 0.267329 0.056639 -0.00814337 0.172762 0.0785755 -0.011991 0.271436 0.0670984 -0.010311 0.323352 0.032744 0.00130594 11.625 11.875 120294 31684 4214 6303 4691
12 0.304971 0.0577844 -0.00767979 0.199845 0.0930387 -0.0105532 0.306609 0.0707712 -0.0122299 0.338723 0.0366505 0.000540912 11.875 12.125 70606 18158 481 4507 2960
12.25 0.284514 0.0533967 -0.00472 0.349948 0.0660792 0.00171083 0.279195 0.063997 -0.0102455 0.300534 0.041546 -0.00187659 12.125 12.375 41224 10010 84 2961 1843
12.5 0.227375 0.0438364 0.00155479 0.252628 0.100265 -0.0135396 0.210081 0.0534537 -0.0055415 0.244001 0.0298268 0.00704944 12.375 12.625 23865 5542 19 1811 1147
12.75 0.171839 0.0253258 0.0135045 0.282766 0.0228628 0.0352048 0.142243 0.0328589 0.00458795 0.188029 0.0233004 0.0172856 12.625 12.875 13670 3011 7 612 855
13 0.113823 0.0143614 0.0187716 0.173605 0.0174428 0.0343919 0.114782 0.0108778 0.0244973 0.114039 0.0150922 0.0189518 12.875 13.125 7733 1656 2 68 554
13.25 0.072271 0.00846219 0.0199005 0.118406 0.00762016 0.0351944 -0.214928 0.32363 0.000620723 0.0800425 0.00859481 0.0190421 13.125 13.375 4214 802 1 3 391
13.5 0.0449781 0.00624073 0.0114867 -0.924488 0.00647247 0.0210356 -0.924488 0.00647247 0.0210356 0.0491966 0.00674635 0.0109954 13.375 13.625 2247 393 0 0 228
13.75 0.0232226 -0.00156993 0.0153931 -0.953656 0.00102985 0.0133883 -0.953656 1 0 0.00836933 -0.00102985 0.0168914 13.625 13.875 1144 173 0 0 79
14 0.0134728 0.00377595 0.002092 -0.966527 0.00418413 0 -0.966527 0.00418413 0 0.0334728 0.00418413 0.002092 13.875 14.125 528 50 0 0 7
14.25 0.0225225 0 0.0045045 -0.977477 0 0.0045045 -0.977477 0 0.0045045 0.0225225 0 0.0045045 14.125 14.375 241 19 0 0 1
14.5 0.0645161 0.016129 0.983871 -0.935484 0.016129 0 -0.935484 0.016129 0 -0.935484 0.016129 0 14.375 14.625 63 1 0 0 0
14.75 -1 0.0384616 0 -1 0.0384616 0 -1 0.0384616 0 -1 0.0384616 0 14.625 14.875 26 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
