#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0221836 0.00590792 0.00663437 0.019873 0.0106821 0.00441028 0.0271673 0.0092136 0.00720068 0.0379453 0.00411028 0.0163846 10.375 10.625 1.50295e+06 342734 43350 41880 35693
10.75 0.0546519 0.014606 0.0110781 0.0471152 0.0249904 0.00571999 0.0614782 0.0169492 0.0118411 0.080013 0.00659478 0.0269509 10.625 10.875 934392 241215 34607 31386 26471
11 0.100716 0.0229735 0.0123564 0.0847393 0.0360967 0.00543573 0.108253 0.0228965 0.0128619 0.13913 0.00841421 0.0315885 10.875 11.125 576651 163768 27357 22244 18191
11.25 0.155588 0.0270155 0.00873844 0.124425 0.0495304 -0.000800893 0.161541 0.0267361 0.00924867 0.202406 0.0122811 0.0221504 11.125 11.375 343697 96980 20165 14515 11846
11.5 0.220572 0.038803 -0.000100747 0.163034 0.0558096 -0.00455685 0.22694 0.0423081 -0.001031 0.278648 0.0183226 0.0101317 11.375 11.625 203586 55165 12608 9506 7288
11.75 0.262644 0.058272 -0.00883681 0.166559 0.0781552 -0.0130003 0.269724 0.0683109 -0.0123415 0.322653 0.030744 0.00504369 11.625 11.875 120301 31588 4219 6353 4646
12 0.301763 0.0584954 -0.00767544 0.202943 0.105117 -0.0179496 0.305575 0.0686767 -0.0093331 0.330699 0.0369877 0.000412613 11.875 12.125 70583 18082 479 4533 2920
12.25 0.279294 0.0526232 -0.00342062 0.339542 0.0557413 0.00416434 0.267403 0.0651095 -0.0103501 0.308034 0.0385838 0.00251469 12.125 12.375 41171 9983 86 2972 1846
12.5 0.223536 0.0416346 0.00025928 0.298952 0.0438575 0.0164124 0.202371 0.0531979 -0.00646764 0.233491 0.0294991 0.00893205 12.375 12.625 23807 5522 27 1820 1161
12.75 0.174763 0.0225197 0.0131644 0.280606 0.02105 0.0323938 0.128893 0.0256648 0.00448519 0.1862 0.0222949 0.0178286 12.625 12.875 13622 2995 8 613 858
13 0.117296 0.0117635 0.0180385 0.180633 0.0146816 0.0328274 0.119095 0.0170317 0.0170805 0.131453 0.0127193 0.0225136 12.875 13.125 7704 1642 3 65 549
13.25 0.0655054 0.0091145 0.0127872 0.11379 0.0152897 0.0232284 0.11379 0.0152897 0.028227 0.0698624 0.0146173 0.00990736 13.125 13.375 4188 787 1 5 387
13.5 0.0587066 -0.000490248 0.0216038 -0.918157 0.00487804 0.0276423 0.0818428 0.00487804 0.0276423 0.0600088 0.0021835 0.0178186 13.375 13.625 2234 389 0 1 229
13.75 0.0262727 0.000800371 0.011225 -0.956386 0.00415367 0.0103843 0.0436137 0.00415367 0.0103843 0.00563908 0.0051921 0.00990963 13.625 13.875 1136 173 0 1 79
14 0.0124787 0.000658989 0.00777978 -0.966245 0.00210965 0.00632912 -0.966245 0.00210965 0.00632912 0.0337553 0.00210965 0.00632912 13.875 14.125 521 47 0 0 7
14.25 -0.0234455 0 0.0161187 -0.96789 0 0.00917429 -0.96789 0 0.00917429 -0.96789 0 0.00917429 14.125 14.375 236 18 0 0 1
14.5 0.0666667 0 1 -0.933333 0 0.0166667 -0.933333 0 0.0166667 -0.933333 0 0.0166667 14.375 14.625 61 1 0 0 0
14.75 -0.92 0 0 -0.92 0 0 -0.92 0 0 -0.92 0 0 14.625 14.875 25 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
