#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00217135 0.00456156 0.00143947 0.0024542 0.00571781 0.00154028 0.00389666 0.00600204 0.00258614 0.00555906 0.00700541 0.00354285 10.375 10.625 1.67013e+06 401018 66298 38007 8225
10.75 0.00760452 0.00980676 0.00450212 0.00820477 0.0118793 0.00445857 0.0116653 0.0119622 0.00711925 0.0185512 0.0123098 0.011597 10.625 10.875 1.02087e+06 282432 54884 28010 6174
11 0.0221389 0.0197707 0.0100764 0.0208595 0.0214509 0.00882092 0.0321861 0.0234327 0.0149398 0.0544215 0.0273251 0.0259387 10.875 11.125 590634 161215 39894 18619 4021
11.25 0.0566866 0.0328495 0.0170048 0.0460339 0.0332088 0.0125668 0.0749639 0.0359079 0.0211256 0.0922723 0.0312227 0.0349669 11.125 11.375 335131 85490 27301 12528 2597
11.5 0.117986 0.0426452 0.0164184 0.0841641 0.0380168 0.0129716 0.136493 0.0494179 0.0132973 0.191634 0.0377901 0.0362565 11.375 11.625 189729 44904 15208 8220 1514
11.75 0.196328 0.0518308 0.0124106 0.109168 0.0532775 0.00166495 0.226414 0.0539273 0.0129594 0.304204 0.0398227 0.0357427 11.625 11.875 106443 23720 4575 5885 1050
12 0.258177 0.0669109 0.00221184 0.148017 0.0893212 -0.0176726 0.301592 0.0702976 0.00447738 0.338893 0.0609971 0.00903147 11.875 12.125 59093 12155 477 3982 650
12.25 0.255899 0.0709615 -0.00673774 0.287864 0.098208 -0.0137483 0.258075 0.0811271 -0.0115158 0.348497 0.0718979 0.00629205 12.125 12.375 31893 5940 47 2612 386
12.5 0.219854 0.0443155 0.00533414 0.436884 -0.00378406 0.0854114 0.204765 0.0451694 0.00477999 0.290031 0.0430629 0.00777233 12.375 12.625 16895 2889 9 1482 286
12.75 0.132707 0.0348416 0.0182309 0.25877 0.0360435 0.170587 0.0748621 0.0323782 0.0124105 0.151627 0.041918 0.0239125 12.625 12.875 8562 1293 1 435 196
13 0.0658916 0.0262082 0.0137963 -0.858964 0.042582 0.0390838 0.045798 0.026372 0.0123984 0.0660361 0.0358787 0.0168914 12.875 13.125 4206 519 0 42 120
13.25 0.00914001 0.0063836 0.00986594 -0.938228 0.0198135 0.0215618 -0.938228 1.00583 -0.0268065 0.0314686 0.00524467 0.0181819 13.125 13.375 1887 171 0 1 66
13.5 -0.0120284 0.0146853 -0.0020138 -0.966574 0.0111421 0.00557101 -0.966574 0.0111421 0.00557101 0.0334262 0.0111421 0.00557101 13.375 13.625 784 66 0 0 49
13.75 -0.0241815 0 0 -0.976562 0 0 -0.976562 0 0 0.0234375 0 0 13.625 13.875 277 21 0 0 15
14 0.051282 0 0.0128205 -0.948718 0 0.0128205 -0.948718 0 0.0128205 0.051282 0 0.0128205 13.875 14.125 83 5 0 0 3
14.25 -0.928571 0 0 -0.928571 0 0 -0.928571 0 0 -0.928571 0 0 14.125 14.375 14 0 0 0 0
14.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 1 0 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 1 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
