#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00990244 0.00809815 0.00241815 0.00956644 0.00998201 0.00121667 0.0138872 0.0095767 0.0037378 0.0203425 0.00829966 0.00887843 10.375 10.625 1.58106e+06 367812 51831 43725 27618
10.75 0.0286588 0.0171627 0.00513796 0.0261454 0.0212668 0.00031059 0.0343365 0.0172811 0.00629831 0.0463047 0.0146297 0.0150875 10.625 10.875 976000 258092 42162 32004 20319
11 0.0613228 0.0239416 0.00682373 0.0528488 0.0294331 0.00097882 0.0707486 0.0244984 0.00662152 0.10081 0.0175883 0.0221149 10.875 11.125 594881 168272 33188 22653 13615
11.25 0.113384 0.0279784 0.0039511 0.0935554 0.0359329 -0.00174857 0.124901 0.0289768 0.00413883 0.163112 0.0201156 0.0214206 11.125 11.375 348079 95915 23872 14562 8774
11.5 0.176969 0.040914 -0.0003483 0.124489 0.0529874 -0.00963192 0.187928 0.0469033 -0.00301199 0.238502 0.0230059 0.0208977 11.375 11.625 203923 53342 14271 9729 5487
11.75 0.242439 0.0583658 -0.00452012 0.142323 0.0728064 -0.0107505 0.260613 0.0663725 -0.00738436 0.304668 0.0359523 0.00887692 11.625 11.875 118617 29700 4493 6705 3545
12 0.280408 0.0653909 -0.00911322 0.19356 0.0927016 -0.0170279 0.288942 0.0754166 -0.0111851 0.324372 0.0464578 0.00286061 11.875 12.125 68801 16664 498 4654 2289
12.25 0.268304 0.0616151 -0.00725517 0.181472 0.131374 -0.0188882 0.262949 0.0724978 -0.0127438 0.306577 0.0473407 0.000698209 12.125 12.375 39557 8976 70 3061 1426
12.5 0.235692 0.0425455 0.0011068 0.331378 0.0685124 -0.00493389 0.202118 0.0501713 -0.000880361 0.266787 0.0339852 0.0072155 12.375 12.625 22190 4747 23 1813 937
12.75 0.148784 0.0320563 0.0134925 0.273588 0.0388367 0.0291008 0.115268 0.0327983 0.0135661 0.154252 0.0319934 0.0186517 12.625 12.875 12479 2548 2 619 662
13 0.0837773 0.0181256 0.0102863 0.156987 0.0270084 0.026158 0.0812297 0.0254206 0.0182827 0.0858973 0.0156723 0.0133877 12.875 13.125 6753 1243 4 66 422
13.25 0.0435863 0.00991768 0.0118269 -0.913236 0.0163321 0.0197346 0.0867642 0.0163321 0.0197346 0.0445107 0.0119284 0.0136316 13.125 13.375 3518 579 0 5 284
13.5 0.0283535 0.00653368 0.0114015 -0.935356 0.00659633 0.0138522 -0.435356 0.00659633 0.0138522 0.035232 0.00685328 0.00913179 13.375 13.625 1764 248 0 2 170
13.75 0.0104594 0.019802 -0.00097543 -0.969739 0.00412655 0.00550205 -0.969739 0.00412655 0.00550205 -0.00820023 0.0384616 -0.0013755 13.625 13.875 828 101 0 0 52
14 -0.0140824 -0.000884354 0.00847858 -0.966463 0 0.00609761 -0.966463 0 0.00609761 0.0335366 0 0.00609761 13.875 14.125 349 21 0 0 5
14.25 0.0423729 0 0 -0.957627 0 0 -0.957627 0 0 -0.957627 0 0 14.125 14.375 127 9 0 0 0
14.5 0.0322581 0 0 -0.967742 0 0 -0.967742 0 0 -0.967742 0 0 14.375 14.625 33 2 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 3 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
