#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.043427 0.0110588 0.0254978 0.0367567 0.0164417 0.0222799 0.050689 0.0167921 0.0279166 0.0626579 0.00832642 0.0388463 10.375 10.625 1.42672e+06 317293 36446 38761 37743
10.75 0.0885189 0.0218287 0.0385689 0.0738193 0.0369632 0.0295503 0.0928686 0.0249523 0.0379797 0.120117 0.0121686 0.0566805 10.625 10.875 891548 224965 28114 29262 28334
11 0.145644 0.0331894 0.0433204 0.115943 0.0567539 0.0308015 0.149093 0.0358668 0.0415083 0.185736 0.0119073 0.06038 10.875 11.125 551820 153853 22059 20507 19957
11.25 0.201378 0.0363844 0.0316065 0.165145 0.0682739 0.0227642 0.196721 0.0412191 0.0240796 0.249662 0.017825 0.0428761 11.125 11.375 333639 94130 16632 13218 12839
11.5 0.245202 0.047476 0.00453255 0.182446 0.0758977 0.000174791 0.239049 0.0569903 0.00346754 0.306195 0.0232014 0.0141389 11.375 11.625 199672 54878 10707 8643 8077
11.75 0.290532 0.0575293 -0.00576329 0.207254 0.083587 -0.0111151 0.277761 0.0769233 -0.0125087 0.328533 0.0397994 0.00139827 11.625 11.875 119291 31900 3743 5725 5156
12 0.301745 0.0614371 -0.00697723 0.248405 0.098239 -0.018191 0.285994 0.0841741 -0.013992 0.327939 0.0390061 0.000271708 11.875 12.125 70334 18593 453 3980 3317
12.25 0.285503 0.0523039 -0.00125438 0.354812 0.0795486 0.00825724 0.277325 0.0703637 -0.00788456 0.308904 0.0386195 0.00379017 12.125 12.375 41438 10416 75 2658 2056
12.5 0.256908 0.036042 0.0269225 0.382219 0.0554765 0.0476757 0.248306 0.0472214 0.0172855 0.247745 0.0277573 0.0346487 12.375 12.625 24502 5887 17 1707 1283
12.75 0.206253 0.0222697 0.0594139 0.331365 -0.0360992 0.147879 0.206588 0.0333511 0.0597349 0.206365 0.0208272 0.063003 12.625 12.875 14358 3349 10 561 896
13 0.163193 0.00870079 0.0720285 0.235442 0.00826454 0.114769 0.105007 0.0237482 0.0432401 0.173158 0.00616926 0.0863069 12.875 13.125 8181 1827 2 69 578
13.25 0.110405 0.00518495 0.0587928 -0.830281 0.00327957 0.103034 -0.205281 0.168557 -0.0580418 0.131453 0.00510383 0.0708787 13.125 13.375 4620 961 0 8 392
13.5 0.0833872 -0.00548995 0.0623792 -0.870297 -0.0123762 0.0940594 -0.870297 0 0.0915841 0.0870673 -0.00471848 0.0598396 13.375 13.625 2495 475 0 0 258
13.75 0.0576289 -0.00601423 0.0443487 -0.898123 -0.0142985 0.080429 -0.898123 -0.0125112 0.080429 0.0613362 -0.00363714 0.0471122 13.625 13.875 1345 226 0 0 74
14 0.0298098 -0.0162507 0.046485 -0.90636 -0.0194346 0.0812721 -0.90636 -0.0194346 0.0812721 -0.128583 0.008883 0.0984492 13.875 14.125 660 94 0 0 9
14.25 0.0278745 0.010453 0.0342625 -0.923345 -0.0174216 0.0627177 -0.923345 -0.0174216 0.0627177 0.076655 -0.0209059 0.066202 14.125 14.375 328 41 0 0 1
14.5 0.0238096 -0.00793654 0.0238096 -0.97619 -0.00793654 0.0238096 -0.97619 -0.00793654 0.0238096 -0.97619 -0.00793654 0.0238096 14.375 14.625 130 4 0 0 0
14.75 -0.957447 -0.0212766 0.0425532 -0.957447 -0.0212766 0.0425532 -0.957447 -0.0212766 0.0425532 -0.957447 -0.0212766 0.0425532 14.625 14.875 47 0 0 0 0
15 0.2 -0.2 0.2 -0.8 -0.2 0.2 -0.8 -0.2 0.2 -0.8 -0.2 0.2 14.875 15.125 6 1 0 0 0
15.25 -0.5 -0.5 0.5 -0.5 -0.5 0.5 -0.5 -0.5 0.5 -0.5 -0.5 0.5 15.125 15.375 2 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
