#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0130707 0.00798669 0.00290313 0.012812 0.0106184 0.00178633 0.0162405 0.0100185 0.00288769 0.024969 0.00744523 0.00931705 10.375 10.625 1.55788e+06 359800 48806 43134 30661
10.75 0.0345762 0.016743 0.0047047 0.0312197 0.0229851 0.00147247 0.0386338 0.0189492 0.00474111 0.0535001 0.0116738 0.0155561 10.625 10.875 963318 252344 39707 32011 22507
11 0.0708464 0.0238242 0.00669746 0.0609215 0.0297869 0.00115763 0.0773222 0.0242995 0.00536191 0.107878 0.0130195 0.022062 10.875 11.125 590322 167344 31469 22793 15296
11.25 0.124715 0.0282791 0.00253988 0.103984 0.0409336 -0.00409772 0.132601 0.0275256 0.00253028 0.176275 0.0152808 0.0240811 11.125 11.375 346660 95985 22463 14715 9877
11.5 0.19352 0.0393782 -0.00148204 0.136761 0.0553975 -0.0113662 0.20788 0.0406893 0 0.260125 0.0209458 0.0196503 11.375 11.625 204271 54158 13536 9894 6143
11.75 0.250763 0.0596427 -0.00795937 0.162132 0.070071 -0.0110357 0.270996 0.0684202 -0.0105263 0.321254 0.0365087 0.00896135 11.625 11.875 119158 30285 4412 6530 3924
12 0.289399 0.0614235 -0.00922826 0.2055 0.0919992 -0.018811 0.300373 0.0701666 -0.00863039 0.32629 0.0428412 0.00345835 11.875 12.125 69463 17124 489 4659 2496
12.25 0.265727 0.0591666 -0.00634071 0.270056 0.0868791 -0.00217861 0.259856 0.0749764 -0.0134346 0.294544 0.0457289 -0.000659287 12.125 12.375 40219 9240 84 3031 1578
12.5 0.23137 0.0454913 -9.97782e-05 0.236938 0.0748981 0.00768864 0.200258 0.0526885 -0.00128073 0.263607 0.0300376 0.00429225 12.375 12.625 22723 4944 17 1825 1008
12.75 0.157204 0.0296699 0.0101359 0.272575 0.0296453 0.0346628 0.114159 0.0354574 0.00265932 0.167939 0.027216 0.0135676 12.625 12.875 12846 2713 5 606 755
13 0.103989 0.0145821 0.0182942 -0.162196 0.344203 -0.0739611 0.0441527 0.0312798 0.0215347 0.100169 0.0124359 0.0175196 12.875 13.125 7164 1385 3 63 465
13.25 0.0429065 0.0140961 0.0124468 0.0923077 0.0189853 0.0199673 0.0923077 0.0186579 0.0199673 0.0569379 0.0144164 0.0174224 13.125 13.375 3723 668 3 7 311
13.5 0.0322117 0.00807458 0.00407392 -0.942699 0.00800985 0.00985825 0.0573013 0.00800985 0.00985825 0.0466061 0.00966054 0.00515562 13.375 13.625 1902 279 0 1 187
13.75 0.00696528 0.00693679 0.00509691 -0.950662 0.00481349 0.00481349 -0.950662 0.00481349 0.00481349 -0.00150931 0.0109323 0.0044868 13.625 13.875 949 118 0 0 59
14 -0.00611657 0.00539082 0.00320512 -0.967655 0.00539082 0 -0.967655 0.00539082 0 0.032345 0.00539082 0 13.875 14.125 397 26 0 0 4
14.25 0.0328947 0 0 -0.967105 0 0 -0.967105 0 0 0.0328947 0 0 14.125 14.375 164 12 0 0 2
14.5 0.03125 0 1 -0.96875 0 0 -0.96875 0 0 -0.96875 0 0 14.375 14.625 34 2 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 10 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
