#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.000295281 0.00103886 0.000288865 0.000368924 0.00145627 0.000368074 0.000596692 0.00211455 0.000598374 -1.60216e-05 0.00158432 4.99884e-06 10.375 10.625 1.5778e+06 391902 67542 19585 582
10.75 0.0015636 0.0031176 0.00153046 0.00215957 0.00398058 0.00213228 0.00320574 0.00478119 0.0030226 -0.00010433 0.00010433 -3.39292e-05 10.625 10.875 923351 242816 51239 13897 402
11 0.00655069 0.00927875 0.00612755 0.0070883 0.0106405 0.00666291 0.013556 0.0116593 0.0124212 0.0341206 0.0183026 0.0302447 10.875 11.125 505953 122439 35637 9024 259
11.25 0.0235687 0.0207828 0.020628 0.0197943 0.0204853 0.0181698 0.0374051 0.0260899 0.0306946 0.0390837 0.0382893 0.0276643 11.125 11.375 272938 59199 23255 6062 165
11.5 0.0637911 0.0374911 0.0435725 0.0393105 0.0290714 0.0290203 0.0977572 0.0445632 0.0662572 0.116176 0.0313071 0.0245587 11.375 11.625 145931 27662 12026 4015 100
11.75 0.131366 0.0392173 0.0612463 0.0651951 0.024623 0.0320396 0.187286 0.0418515 0.0812595 0.249855 0.040388 0.0640493 11.625 11.875 76551 13035 3442 2725 50
12 0.190254 0.0563575 0.0296274 0.0495055 0.0524303 0.00199008 0.242324 0.0657813 0.035783 0.164862 0.0974979 -0.00703984 11.875 12.125 38671 5935 353 1880 43
12.25 0.235614 0.0661265 0.00519606 0.345943 0.157937 0.0427897 0.257239 0.0824292 0.00181898 0.444873 0.0760255 0.0158216 12.125 12.375 18860 2439 11 1154 34
12.5 0.19223 0.0558044 0.00263748 -0.496916 0.0913647 0.0339244 0.163769 0.0619992 -0.00237009 0.385437 0.0325412 0.038936 12.375 12.625 8731 949 1 613 17
12.75 0.138478 0.025231 0.0360944 -0.710703 0.0752406 0.0822397 0.119486 0.00323397 0.0393951 0.233742 0.0718869 0.0613881 12.625 12.875 3734 305 0 159 18
13 0.0560364 0.0273372 0.0283586 -0.849624 0.043609 0.0759399 0.00751883 0.0335839 0.0213033 0.0503759 -0.0120301 0.0887218 12.875 13.125 1436 106 0 21 10
13.25 0.0481037 0.0250522 0.0354906 -0.91023 0.0250522 0.0354906 0.0897704 0.0250522 0.0354906 0.0897704 0.0250522 0.0354906 13.125 13.375 503 24 0 1 8
13.5 0.0202703 0.00675672 0.0135135 -0.97973 0.00675672 0.0135135 -0.97973 0.00675672 0.0135135 0.0202703 0.00675672 0.0135135 13.375 13.625 155 7 0 0 3
13.75 -0.96 0 0 -0.96 0 0 -0.96 0 0 -0.96 0 0 13.625 13.875 25 0 0 0 0
14 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.875 14.125 3 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
