#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.000122223 0.000656435 0.000122223 0.000116226 0.000879083 0.000116226 0.00026348 0.00116952 0.000265309 -3.66175e-06 3.66175e-06 3.66063e-05 10.375 10.625 1.44984e+06 357469 58388 11230 0
10.75 0.000695927 0.00203913 0.000691349 0.000942842 0.00298836 0.000942842 0.00179983 0.00385604 0.00179983 -3.55175e-05 3.55175e-05 0.000117879 10.625 10.875 819018 199605 42929 7628 0
11 0.00371601 0.0066823 0.0037069 0.0044353 0.00777969 0.0044353 0.00891626 0.0137444 0.00873836 -0.000254392 0.000254392 0.000479267 10.875 11.125 438204 96212 29213 5016 0
11.25 0.0141467 0.0169231 0.0139176 0.0141782 0.0159621 0.0140876 0.0271547 0.0245052 0.026592 -0.00166887 0.00166887 0.0017438 11.125 11.375 229921 44766 18931 3400 0
11.5 0.0419053 0.0334989 0.0391472 0.029258 0.0272291 0.0278382 0.0671367 0.0504268 0.0616361 -0.00851233 0.00850216 0.00656847 11.375 11.625 117845 19517 9293 2234 0
11.75 0.105768 0.038564 0.0845262 0.0469054 0.0247253 0.0400176 0.154322 0.0473594 0.117534 -0.0355017 0.0344698 0.0125161 11.625 11.875 58759 8367 2609 1533 0
12 0.15797 0.0518417 0.066023 0.0162538 0.0430619 -0.00743147 0.238106 0.0550013 0.0991724 -0.107806 0.0932581 0.02406 11.875 12.125 28331 3518 266 954 0
12.25 0.207934 0.0561179 0.0348625 0.32951 0.126959 0.139905 0.275939 0.0676211 0.0483702 -0.241918 0.143879 0.0243773 12.125 12.375 12678 1356 7 616 0
12.5 0.163773 0.0701269 0.00255212 -0.44981 0.137911 0.0628105 0.168434 0.0829282 -0.00312862 -0.44981 0.137911 0.0628105 12.375 12.625 5418 427 0 296 0
12.75 0.0560757 0.0201833 0.0161522 0.350649 0.112727 0.128312 0.0411255 0.00991338 0.0351948 -0.649351 0.112727 0.128312 12.625 12.875 2054 129 1 84 0
13 0.0020256 0.0776119 0.00916845 -0.819403 0.0791045 0.110448 -0.119403 0.141791 -0.0343283 -0.819403 0.0791045 0.110448 12.875 13.125 698 28 0 10 0
13.25 -0.138889 0.0555556 0.0364583 -0.916667 0.03125 0.046875 -0.916667 0.03125 0.046875 -0.916667 0.03125 0.046875 13.125 13.375 201 9 0 0 0
13.5 0.075 0 0.025 -0.925 0 0.025 -0.925 0 0.025 -0.925 0 0.025 13.375 13.625 43 3 0 0 0
13.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.625 13.875 3 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
