#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
9.9 0.172994 0.0327078 0.0343282 0.0471734 0.0277329 0.020978 0.202326 0.0375781 0.0357481 0.221827 0.040803 0.0457965 9.8 10 40320 11757 1809 3012 853
10.1 0.188853 0.0333955 0.0318887 0.0344272 0.026286 0.0310985 0.246189 0.0350846 0.0396161 0.241433 0.0451777 0.0430164 10 10.2 37026 10528 1097 2914 825
10.3 0.195241 0.0324122 0.033096 -0.0169565 0.0469643 0.0337549 0.238699 0.036354 0.032883 0.295757 0.0234214 0.0334054 10.2 10.4 35189 9243 557 2913 825
10.5 0.195333 0.030766 0.0354658 -0.0141935 0.0426346 0.0507175 0.231173 0.0295901 0.0335175 0.26696 0.0366498 0.0338117 10.4 10.6 31951 7828 253 2768 813
10.7 0.194246 0.0307516 0.0336419 0.0247823 0.0552726 0.0561588 0.19136 0.0301776 0.0298339 0.304413 0.0239567 0.0343004 10.6 10.8 25888 5892 101 2152 726
10.9 0.165869 0.0254045 0.0305681 0.00735947 0.065289 0.0801903 0.128365 0.0285664 0.0345868 0.281209 0.0226907 0.0281619 10.8 11 17485 3647 30 1367 542
11.1 0.10671 0.020525 0.0212021 -0.0728696 0.0600758 0.0854357 0.0358296 0.0257394 0.0210936 0.228797 0.0338 0.0291788 11 11.2 8554 1618 13 554 284
11.3 0.0812479 0.023891 0.0277041 -0.0250391 0.376929 0.640785 -0.0123331 0.0356748 0.0299256 0.156991 0.0265811 0.0299053 11.2 11.4 2882 477 2 148 98
11.5 -0.0229959 0.0476777 0.0475961 -0.79 0.0265217 0.0287772 -0.235854 0.0890148 0.074275 0.0760494 0.0576152 0.0546476 11.4 11.6 657 83 1 26 22
11.7 -0.141667 0.0962121 0.109475 -0.902439 0.0388026 0.035061 0.0769231 0.0515173 0.99359 -0.853933 0.766976 0.0782709 11.6 11.8 77 7 0 0 2
11.9 -1 0 0 -1 0 0 -1 0 0 -1 0 0 11.8 12 4 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
