#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.00882152 0.0077417 0.0022211 0.00892844 0.00972554 0.00157073 0.0114346 0.0103478 0.0026997 0.0182453 0.00838689 0.00717991 10.375 10.625 1.59307e+06 371873 53620 43961 25820
10.75 0.0258118 0.0159223 0.00515007 0.0242254 0.0190184 0.00201503 0.0305714 0.0172479 0.00586692 0.046322 0.0150502 0.0152219 10.625 10.875 982725 261354 43773 32189 19185
11 0.0556338 0.0236273 0.00719554 0.0502695 0.0275394 0.00278446 0.0624102 0.0272762 0.00491849 0.0906171 0.0176883 0.0200345 10.875 11.125 596846 169259 34146 22612 12755
11.25 0.105996 0.0293243 0.00338872 0.0878114 0.0362617 -0.00229857 0.118968 0.0325782 0.00431887 0.160312 0.0191615 0.0228619 11.125 11.375 348288 95569 24338 14649 8214
11.5 0.172148 0.043023 0.000490323 0.12191 0.0537705 -0.00791983 0.186367 0.0449476 -1.01924e-05 0.237688 0.0241029 0.0214902 11.375 11.625 203566 52897 14464 9827 5121
11.75 0.237243 0.0603327 -0.00602596 0.141419 0.0717392 -0.00989638 0.25116 0.0725476 -0.0119323 0.308328 0.0357664 0.0136199 11.625 11.875 118302 29506 4578 6685 3371
12 0.274872 0.0643078 -0.00824082 0.207857 0.0766802 -0.0106489 0.286184 0.0735046 -0.0118942 0.338616 0.0534652 0.00280577 11.875 12.125 68243 16346 476 4724 2088
12.25 0.265094 0.0605358 -0.00422314 0.27384 0.0682244 0.0104885 0.269346 0.0682201 -0.00755933 0.299845 0.0518253 -0.000184029 12.125 12.375 39156 8817 75 3127 1329
12.5 0.230392 0.0422491 0.00233138 0.227416 0.0869214 -0.0160846 0.201325 0.0473819 -0.00177622 0.271301 0.0390846 0.00774401 12.375 12.625 21942 4672 21 1847 880
12.75 0.153543 0.0301334 0.0188956 0.267567 0.0400941 0.0333675 0.123743 0.0260342 0.0103808 0.170278 0.031704 0.0217877 12.625 12.875 12180 2403 4 591 627
13 0.0871999 0.0256443 0.0182703 0.156691 0.0323069 0.0282528 0.0276592 0.0357744 -0.00220883 0.100712 0.0271701 0.0177609 12.875 13.125 6560 1180 1 62 393
13.25 0.0380488 0.0135719 0.00819272 -0.909793 0.021411 0.017199 0.0902071 0.021411 0.018603 0.0407372 0.0182651 0.00849044 13.125 13.375 3405 556 0 5 283
13.5 0.0437253 0.00404459 0.0117317 -0.941989 0.00897789 0.00966853 -0.941989 0.00897789 0.00966853 0.0446777 0.00408459 0.0125205 13.375 13.625 1658 210 0 0 150
13.75 0.0276565 0.00436682 0.00291121 -0.972344 0.00873363 0.00291121 -0.972344 0.00582242 0.00291121 0.0276565 0.00436682 0.00436682 13.625 13.875 781 94 0 0 49
14 0.0237288 0 0.0588235 -0.976271 0 0.00338978 -0.976271 0 0.00338978 0.0237288 0 0.00338978 13.875 14.125 314 19 0 0 6
14.25 -0.0920635 0 0 -0.980952 0 0 -0.980952 0 0 -0.980952 0 0 14.125 14.375 114 9 0 0 0
14.5 0 0 0 -1 0 0 -1 0 0 -1 0 0 14.375 14.625 25 1 0 0 0
14.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.625 14.875 3 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
