#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
9.3 0.0789981 0.0231416 0.0181289 0.268367 0.0445769 0.0376699 0.259164 0.0490445 0.0425997 0.260577 0.0481949 0.0369076 0.283605 0.0427912 0.0377101 9.2 9.4 103544 69140 34404 6324 5223 5116
9.5 0.104474 0.0218691 0.0197011 0.318012 0.0417785 0.0336167 0.297354 0.046827 0.0424272 0.305527 0.0424223 0.0332324 0.334102 0.0383976 0.036919 9.4 9.6 86092 57461 28631 5027 4548 4444
9.7 0.134684 0.0200388 0.0187711 0.364469 0.0365665 0.0262719 0.322876 0.0459742 0.0359178 0.35664 0.0359265 0.0315261 0.388789 0.0356022 0.0266302 9.6 9.8 74119 49977 24142 3765 4109 3870
9.9 0.171333 0.0185076 0.020613 0.427994 0.0235987 0.0227348 0.372864 0.0375773 0.0349411 0.430345 0.0277762 0.0245441 0.447888 0.0286484 0.0218881 9.8 10 64180 43294 20886 2551 3687 3496
10.1 0.221704 0.0161456 0.0190431 0.495724 0.0216659 0.0197231 0.410925 0.0357696 0.0284548 0.502849 0.0277628 0.0217223 0.511916 0.0183124 0.0169043 10 10.2 57530 39104 18426 1502 3444 3171
10.3 0.287459 0.0142308 0.0202107 0.570968 0.0201039 0.0172089 0.451737 0.0346531 0.0327848 0.585139 0.027344 0.0173397 0.590849 0.0150887 0.0154688 10.2 10.4 51193 35156 16037 718 3379 2966
10.5 0.373683 0.0172186 0.022421 0.653115 0.0202197 0.0205507 0.576923 0.0394704 0.044277 0.654623 0.0320975 0.0226766 0.669864 0.0199861 0.0156144 10.4 10.6 44700 31107 13593 263 3082 2597
10.7 0.476196 0.0303695 0.0323858 0.734332 0.0218807 0.019137 0.741573 0.048427 0.0597548 0.722201 0.0248463 0.0253812 0.761332 0.0187818 0.019078 10.6 10.8 35476 25081 10395 89 2370 2262
10.9 0.590685 0.0397942 0.0393653 0.808654 0.0240623 0.0242894 0.896552 0.0302776 0.0394089 0.771186 0.0301502 0.0338352 0.837582 0.0202254 0.0251213 10.8 11 23643 17306 6337 25 1408 1511
11.1 0.712831 0.038635 0.0480473 0.874338 0.0213405 0.023 0.916667 0.0119047 0.0416667 0.799555 0.0266257 0.0227851 0.893138 0.0190396 0.0204748 11 11.2 12260 9429 2831 9 428 838
11.3 0.828759 0.0313233 0.0415391 0.929085 0.0128578 0.0221816 1 0 1 0.880597 0.0324465 0.0396879 0.926901 0.0142759 0.020018 11.2 11.4 5225 4319 906 2 51 325
11.5 0.912409 0.0232465 0.0328143 0.943609 0.0145792 0.0225564 1 0 1 1 0 0.4 0.942029 0.0149602 0.0196152 11.4 11.6 1966 1678 288 0 4 112
11.7 0.954128 0.014564 0.0150141 0.942308 0.0243589 0.025641 0 0 0 0 0 0 0.866667 0.0666667 0.0666667 11.6 11.8 619 570 49 0 0 17
11.9 0.978378 0.00854975 0.0117117 1 0 0.25 0 0 0 0 0 0 0 0 0 11.8 12 150 145 5 0 0 1
12.1 1 0 0.0625 0 1 0 0 0 0 0 0 0 0 0 0 12 12.2 28 27 1 0 0 0
12.3 1 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 3 3 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
