#Observed stellar mass range: 8.2 < log10(M*/Msun) < 8.4
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
0.842842 0.0252253 0.00464168 0.00931068 0.170548 0.043612 0.0146503 274328 18851
0.835248 0.0249446 0.00428396 0.0089558 0.16328 0.041389 0.015141 274328 18851
0.827654 0.0239239 0.00456835 0.00825058 0.151981 0.0426092 0.0139934 274328 18851
0.820060 0.0232714 0.00461884 0.00819345 0.14413 0.0411335 0.0133928 274328 18851
0.812467 0.0229324 0.00456178 0.00782789 0.133998 0.0419965 0.012376 274328 18851
0.804873 0.0220794 0.00459019 0.00729278 0.127155 0.0364455 0.0137201 274328 18851
0.797279 0.0212993 0.00449034 0.00697315 0.116492 0.0397155 0.010423 274328 18851
0.789685 0.0205411 0.00423415 0.0064807 0.112143 0.0380187 0.0121269 274328 18851
0.782092 0.0197246 0.00432032 0.00633975 0.105936 0.0358751 0.0123664 274328 18851
0.774498 0.0184633 0.00474144 0.00581955 0.0969179 0.0361803 0.0115728 274328 18851
0.766904 0.0180915 0.00465652 0.00588813 0.0894382 0.0349759 0.0105543 274328 18851
0.759310 0.0171255 0.00508174 0.00539621 0.0834969 0.0348515 0.00998913 274328 18851
0.751717 0.0164511 0.00519917 0.00527296 0.0790409 0.0340045 0.00962128 274328 18851
0.744123 0.0156601 0.00517833 0.00511555 0.0759111 0.0349935 0.0089422 274328 18851
0.736529 0.0146285 0.00526996 0.00473164 0.067954 0.033926 0.00762422 274328 18851
0.728935 0.014202 0.00539127 0.00452137 0.0655668 0.034703 0.00766449 274328 18851
0.721342 0.0131886 0.00545679 0.00414681 0.0630205 0.0328728 0.00923936 274328 18851
0.713748 0.0127548 0.00530575 0.00428195 0.0594133 0.032195 0.00873225 274328 18851
0.706154 0.0119492 0.00521051 0.00377399 0.0537372 0.032333 0.00833425 274328 18851
0.698560 0.0111983 0.00511356 0.00364144 0.0482733 0.0333706 0.00685725 274328 18851
0.690967 0.0105676 0.00520631 0.00351756 0.046788 0.0304217 0.00801552 274328 18851
0.683373 0.0100464 0.00489455 0.00338926 0.0475837 0.0286742 0.00916892 274328 18851
0.678310 0.00962716 0.00502493 0.00313675 0.0450374 0.0304674 0.00734339 274328 18851
0.673248 0.00941209 0.00491425 0.00325177 0.0430746 0.0302015 0.00791197 274328 18851
0.668185 0.00890904 0.00468005 0.00315663 0.0393083 0.0300559 0.00603039 274328 18851
0.663123 0.00851535 0.00457853 0.00304951 0.0378229 0.0294898 0.00701724 274328 18851
0.658060 0.0079795 0.00472187 0.00282571 0.0354888 0.0291878 0.00684376 274328 18851
0.652998 0.00768423 0.00469392 0.00278582 0.0346931 0.0283739 0.00662576 274328 18851
0.647935 0.00706454 0.00460574 0.00254088 0.0327834 0.0276589 0.00696369 274328 18851
0.642873 0.00675833 0.00452143 0.00234938 0.0299188 0.0268561 0.00638942 274328 18851
0.637810 0.00630267 0.00454125 0.00215466 0.0292292 0.0270644 0.00663638 274328 18851
0.632748 0.00602563 0.00444822 0.00210148 0.02785 0.0273154 0.0065206 274328 18851
0.627685 0.00576682 0.00426299 0.00220623 0.0259403 0.0251837 0.00598772 274328 18851
0.622623 0.00546791 0.00413184 0.00221386 0.0236592 0.0268237 0.00477426 274328 18851
0.617560 0.0051289 0.00399591 0.00199982 0.0236592 0.0274893 0.0058352 274328 18851
0.612498 0.00477166 0.00396617 0.00190471 0.0210068 0.0255252 0.00409248 274328 18851
0.607435 0.00464408 0.00355361 0.00189138 0.0195746 0.024138 0.0040343 274328 18851
0.602373 0.00438162 0.00371876 0.00186174 0.0196276 0.0226902 0.0052943 274328 18851
0.597310 0.00426861 0.0035552 0.00191129 0.0170813 0.0230384 0.0032299 274328 18851
0.592248 0.00395147 0.00363211 0.00177379 0.0168691 0.0202898 0.00431977 274328 18851
0.587185 0.00375098 0.00331414 0.00173508 0.0158082 0.019603 0.00503162 274328 18851
0.582123 0.00350311 0.00319578 0.00163255 0.0135271 0.0200061 0.00355283 274328 18851
0.577060 0.00316774 0.00309992 0.00150482 0.0121479 0.0199476 0.00318437 274328 18851
0.571997 0.00305474 0.00294274 0.00143741 0.0120948 0.0180145 0.0030542 274328 18851
0.566935 0.00281779 0.00322752 0.00128797 0.0128375 0.0177014 0.0043954 274328 18851
0.561872 0.00257721 0.00306825 0.00123526 0.0114583 0.0166627 0.00447855 274328 18851
0.556810 0.00255534 0.00286429 0.00135349 0.0101851 0.0170131 0.00441045 274328 18851
0.551747 0.00225278 0.00278961 0.0012038 0.00907114 0.0156842 0.00284504 274328 18851
0.546685 0.00212519 0.00273365 0.00115823 0.00949552 0.0161745 0.00402785 274328 18851
0.541622 0.00189554 0.00253314 0.00102312 0.00859371 0.0138545 0.00364831 274328 18851
0.536560 0.00181899 0.00235966 0.00105404 0.00801019 0.0131531 0.00373303 274328 18851
0.531497 0.00166224 0.00230435 0.000910351 0.00684314 0.0135419 0.00282356 274328 18851
0.526435 0.00154195 0.00217974 0.000877795 0.00684314 0.0111257 0.00288383 274328 18851
0.521372 0.00135604 0.00213263 0.000797605 0.00567609 0.0116287 0.00242478 274328 18851
0.516310 0.00125397 0.00207202 0.000732869 0.00525171 0.0108813 0.0022583 274328 18851
0.511247 0.00118471 0.00192858 0.000721439 0.00519866 0.00898933 0.00244472 274328 18851
0.506185 0.00104255 0.0019181 0.000595007 0.00456209 0.00887545 0.00178194 274328 18851
0.501122 0.000914963 0.00181414 0.000552353 0.00466819 0.00762009 0.00266442 274328 18851
0.496060 0.000831122 0.0016934 0.000542935 0.00397857 0.00747942 0.00214509 274328 18851
0.490997 0.000765507 0.00155746 0.000503122 0.00366028 0.0063302 0.00205583 274328 18851
0.485935 0.000823831 0.00143967 0.000606322 0.00302371 0.0067289 0.00170998 274328 18851
0.480872 0.000652504 0.00128597 0.0004194 0.00286457 0.00491986 0.00177155 274328 18851
0.475810 0.000554081 0.00124483 0.000356251 0.00249324 0.00493858 0.00160056 274328 18851
0.470747 0.000546791 0.00114755 0.000390114 0.00270543 0.00446709 0.00170815 274328 18851
0.465685 0.000568662 0.00108399 0.000444676 0.00228105 0.00431586 0.00149206 274328 18851
0.460622 0.000455659 0.00104603 0.000342782 0.00196276 0.00448438 0.00130863 274328 18851
0.455560 0.000448368 0.000995714 0.000357716 0.00137924 0.0044438 0.000698193 274328 18851
0.450497 0.000353591 0.00103103 0.000265845 0.00169752 0.00440585 0.0012528 274328 18851
0.445435 0.000382753 0.000809614 0.000317016 0.00116705 0.00367064 0.000862389 274328 18851
0.440372 0.000273395 0.000789507 0.000193878 0.00127314 0.00354145 0.00099644 274328 18851
0.435310 0.000229652 0.000742078 0.000154653 0.00116705 0.00265576 0.000901662 274328 18851
0.430247 0.000218716 0.000676299 0.000164965 0.000742666 0.00273214 0.000510446 274328 18851
0.425185 0.000204135 0.000559048 0.000156363 0.00106095 0.00210661 0.000848254 274328 18851
0.420122 0.000178618 0.000504413 0.000137621 0.000636571 0.00206636 0.000446647 274328 18851
0.415060 0.000182264 0.000476374 0.000127239 0.000636571 0.00220393 0.000485207 274328 18851
0.409997 0.000127584 0.000452159 7.88183e-05 0.000689619 0.0018247 0.000542327 274328 18851
0.404935 0.000134875 0.000314671 9.04771e-05 0.000318286 0.00149761 0.000172385 274328 18851
0.399872 0.000116649 0.000332059 8.10631e-05 0.000159143 0.00108186 8.21753e-05 274328 18851
0.394810 0.000105713 0.000263682 8.24705e-05 0.00021219 0.000875239 0.000140302 274328 18851
0.389747 0.000113003 0.000254473 7.48678e-05 0.00021219 0.000861676 0.000147213 274328 18851
0.384685 7.65507e-05 0.000219312 5.00761e-05 0.000106095 0.00079981 0.000106095 274328 18851
0.379622 6.56149e-05 0.000220529 3.96005e-05 0.000106095 0.00077597 7.15063e-05 274328 18851
0.374560 6.56149e-05 0.000199903 4.24634e-05 0.000265238 0.00066648 0.000265238 274328 18851
0.369497 7.65507e-05 0.000170925 4.83581e-05 0.000265238 0.000727564 0.000265238 274328 18851
0.364435 4.37433e-05 0.000195392 1.86097e-05 0.000265238 0.000422993 0.000265238 274328 18851
0.359372 2.55169e-05 0.000219405 -4.6509e-07 0.000106095 0.000558136 0.000106095 274328 18851
0.354310 2.18716e-05 0.000191549 -5.3044e-06 0.000159143 0.000377791 0.000125182 274328 18851
0.349247 3.28074e-05 0.000205576 5.52529e-06 5.30476e-05 0.000352665 5.30476e-05 274328 18851
0.344185 4.37433e-05 0.00019464 1.57502e-05 5.30476e-05 0.000201297 5.30476e-05 274328 18851
0.339122 5.10338e-05 0.000187876 2.753e-05 5.30476e-05 0.000269846 5.30476e-05 274328 18851
0.334060 2.91622e-05 0.000230669 1.01063e-05 0.000106095 0.000265975 0.000106095 274328 18851
0.328997 2.55169e-05 0.000204998 7.94252e-06 0 0.000376117 0 274328 18851
0.323935 2.18716e-05 0.000216512 8.92128e-06 0 0.000399893 0 274328 18851
0.318873 1.09358e-05 0.000202485 -5.06488e-07 0 0.000383032 0 274328 18851
0.313810 2.55169e-05 0.000177813 1.23282e-05 0 0.000247617 0 274328 18851
0.308748 2.18716e-05 0.000179363 1.03738e-05 5.30476e-05 0.000184358 5.30476e-05 274328 18851
0.303685 2.55169e-05 0.000183815 4.63026e-06 0 0.000133298 0 274328 18851
0.298623 2.18716e-05 0.000194186 5.24099e-06 0 0.000158228 0 274328 18851
0.293560 2.55169e-05 0.000171244 1.05321e-05 0 0.000166058 0 274328 18851
0.288498 2.91622e-05 0.000154803 7.07297e-06 0.000106095 4.29917e-05 0.000106095 274328 18851
0.283435 1.09358e-05 0.00017034 -3.17928e-07 0 0.000211327 0 274328 18851
0.278373 7.29054e-06 0.000143773 -2.90154e-07 0 0.000120373 0 274328 18851
0.273310 3.64527e-06 0.000106876 -8.8301e-08 0 0.000176991 0 274328 18851
0.268248 3.64527e-06 9.07692e-05 -2.21331e-07 0 0.000149087 0 274328 18851
0.263185 7.29054e-06 9.72283e-05 2.67559e-06 0 0.000103029 0 274328 18851
0.258123 7.29054e-06 6.42558e-05 -1.3058e-07 0 0.000149087 0 274328 18851
0.253060 7.29054e-06 6.46108e-05 -1.87842e-08 0 4.95565e-05 0 274328 18851
0.247998 1.09358e-05 4.84874e-05 2.9378e-06 0 6.66489e-05 0 274328 18851
0.242935 7.29054e-06 4.46758e-05 -7.25227e-08 0 4.39155e-05 0 274328 18851
0.237873 3.64527e-06 3.71795e-05 -3.01385e-07 0 8.11425e-05 0 274328 18851
0.232810 3.64527e-06 3.44654e-05 -1.2894e-07 0 5.15331e-05 0 274328 18851
0.227748 0 2.04124e-05 0 0 0 0 274328 18851
0.222685 3.64527e-06 2.01692e-05 -8.8301e-08 0 1.99406e-05 0 274328 18851
0.217623 7.29054e-06 1.31219e-05 7.29054e-06 0 0 0 274328 18851
0.212560 0 1.18816e-05 0 0 0 0 274328 18851
0.207498 3.64527e-06 3.99748e-06 3.64527e-06 0 0 0 274328 18851
0.202435 3.64527e-06 7.70555e-06 3.64527e-06 0 0 0 274328 18851
0.197373 0 3.92101e-06 0 0 0 0 274328 18851
0.192310 0 6.84559e-06 0 0 0 0 274328 18851
0.187248 0 3.96054e-06 0 0 0 0 274328 18851
0.182185 0 3.92767e-06 0 0 0 0 274328 18851
0.177123 0 0 0 0 0 0 274328 18851
0.172060 0 0 0 0 0 0 274328 18851
0.166998 0 0 0 0 0 0 274328 18851
0.161935 0 0 0 0 0 0 274328 18851
0.156873 0 0 0 0 0 0 274328 18851
0.151810 0 0 0 0 0 0 274328 18851
0.146748 0 0 0 0 0 0 274328 18851
0.141685 0 0 0 0 0 0 274328 18851
0.136623 0 0 0 0 0 0 274328 18851
0.133248 0 0 0 0 0 0 274328 18851
0.129873 0 0 0 0 0 0 274328 18851
0.126498 0 0 0 0 0 0 274328 18851
0.123123 0 0 0 0 0 0 274328 18851
0.119748 0 0 0 0 0 0 274328 18851
0.116373 0 0 0 0 0 0 274328 18851
0.112998 0 0 0 0 0 0 274328 18851
0.109623 0 0 0 0 0 0 274328 18851
0.106248 0 0 0 0 0 0 274328 18851
0.102873 0 0 0 0 0 0 274328 18851
0.099498 0 0 0 0 0 0 274328 18851
0.096123 0 0 0 0 0 0 274328 18851
0.092748 0 0 0 0 0 0 274328 18851
0.089373 0 0 0 0 0 0 274328 18851
0.085998 0 0 0 0 0 0 274328 18851
0.082623 0 0 0 0 0 0 274328 18851
0.080373 0 0 0 0 0 0 274328 18851
0.078123 0 0 0 0 0 0 274328 18851
0.075873 0 0 0 0 0 0 274328 18851
0.073623 0 0 0 0 0 0 274328 18851
0.071373 0 0 0 0 0 0 274328 18851
0.069123 0 0 0 0 0 0 274328 18851
0.066873 0 0 0 0 0 0 274328 18851
0.064623 0 0 0 0 0 0 274328 18851
0.062373 0 0 0 0 0 0 274328 18851
0.060123 0 0 0 0 0 0 274328 18851
0.055623 0 0 0 0 0 0 274328 18851
