#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
10.5 0.0250551 0.0062697 0.00836322 0.021882 0.0113343 0.00525594 0.029001 0.00992136 0.00907008 0.0419613 0.00374101 0.0192066 10.375 10.625 1.49225e+06 338857 42091 41554 36195
10.75 0.0577336 0.0140482 0.013084 0.0504351 0.0249407 0.00877286 0.0620772 0.0164605 0.0134686 0.0846613 0.00550936 0.0299882 10.625 10.875 927967 238584 33473 30933 26901
11 0.10714 0.0221911 0.0149892 0.0890909 0.0380159 0.00711428 0.114261 0.0227547 0.0143504 0.149004 0.0066943 0.0349508 10.875 11.125 573453 162395 26607 21942 18625
11.25 0.163221 0.0260556 0.0117558 0.134583 0.0492125 0.00378898 0.164938 0.0271504 0.0107546 0.209423 0.00963701 0.0277949 11.125 11.375 342523 96998 19696 14309 12105
11.5 0.225199 0.0392147 0.000895321 0.164405 0.0612239 -0.00546601 0.223941 0.045329 -0.00352076 0.283071 0.0191872 0.0139143 11.375 11.625 203220 55079 12262 9393 7477
11.75 0.279945 0.0523515 -0.00586703 0.179992 0.0778093 -0.0123729 0.280005 0.065129 -0.0075984 0.329308 0.0299407 0.00254095 11.625 11.875 120263 31674 4164 6192 4791
12 0.297293 0.0620945 -0.00836331 0.208971 0.0951191 -0.0140221 0.300977 0.0716912 -0.0114589 0.333271 0.0400781 -0.000288725 11.875 12.125 70598 18288 501 4423 3016
12.25 0.286938 0.0522431 -0.00489536 0.280656 0.0980732 -0.0124964 0.280402 0.0638277 -0.00772676 0.317761 0.0362834 0.00400546 12.125 12.375 41289 10036 71 2880 1893
12.5 0.240132 0.0333394 0.00788486 0.307439 -0.00320411 0.0630975 0.222082 0.04081 0.00483447 0.244191 0.023698 0.0136507 12.375 12.625 23949 5588 18 1812 1170
12.75 0.173247 0.0246008 0.0105979 0.0658436 0.0819997 0.0176768 0.150586 0.0280681 0.00433844 0.176827 0.01734 0.019541 12.625 12.875 13749 3057 9 611 872
13 0.121986 0.0125139 0.0220555 0.183271 0.018392 0.0397847 0.052836 0.030131 0.00145906 0.12476 0.0126463 0.0191883 12.875 13.125 7830 1697 2 69 564
13.25 0.0799825 0.0114463 0.0243729 -0.876748 0.0148199 0.0353076 0.123252 0.0134033 0.0480769 0.0834507 0.00975609 0.0220859 13.125 13.375 4264 832 0 5 402
13.5 0.0604002 0.00406516 0.0184866 -0.924748 0.00688928 0.0254372 0.0752517 0.00688928 0.0254372 0.0573145 0.00619668 0.0168896 13.375 13.625 2291 404 0 1 223
13.75 0.0215282 -0.00187409 0.0177334 -0.945863 0.00408578 0.0194076 -0.945863 0.00408578 0.0194076 0.00285482 0.00108504 0.011236 13.625 13.875 1163 184 0 0 78
14 -0.0356138 0.0295047 0.00340873 -0.962887 0.00206184 0.00824744 -0.962887 0.00206184 0.00824744 -0.105744 0.00206184 0.0164949 13.875 14.125 540 55 0 0 7
14.25 0.0393013 0.00873357 0.0131004 -0.960699 0.00873357 0.0131004 -0.960699 0.00873357 0.0131004 0.0393013 0.00873357 0.0131004 14.125 14.375 252 23 0 0 1
14.5 0.084507 0 1 -0.915493 0 0 -0.915493 0 0 -0.915493 0 0 14.375 14.625 72 1 0 0 0
14.75 -0.961538 0 0 -0.961538 0 0 -0.961538 0 0 -0.961538 0 0 14.625 14.875 26 0 0 0 0
15 -1 0 0 -1 0 0 -1 0 0 -1 0 0 14.875 15.125 2 0 0 0 0
15.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 15.125 15.375 1 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
